County,state,value,range,year
Jefferson Davis,MS,43.3,42.5 - 49.3 (633),2012-2014
Faribault,MN,43.3,42.5 - 49.3 (633),2012-2014
Greene,MO,43.3,42.5 - 49.3 (633),2012-2014
Queens,NY,43.3,42.5 - 49.3 (633),2012-2014
Clay,SD,43.3,42.5 - 49.3 (633),2012-2014
Hardeman,TX,43.4,42.5 - 49.3 (633),2012-2014
Corozal,PR,43.4,42.5 - 49.3 (633),2012-2014
Jackson,NC,43.4,42.5 - 49.3 (633),2012-2014
Erie,NY,43.4,42.5 - 49.3 (633),2012-2014
San Juan,NM,43.4,42.5 - 49.3 (633),2012-2014
Murray,OK,43.4,42.5 - 49.3 (633),2012-2014
Howell,MO,43.4,42.5 - 49.3 (633),2012-2014
Otsego,MI,43.4,42.5 - 49.3 (633),2012-2014
Litchfield,CT,43.4,42.5 - 49.3 (633),2012-2014
Indian River,FL,43.4,42.5 - 49.3 (633),2012-2014
Cherokee,GA,43.5,42.5 - 49.3 (633),2012-2014
Jefferson,AR,43.5,42.5 - 49.3 (633),2012-2014
Livingston,IL,43.5,42.5 - 49.3 (633),2012-2014
Kemper,MS,43.5,42.5 - 49.3 (633),2012-2014
Moniteau,MO,43.5,42.5 - 49.3 (633),2012-2014
Pontotoc,OK,43.5,42.5 - 49.3 (633),2012-2014
Lewis,NY,43.5,42.5 - 49.3 (633),2012-2014
Eau Claire,WI,43.5,42.5 - 49.3 (633),2012-2014
James City,VA,43.5,42.5 - 49.3 (633),2012-2014
Coryell,TX,43.5,42.5 - 49.3 (633),2012-2014
Douglas,WI,43.6,42.5 - 49.3 (633),2012-2014
Jefferson,AL,43.6,42.5 - 49.3 (633),2012-2014
Breckinridge,KY,43.7,42.5 - 49.3 (633),2012-2014
Hillsborough,NH,43.7,42.5 - 49.3 (633),2012-2014
Wyoming,NY,43.7,42.5 - 49.3 (633),2012-2014
Love,OK,43.7,42.5 - 49.3 (633),2012-2014
Holt,MO,43.7,42.5 - 49.3 (633),2012-2014
Manistee,MI,43.7,42.5 - 49.3 (633),2012-2014
Tarrant,TX,43.7,42.5 - 49.3 (633),2012-2014
Austin,TX,43.8,42.5 - 49.3 (633),2012-2014
Bourbon,KS,43.8,42.5 - 49.3 (633),2012-2014
Tazewell,IL,43.8,42.5 - 49.3 (633),2012-2014
Wayne,IL,43.8,42.5 - 49.3 (633),2012-2014
Fountain,IN,43.8,42.5 - 49.3 (633),2012-2014
Amador,CA,43.8,42.5 - 49.3 (633),2012-2014
Long,GA,43.8,42.5 - 49.3 (633),2012-2014
Hart,GA,43.9,42.5 - 49.3 (633),2012-2014
DeKalb,IL,43.9,42.5 - 49.3 (633),2012-2014
West Feliciana,LA,43.9,42.5 - 49.3 (633),2012-2014
Stephens,OK,43.9,42.5 - 49.3 (633),2012-2014
Westchester,NY,43.9,42.5 - 49.3 (633),2012-2014
Rockland,NY,43.9,42.5 - 49.3 (633),2012-2014
Forsyth,NC,43.9,42.5 - 49.3 (633),2012-2014
Buffalo,WI,43.9,42.5 - 49.3 (633),2012-2014
Juana Diaz,PR,44.0,42.5 - 49.3 (633),2012-2014
Cherokee,TX,44.0,42.5 - 49.3 (633),2012-2014
Jasper,MO,44.0,42.5 - 49.3 (633),2012-2014
Harrison,KY,44.0,42.5 - 49.3 (633),2012-2014
Mercer,KY,44.0,42.5 - 49.3 (633),2012-2014
Fannin,GA,44.0,42.5 - 49.3 (633),2012-2014
Pinal,AZ,44.1,42.5 - 49.3 (633),2012-2014
Osage,KS,44.1,42.5 - 49.3 (633),2012-2014
Mercer,IL,44.1,42.5 - 49.3 (633),2012-2014
Grady,OK,44.1,42.5 - 49.3 (633),2012-2014
Harris,TX,44.1,42.5 - 49.3 (633),2012-2014
Fannin,TX,44.2,42.5 - 49.3 (633),2012-2014
Wood,TX,44.2,42.5 - 49.3 (633),2012-2014
Chambers,TX,44.2,42.5 - 49.3 (633),2012-2014
Lares,PR,44.2,42.5 - 49.3 (633),2012-2014
Marquette,WI,44.2,42.5 - 49.3 (633),2012-2014
Roanoke,VA,44.2,42.5 - 49.3 (633),2012-2014
Cotton,OK,44.2,42.5 - 49.3 (633),2012-2014
Columbia,NY,44.2,42.5 - 49.3 (633),2012-2014
Cameron,LA,44.2,42.5 - 49.3 (633),2012-2014
Imperial,CA,44.2,42.5 - 49.3 (633),2012-2014
Henry,GA,44.2,42.5 - 49.3 (633),2012-2014
Sumter,GA,44.2,42.5 - 49.3 (633),2012-2014
Screven,GA,44.3,42.5 - 49.3 (633),2012-2014
Butte,CA,44.3,42.5 - 49.3 (633),2012-2014
Searcy,AR,44.3,42.5 - 49.3 (633),2012-2014
Lee,AL,44.3,42.5 - 49.3 (633),2012-2014
Blackford,IN,44.3,42.5 - 49.3 (633),2012-2014
Blackford,IN,44.3,42.5 - 49.3 (633),2012-2014
Fulton,PA,44.3,42.5 - 49.3 (633),2012-2014
Oregon,MO,44.3,42.5 - 49.3 (633),2012-2014
Allegan,MI,44.3,42.5 - 49.3 (633),2012-2014
Pocahontas,WV,44.3,42.5 - 49.3 (633),2012-2014
Tooele,UT,44.3,42.5 - 49.3 (633),2012-2014
Washington,TX,44.3,42.5 - 49.3 (633),2012-2014
Wilson,TX,44.3,42.5 - 49.3 (633),2012-2014
Madison,VA,44.3,42.5 - 49.3 (633),2012-2014
Karnes,TX,44.4,42.5 - 49.3 (633),2012-2014
Medina,TX,44.4,42.5 - 49.3 (633),2012-2014
Vega Baja,PR,44.4,42.5 - 49.3 (633),2012-2014
Cass,MN,44.4,42.5 - 49.3 (633),2012-2014
Lee,IA,44.4,42.5 - 49.3 (633),2012-2014
Boone,IN,44.4,42.5 - 49.3 (633),2012-2014
Chicot,AR,44.4,42.5 - 49.3 (633),2012-2014
McDuffie,GA,44.5,42.5 - 49.3 (633),2012-2014
Palm Beach,FL,44.5,42.5 - 49.3 (633),2012-2014
McLean,IL,44.5,42.5 - 49.3 (633),2012-2014
Dickinson,MI,44.5,42.5 - 49.3 (633),2012-2014
Portsmouth,VA,44.5,42.5 - 49.3 (633),2012-2014
Hays,TX,44.5,42.5 - 49.3 (633),2012-2014
Gonzales,TX,44.5,42.5 - 49.3 (633),2012-2014
Bedford,VA,44.5,42.5 - 49.3 (633),2012-2014
Camp,TX,44.5,42.5 - 49.3 (633),2012-2014
Deaf Smith,TX,44.6,42.5 - 49.3 (633),2012-2014
Dorchester,SC,44.6,42.5 - 49.3 (633),2012-2014
Bath,VA,44.6,42.5 - 49.3 (633),2012-2014
Fauquier,VA,44.6,42.5 - 49.3 (633),2012-2014
Nacogdoches,TX,44.6,42.5 - 49.3 (633),2012-2014
Nelson,VA,44.6,42.5 - 49.3 (633),2012-2014
Natrona,WY,44.6,42.5 - 49.3 (633),2012-2014
Rensselaer,NY,44.6,42.5 - 49.3 (633),2012-2014
Burleigh,ND,44.6,42.5 - 49.3 (633),2012-2014
Lake,IL,44.6,42.5 - 49.3 (633),2012-2014
Hancock,IA,44.6,42.5 - 49.3 (633),2012-2014
Jasper,IN,44.6,42.5 - 49.3 (633),2012-2014
Montgomery,KS,44.6,42.5 - 49.3 (633),2012-2014
Wabaunsee,KS,44.7,42.5 - 49.3 (633),2012-2014
Clark,KS,44.7,42.5 - 49.3 (633),2012-2014
Wayne,KY,44.7,42.5 - 49.3 (633),2012-2014
Hartford,CT,44.7,42.5 - 49.3 (633),2012-2014
Schuyler,NY,44.7,42.5 - 49.3 (633),2012-2014
Hughes,OK,44.7,42.5 - 49.3 (633),2012-2014
McDonald,MO,44.7,42.5 - 49.3 (633),2012-2014
Page,VA,44.7,42.5 - 49.3 (633),2012-2014
Wahkiakum,WA,44.7,42.5 - 49.3 (633),2012-2014
Clark,WA,44.7,42.5 - 49.3 (633),2012-2014
Hemphill,TX,44.7,42.5 - 49.3 (633),2012-2014
Campbell,VA,44.7,42.5 - 49.3 (633),2012-2014
Smith,TX,44.8,42.5 - 49.3 (633),2012-2014
Jackson,TX,44.8,42.5 - 49.3 (633),2012-2014
Hutchinson,TX,44.8,42.5 - 49.3 (633),2012-2014
Washtenaw,MI,44.8,42.5 - 49.3 (633),2012-2014
Montour,PA,44.8,42.5 - 49.3 (633),2012-2014
Churchill,NV,44.8,42.5 - 49.3 (633),2012-2014
Broward,FL,44.8,42.5 - 49.3 (633),2012-2014
Perry,IL,44.8,42.5 - 49.3 (633),2012-2014
De Witt,IL,44.8,42.5 - 49.3 (633),2012-2014
Chattahoochee,GA,44.9,42.5 - 49.3 (633),2012-2014
Franklin,AR,44.9,42.5 - 49.3 (633),2012-2014
New Hanover,NC,44.9,42.5 - 49.3 (633),2012-2014
Webster,MO,44.9,42.5 - 49.3 (633),2012-2014
Becker,MN,45.0,42.5 - 49.3 (633),2012-2014
Dakota,MN,45.0,42.5 - 49.3 (633),2012-2014
Grand Forks,ND,45.0,42.5 - 49.3 (633),2012-2014
Caswell,NC,45.0,42.5 - 49.3 (633),2012-2014
Leon,FL,45.0,42.5 - 49.3 (633),2012-2014
Pickens,GA,45.0,42.5 - 49.3 (633),2012-2014
Mitchell,GA,45.0,42.5 - 49.3 (633),2012-2014
Bartholomew,IN,45.0,42.5 - 49.3 (633),2012-2014
Pendleton,WV,45.0,42.5 - 49.3 (633),2012-2014
Fairfield,SC,45.1,42.5 - 49.3 (633),2012-2014
Richland,SC,45.1,42.5 - 49.3 (633),2012-2014
Bandera,TX,45.1,42.5 - 49.3 (633),2012-2014
Shawnee,KS,45.1,42.5 - 49.3 (633),2012-2014
Fulton,AR,45.1,42.5 - 49.3 (633),2012-2014
Essex,NY,45.1,42.5 - 49.3 (633),2012-2014
Delaware,NY,45.2,42.5 - 49.3 (633),2012-2014
Sarpy,NE,45.2,42.5 - 49.3 (633),2012-2014
Madison,AL,45.2,42.5 - 49.3 (633),2012-2014
Kern,CA,45.2,42.5 - 49.3 (633),2012-2014
Candler,GA,45.2,42.5 - 49.3 (633),2012-2014
Webster,IA,45.2,42.5 - 49.3 (633),2012-2014
Newport,RI,45.2,42.5 - 49.3 (633),2012-2014
Potter,TX,45.2,42.5 - 49.3 (633),2012-2014
Goochland,VA,45.3,42.5 - 49.3 (633),2012-2014
Pottawattamie,IA,45.3,42.5 - 49.3 (633),2012-2014
Lawrence,IL,45.3,42.5 - 49.3 (633),2012-2014
Pinellas,FL,45.3,42.5 - 49.3 (633),2012-2014
Perry,AR,45.3,42.5 - 49.3 (633),2012-2014
Cross,AR,45.3,42.5 - 49.3 (633),2012-2014
Greenlee,AZ,45.3,42.5 - 49.3 (633),2012-2014
Montgomery,OH,45.3,42.5 - 49.3 (633),2012-2014
Itasca,MN,45.3,42.5 - 49.3 (633),2012-2014
Middlesex,MA,45.3,42.5 - 49.3 (633),2012-2014
Middlesex,MA,45.3,42.5 - 49.3 (633),2012-2014
Polk,MO,45.3,42.5 - 49.3 (633),2012-2014
Christian,MO,45.4,42.5 - 49.3 (633),2012-2014
Christian,MO,45.4,42.5 - 49.3 (633),2012-2014
Lafayette,MS,45.4,42.5 - 49.3 (633),2012-2014
Itawamba,MS,45.4,42.5 - 49.3 (633),2012-2014
Cumberland,PA,45.4,42.5 - 49.3 (633),2012-2014
Monroe,NY,45.4,42.5 - 49.3 (633),2012-2014
Nassau,FL,45.4,42.5 - 49.3 (633),2012-2014
Coweta,GA,45.4,42.5 - 49.3 (633),2012-2014
Bond,IL,45.4,42.5 - 49.3 (633),2012-2014
Orleans,LA,45.4,42.5 - 49.3 (633),2012-2014
Tom Green,TX,45.4,42.5 - 49.3 (633),2012-2014
Caldwell,TX,45.4,42.5 - 49.3 (633),2012-2014
Taylor,WV,45.4,42.5 - 49.3 (633),2012-2014
Middlesex,VA,45.5,42.5 - 49.3 (633),2012-2014
Patillas,PR,45.5,42.5 - 49.3 (633),2012-2014
Denton,TX,45.5,42.5 - 49.3 (633),2012-2014
Union,PA,45.5,42.5 - 49.3 (633),2012-2014
Kane,IL,45.5,42.5 - 49.3 (633),2012-2014
Newton,IN,45.5,42.5 - 49.3 (633),2012-2014
White,GA,45.5,42.5 - 49.3 (633),2012-2014
Ionia,MI,45.5,42.5 - 49.3 (633),2012-2014
Monroe,MS,45.5,42.5 - 49.3 (633),2012-2014
Macon,MO,45.6,42.5 - 49.3 (633),2012-2014
Somerset,MD,45.6,42.5 - 49.3 (633),2012-2014
Dodge,MN,45.6,42.5 - 49.3 (633),2012-2014
Union,NJ,45.6,42.5 - 49.3 (633),2012-2014
Cabarrus,NC,45.6,42.5 - 49.3 (633),2012-2014
Cochise,AZ,45.6,42.5 - 49.3 (633),2012-2014
Crenshaw,AL,45.6,42.5 - 49.3 (633),2012-2014
Cameron,TX,45.6,42.5 - 49.3 (633),2012-2014
Polk,TN,45.6,42.5 - 49.3 (633),2012-2014
Grand Isle,VT,45.6,42.5 - 49.3 (633),2012-2014
Toa Alta,PR,45.6,42.5 - 49.3 (633),2012-2014
Ponce,PR,45.7,42.5 - 49.3 (633),2012-2014
Poquoson,VA,45.7,42.5 - 49.3 (633),2012-2014
Sweetwater,WY,45.7,42.5 - 49.3 (633),2012-2014
Lexington,SC,45.7,42.5 - 49.3 (633),2012-2014
Lincoln,SD,45.7,42.5 - 49.3 (633),2012-2014
San Bernardino,CA,45.7,42.5 - 49.3 (633),2012-2014
Stephens,GA,45.7,42.5 - 49.3 (633),2012-2014
Tolland,CT,45.7,42.5 - 49.3 (633),2012-2014
Bremer,IA,45.7,42.5 - 49.3 (633),2012-2014
Morris,NJ,45.7,42.5 - 49.3 (633),2012-2014
Jefferson,OK,45.7,42.5 - 49.3 (633),2012-2014
Renville,ND,45.8,42.5 - 49.3 (633),2012-2014
Jackson,IN,45.8,42.5 - 49.3 (633),2012-2014
Marshall,IL,45.8,42.5 - 49.3 (633),2012-2014
Howard,IN,45.9,42.5 - 49.3 (633),2012-2014
Lyon,KY,45.9,42.5 - 49.3 (633),2012-2014
Hall,GA,45.9,42.5 - 49.3 (633),2012-2014
Fulton,OH,45.9,42.5 - 49.3 (633),2012-2014
Kennebec,ME,45.9,42.5 - 49.3 (633),2012-2014
Pontotoc,MS,45.9,42.5 - 49.3 (633),2012-2014
Sullivan,MO,45.9,42.5 - 49.3 (633),2012-2014
Hardin,TX,45.9,42.5 - 49.3 (633),2012-2014
Washington,WI,45.9,42.5 - 49.3 (633),2012-2014
Rock,WI,46.0,42.5 - 49.3 (633),2012-2014
Adair,MO,46.0,42.5 - 49.3 (633),2012-2014
Anne Arundel,MD,46.0,42.5 - 49.3 (633),2012-2014
Mille Lacs,MN,46.0,42.5 - 49.3 (633),2012-2014
Madison,NC,46.0,42.5 - 49.3 (633),2012-2014
Jeff Davis,GA,46.0,42.5 - 49.3 (633),2012-2014
Decatur,GA,46.0,42.5 - 49.3 (633),2012-2014
Terrell,GA,46.0,42.5 - 49.3 (633),2012-2014
Clayton,GA,46.0,42.5 - 49.3 (633),2012-2014
Lee,KY,46.1,42.5 - 49.3 (633),2012-2014
Somerset,NJ,46.1,42.5 - 49.3 (633),2012-2014
Geauga,OH,46.1,42.5 - 49.3 (633),2012-2014
Seneca,OH,46.1,42.5 - 49.3 (633),2012-2014
Klamath,OR,46.1,42.5 - 49.3 (633),2012-2014
Sherman,OR,46.1,42.5 - 49.3 (633),2012-2014
Walthall,MS,46.1,42.5 - 49.3 (633),2012-2014
Cowlitz,WA,46.1,42.5 - 49.3 (633),2012-2014
Knox,TX,46.1,42.5 - 49.3 (633),2012-2014
Nueces,TX,46.1,42.5 - 49.3 (633),2012-2014
Craig,VA,46.1,42.5 - 49.3 (633),2012-2014
Marshall,TN,46.1,42.5 - 49.3 (633),2012-2014
Pickens,SC,46.2,42.5 - 49.3 (633),2012-2014
Fayette,TX,46.2,42.5 - 49.3 (633),2012-2014
Newport News,VA,46.2,42.5 - 49.3 (633),2012-2014
Livingston,MO,46.2,42.5 - 49.3 (633),2012-2014
Shelby,MO,46.2,42.5 - 49.3 (633),2012-2014
Amite,MS,46.2,42.5 - 49.3 (633),2012-2014
Wright,MN,46.2,42.5 - 49.3 (633),2012-2014
Eaton,MI,46.2,42.5 - 49.3 (633),2012-2014
Davie,NC,46.2,42.5 - 49.3 (633),2012-2014
Winnebago,IA,46.2,42.5 - 49.3 (633),2012-2014
McDonough,IL,46.2,42.5 - 49.3 (633),2012-2014
Dawson,GA,46.2,42.5 - 49.3 (633),2012-2014
Middlesex,CT,46.2,42.5 - 49.3 (633),2012-2014
Sevier,AR,46.2,42.5 - 49.3 (633),2012-2014
Lincoln,AR,46.3,42.5 - 49.3 (633),2012-2014
Winnebago,IL,46.3,42.5 - 49.3 (633),2012-2014
Woodson,KS,46.3,42.5 - 49.3 (633),2012-2014
Pratt,KS,46.3,42.5 - 49.3 (633),2012-2014
Mitchell,NC,46.3,42.5 - 49.3 (633),2012-2014
Strafford,NH,46.3,42.5 - 49.3 (633),2012-2014
Greene,OH,46.3,42.5 - 49.3 (633),2012-2014
Lynchburg,VA,46.3,42.5 - 49.3 (633),2012-2014
Milam,TX,46.4,42.5 - 49.3 (633),2012-2014
McMinn,TN,46.4,42.5 - 49.3 (633),2012-2014
Rhea,TN,46.4,42.5 - 49.3 (633),2012-2014
Champaign,OH,46.4,42.5 - 49.3 (633),2012-2014
Talbot,MD,46.4,42.5 - 49.3 (633),2012-2014
Mower,MN,46.4,42.5 - 49.3 (633),2012-2014
Buchanan,MO,46.4,42.5 - 49.3 (633),2012-2014
Pope,IL,46.4,42.5 - 49.3 (633),2012-2014
Stanislaus,CA,46.4,42.5 - 49.3 (633),2012-2014
New Haven,CT,46.4,42.5 - 49.3 (633),2012-2014
Flagler,FL,46.4,42.5 - 49.3 (633),2012-2014
Flagler,FL,46.4,42.5 - 49.3 (633),2012-2014
Miller,GA,46.5,42.5 - 49.3 (633),2012-2014
Yuba,CA,46.5,42.5 - 49.3 (633),2012-2014
Johnson,IL,46.5,42.5 - 49.3 (633),2012-2014
Noble,IN,46.5,42.5 - 49.3 (633),2012-2014
Howard,MO,46.5,42.5 - 49.3 (633),2012-2014
Centre,PA,46.5,42.5 - 49.3 (633),2012-2014
Pawnee,OK,46.5,42.5 - 49.3 (633),2012-2014
Broome,NY,46.5,42.5 - 49.3 (633),2012-2014
Delta,TX,46.5,42.5 - 49.3 (633),2012-2014
Hunt,TX,46.5,42.5 - 49.3 (633),2012-2014
Hudspeth,TX,46.6,42.5 - 49.3 (633),2012-2014
Crockett,TX,46.6,42.5 - 49.3 (633),2012-2014
Baylor,TX,46.6,42.5 - 49.3 (633),2012-2014
Hamblen,TN,46.6,42.5 - 49.3 (633),2012-2014
Berkeley,SC,46.6,42.5 - 49.3 (633),2012-2014
Sherman,NE,46.6,42.5 - 49.3 (633),2012-2014
Moore,NC,46.6,42.5 - 49.3 (633),2012-2014
Ulster,NY,46.6,42.5 - 49.3 (633),2012-2014
Hardin,OH,46.6,42.5 - 49.3 (633),2012-2014
Hardin,OH,46.6,42.5 - 49.3 (633),2012-2014
Osage,MO,46.6,42.5 - 49.3 (633),2012-2014
Lee,MS,46.6,42.5 - 49.3 (633),2012-2014
Carroll,MD,46.6,42.5 - 49.3 (633),2012-2014
Worcester,MA,46.6,42.5 - 49.3 (633),2012-2014
Mason,MI,46.6,42.5 - 49.3 (633),2012-2014
Cherokee,KS,46.6,42.5 - 49.3 (633),2012-2014
Del Norte,CA,46.6,42.5 - 49.3 (633),2012-2014
Madison,FL,46.6,42.5 - 49.3 (633),2012-2014
Manatee,FL,46.6,42.5 - 49.3 (633),2012-2014
Russell,AL,46.7,42.5 - 49.3 (633),2012-2014
Harrison,IN,46.7,42.5 - 49.3 (633),2012-2014
Brown,IL,46.7,42.5 - 49.3 (633),2012-2014
Norfolk,MA,46.7,42.5 - 49.3 (633),2012-2014
Cheboygan,MI,46.7,42.5 - 49.3 (633),2012-2014
Vernon,MO,46.7,42.5 - 49.3 (633),2012-2014
Cass,NE,46.7,42.5 - 49.3 (633),2012-2014
Richmond,NY,46.7,42.5 - 49.3 (633),2012-2014
Union,NC,46.7,42.5 - 49.3 (633),2012-2014
Allegany,NY,46.7,42.5 - 49.3 (633),2012-2014
Amelia,VA,46.7,42.5 - 49.3 (633),2012-2014
Harrisonburg,VA,46.7,42.5 - 49.3 (633),2012-2014
Orange,VA,46.7,42.5 - 49.3 (633),2012-2014
San German,PR,46.7,42.5 - 49.3 (633),2012-2014
Tyrrell,NC,46.8,42.5 - 49.3 (633),2012-2014
Burke,GA,46.8,42.5 - 49.3 (633),2012-2014
Jefferson,GA,46.8,42.5 - 49.3 (633),2012-2014
Tattnall,GA,46.9,42.5 - 49.3 (633),2012-2014
Jefferson,LA,46.9,42.5 - 49.3 (633),2012-2014
Kidder,ND,46.9,42.5 - 49.3 (633),2012-2014
Bertie,NC,46.9,42.5 - 49.3 (633),2012-2014
Ashland,OH,46.9,42.5 - 49.3 (633),2012-2014
Tulsa,OK,46.9,42.5 - 49.3 (633),2012-2014
Lancaster,PA,46.9,42.5 - 49.3 (633),2012-2014
Osceola,MI,46.9,42.5 - 49.3 (633),2012-2014
Yakima,WA,46.9,42.5 - 49.3 (633),2012-2014
Davidson,TN,46.9,42.5 - 49.3 (633),2012-2014
Saluda,SC,47.0,42.5 - 49.3 (633),2012-2014
Cheatham,TN,47.0,42.5 - 49.3 (633),2012-2014
Geary,KS,47.0,42.5 - 49.3 (633),2012-2014
Iroquois,IL,47.0,42.5 - 49.3 (633),2012-2014
Mills,IA,47.0,42.5 - 49.3 (633),2012-2014
Piatt,IL,47.1,42.5 - 49.3 (633),2012-2014
Bradford,FL,47.1,42.5 - 49.3 (633),2012-2014
Shiawassee,MI,47.1,42.5 - 49.3 (633),2012-2014
Harford,MD,47.1,42.5 - 49.3 (633),2012-2014
Stone,MO,47.1,42.5 - 49.3 (633),2012-2014
Ottawa,OH,47.1,42.5 - 49.3 (633),2012-2014
Anderson,SC,47.1,42.5 - 49.3 (633),2012-2014
Frederick,VA,47.1,42.5 - 49.3 (633),2012-2014
Danville,VA,47.1,42.5 - 49.3 (633),2012-2014
Staunton,VA,47.1,42.5 - 49.3 (633),2012-2014
Waukesha,WI,47.1,42.5 - 49.3 (633),2012-2014
Roanoke City,VA,47.2,42.5 - 49.3 (633),2012-2014
San Augustine,TX,47.2,42.5 - 49.3 (633),2012-2014
Lincoln,NV,47.2,42.5 - 49.3 (633),2012-2014
Chariton,MO,47.2,42.5 - 49.3 (633),2012-2014
Catoosa,GA,47.2,42.5 - 49.3 (633),2012-2014
Carroll,IN,47.3,42.5 - 49.3 (633),2012-2014
Franklin,KS,47.3,42.5 - 49.3 (633),2012-2014
Cumberland,KY,47.3,42.5 - 49.3 (633),2012-2014
Kalamazoo,MI,47.3,42.5 - 49.3 (633),2012-2014
Grand Traverse,MI,47.3,42.5 - 49.3 (633),2012-2014
Kent,MD,47.3,42.5 - 49.3 (633),2012-2014
West Baton Rouge,LA,47.3,42.5 - 49.3 (633),2012-2014
Humphreys,MS,47.3,42.5 - 49.3 (633),2012-2014
Herkimer,NY,47.3,42.5 - 49.3 (633),2012-2014
Rowan,NC,47.3,42.5 - 49.3 (633),2012-2014
Clinton,PA,47.3,42.5 - 49.3 (633),2012-2014
McIntosh,OK,47.3,42.5 - 49.3 (633),2012-2014
Lincoln,NC,47.4,42.5 - 49.3 (633),2012-2014
Montgomery,NY,47.4,42.5 - 49.3 (633),2012-2014
Covington,MS,47.4,42.5 - 49.3 (633),2012-2014
Worcester,MD,47.4,42.5 - 49.3 (633),2012-2014
Dent,MO,47.4,42.5 - 49.3 (633),2012-2014
Montgomery,KY,47.4,42.5 - 49.3 (633),2012-2014
Scott,IA,47.4,42.5 - 49.3 (633),2012-2014
Jackson,CO,47.4,42.5 - 49.3 (633),2012-2014
Lamb,TX,47.4,42.5 - 49.3 (633),2012-2014
Hawkins,TN,47.4,42.5 - 49.3 (633),2012-2014
Northampton,VA,47.5,42.5 - 49.3 (633),2012-2014
Sullivan,IN,47.5,42.5 - 49.3 (633),2012-2014
Jasper,MS,47.5,42.5 - 49.3 (633),2012-2014
Caldwell,NC,47.5,42.5 - 49.3 (633),2012-2014
Alamance,NC,47.5,42.5 - 49.3 (633),2012-2014
Payne,OK,47.5,42.5 - 49.3 (633),2012-2014
Calhoun,MS,47.6,42.5 - 49.3 (633),2012-2014
Crawford,MO,47.6,42.5 - 49.3 (633),2012-2014
Hooker,NE,47.6,42.5 - 49.3 (633),2012-2014
Hendricks,IN,47.6,42.5 - 49.3 (633),2012-2014
Washington,IL,47.6,42.5 - 49.3 (633),2012-2014
Lafayette,LA,47.6,42.5 - 49.3 (633),2012-2014
Barranquitas,PR,47.6,42.5 - 49.3 (633),2012-2014
Jefferson,TN,47.6,42.5 - 49.3 (633),2012-2014
Kinney,TX,47.6,42.5 - 49.3 (633),2012-2014
Taylor,TX,47.6,42.5 - 49.3 (633),2012-2014
Falls,TX,47.7,42.5 - 49.3 (633),2012-2014
Edwards,TX,47.7,42.5 - 49.3 (633),2012-2014
Nicholas,KY,47.7,42.5 - 49.3 (633),2012-2014
Montgomery,AL,47.7,42.5 - 49.3 (633),2012-2014
Kent,DE,47.7,42.5 - 49.3 (633),2012-2014
Oglethorpe,GA,47.7,42.5 - 49.3 (633),2012-2014
Martin,MN,47.7,42.5 - 49.3 (633),2012-2014
Jefferson,NY,47.7,42.5 - 49.3 (633),2012-2014
Elbert,GA,47.8,42.5 - 49.3 (633),2012-2014
Evans,GA,47.8,42.5 - 49.3 (633),2012-2014
Shelby,AL,47.8,42.5 - 49.3 (633),2012-2014
Wilcox,AL,47.8,42.5 - 49.3 (633),2012-2014
Cullman,AL,47.8,42.5 - 49.3 (633),2012-2014
Gila,AZ,47.8,42.5 - 49.3 (633),2012-2014
White,IL,47.8,42.5 - 49.3 (633),2012-2014
Starr,TX,47.8,42.5 - 49.3 (633),2012-2014
Botetourt,VA,47.8,42.5 - 49.3 (633),2012-2014
Chesterfield,VA,47.8,42.5 - 49.3 (633),2012-2014
Brown,SD,47.8,42.5 - 49.3 (633),2012-2014
Rappahannock,VA,47.8,42.5 - 49.3 (633),2012-2014
Culpeper,VA,47.9,42.5 - 49.3 (633),2012-2014
Anoka,MN,47.9,42.5 - 49.3 (633),2012-2014
Wicomico,MD,47.9,42.5 - 49.3 (633),2012-2014
Mecosta,MI,47.9,42.5 - 49.3 (633),2012-2014
Texas,MO,47.9,42.5 - 49.3 (633),2012-2014
Dade,MO,48.0,42.5 - 49.3 (633),2012-2014
Brunswick,NC,48.0,42.5 - 49.3 (633),2012-2014
Beckham,OK,48.0,42.5 - 49.3 (633),2012-2014
Ashley,AR,48.0,42.5 - 49.3 (633),2012-2014
Macon,AL,48.0,42.5 - 49.3 (633),2012-2014
McIntosh,GA,48.0,42.5 - 49.3 (633),2012-2014
Throckmorton,TX,48.0,42.5 - 49.3 (633),2012-2014
Atascosa,TX,48.0,42.5 - 49.3 (633),2012-2014
Cooke,TX,48.0,42.5 - 49.3 (633),2012-2014
Cherokee,SC,48.1,42.5 - 49.3 (633),2012-2014
Anderson,TN,48.1,42.5 - 49.3 (633),2012-2014
Van Zandt,TX,48.1,42.5 - 49.3 (633),2012-2014
Lipscomb,TX,48.1,42.5 - 49.3 (633),2012-2014
Powhatan,VA,48.1,42.5 - 49.3 (633),2012-2014
Villalba,PR,48.1,42.5 - 49.3 (633),2012-2014
Little River,AR,48.1,42.5 - 49.3 (633),2012-2014
Pulaski,AR,48.1,42.5 - 49.3 (633),2012-2014
Butler,IA,48.1,42.5 - 49.3 (633),2012-2014
Chester,PA,48.1,42.5 - 49.3 (633),2012-2014
McKean,PA,48.1,42.5 - 49.3 (633),2012-2014
Montgomery,PA,48.1,42.5 - 49.3 (633),2012-2014
Pamlico,NC,48.1,42.5 - 49.3 (633),2012-2014
