County,state,value,range,year
Yakima,WA,41.3,40.4 - 46.9 (626),2014-2016
Benton,WA,41.3,40.4 - 46.9 (626),2014-2016
Kings,CA,41.3,40.4 - 46.9 (626),2014-2016
Logan,CO,41.3,40.4 - 46.9 (626),2014-2016
Tazewell,IL,41.3,40.4 - 46.9 (626),2014-2016
Jessamine,KY,41.3,40.4 - 46.9 (626),2014-2016
Woodward,OK,41.3,40.4 - 46.9 (626),2014-2016
Henderson,NC,41.3,40.4 - 46.9 (626),2014-2016
Itasca,MN,41.3,40.4 - 46.9 (626),2014-2016
Covington,MS,41.3,40.4 - 46.9 (626),2014-2016
Nobles,MN,41.3,40.4 - 46.9 (626),2014-2016
Worcester,MD,41.4,40.4 - 46.9 (626),2014-2016
Dade,MO,41.4,40.4 - 46.9 (626),2014-2016
Garrard,KY,41.4,40.4 - 46.9 (626),2014-2016
Cobb,GA,41.4,40.4 - 46.9 (626),2014-2016
Cherokee,GA,41.4,40.4 - 46.9 (626),2014-2016
Habersham,GA,41.4,40.4 - 46.9 (626),2014-2016
Fulton,AR,41.4,40.4 - 46.9 (626),2014-2016
Prince William,VA,41.4,40.4 - 46.9 (626),2014-2016
Blount,AL,41.5,40.4 - 46.9 (626),2014-2016
Casey,KY,41.5,40.4 - 46.9 (626),2014-2016
Oregon,MO,41.5,40.4 - 46.9 (626),2014-2016
Buffalo,NE,41.5,40.4 - 46.9 (626),2014-2016
Buffalo,NE,41.5,40.4 - 46.9 (626),2014-2016
Morton,ND,41.6,40.4 - 46.9 (626),2014-2016
Mercer,IL,41.6,40.4 - 46.9 (626),2014-2016
Lewis,TN,41.6,40.4 - 46.9 (626),2014-2016
Karnes,TX,41.6,40.4 - 46.9 (626),2014-2016
Llano,TX,41.6,40.4 - 46.9 (626),2014-2016
Refugio,TX,41.6,40.4 - 46.9 (626),2014-2016
Tarrant,TX,41.7,40.4 - 46.9 (626),2014-2016
Massac,IL,41.7,40.4 - 46.9 (626),2014-2016
Randolph,IN,41.7,40.4 - 46.9 (626),2014-2016
Winnebago,IA,41.7,40.4 - 46.9 (626),2014-2016
Kern,CA,41.7,40.4 - 46.9 (626),2014-2016
Del Norte,CA,41.7,40.4 - 46.9 (626),2014-2016
Morrow,OH,41.7,40.4 - 46.9 (626),2014-2016
Allegany,NY,41.7,40.4 - 46.9 (626),2014-2016
Platte,NE,41.7,40.4 - 46.9 (626),2014-2016
Calhoun,MS,41.7,40.4 - 46.9 (626),2014-2016
Holmes,MS,41.7,40.4 - 46.9 (626),2014-2016
Simpson,MS,41.8,40.4 - 46.9 (626),2014-2016
White,GA,41.8,40.4 - 46.9 (626),2014-2016
Middlesex,CT,41.8,40.4 - 46.9 (626),2014-2016
Grainger,TN,41.8,40.4 - 46.9 (626),2014-2016
Bandera,TX,41.8,40.4 - 46.9 (626),2014-2016
Cherokee,TX,41.9,40.4 - 46.9 (626),2014-2016
Throckmorton,TX,41.9,40.4 - 46.9 (626),2014-2016
Buffalo,WI,41.9,40.4 - 46.9 (626),2014-2016
Sumter,GA,41.9,40.4 - 46.9 (626),2014-2016
Pulaski,IN,41.9,40.4 - 46.9 (626),2014-2016
Waseca,MN,41.9,40.4 - 46.9 (626),2014-2016
Cotton,OK,41.9,40.4 - 46.9 (626),2014-2016
Lancaster,PA,42.0,40.4 - 46.9 (626),2014-2016
Durham,NC,42.0,40.4 - 46.9 (626),2014-2016
Winona,MN,42.0,40.4 - 46.9 (626),2014-2016
Orange,IN,42.0,40.4 - 46.9 (626),2014-2016
Iberville,LA,42.0,40.4 - 46.9 (626),2014-2016
Forsyth,GA,42.0,40.4 - 46.9 (626),2014-2016
Washington,FL,42.0,40.4 - 46.9 (626),2014-2016
Ashley,AR,42.0,40.4 - 46.9 (626),2014-2016
Poquoson,VA,42.0,40.4 - 46.9 (626),2014-2016
Hawkins,TN,42.0,40.4 - 46.9 (626),2014-2016
Austin,TX,42.1,40.4 - 46.9 (626),2014-2016
James City,VA,42.1,40.4 - 46.9 (626),2014-2016
Ellis,TX,42.1,40.4 - 46.9 (626),2014-2016
Yuma,AZ,42.1,40.4 - 46.9 (626),2014-2016
Colusa,CA,42.1,40.4 - 46.9 (626),2014-2016
Hartford,CT,42.1,40.4 - 46.9 (626),2014-2016
Hartford,CT,42.1,40.4 - 46.9 (626),2014-2016
Monroe,MS,42.1,40.4 - 46.9 (626),2014-2016
Eddy,NM,42.1,40.4 - 46.9 (626),2014-2016
Shannon,MO,42.2,40.4 - 46.9 (626),2014-2016
Big Horn,MT,42.2,40.4 - 46.9 (626),2014-2016
Hampshire,MA,42.2,40.4 - 46.9 (626),2014-2016
Jefferson,GA,42.2,40.4 - 46.9 (626),2014-2016
Gila,AZ,42.2,40.4 - 46.9 (626),2014-2016
Macon,AL,42.2,40.4 - 46.9 (626),2014-2016
Jackson,KS,42.2,40.4 - 46.9 (626),2014-2016
Montgomery,KS,42.2,40.4 - 46.9 (626),2014-2016
Sedgwick,KS,42.2,40.4 - 46.9 (626),2014-2016
Goochland,VA,42.2,40.4 - 46.9 (626),2014-2016
Wilson,TN,42.3,40.4 - 46.9 (626),2014-2016
Richland,SC,42.3,40.4 - 46.9 (626),2014-2016
Orangeburg,SC,42.3,40.4 - 46.9 (626),2014-2016
Lexington,SC,42.3,40.4 - 46.9 (626),2014-2016
Lewis,WA,42.3,40.4 - 46.9 (626),2014-2016
Stafford,KS,42.3,40.4 - 46.9 (626),2014-2016
Cowley,KS,42.3,40.4 - 46.9 (626),2014-2016
Union,IN,42.3,40.4 - 46.9 (626),2014-2016
Jackson,IN,42.3,40.4 - 46.9 (626),2014-2016
McDonough,IL,42.3,40.4 - 46.9 (626),2014-2016
Martin,FL,42.3,40.4 - 46.9 (626),2014-2016
Emmet,MI,42.3,40.4 - 46.9 (626),2014-2016
Carroll,MD,42.3,40.4 - 46.9 (626),2014-2016
Rankin,MS,42.3,40.4 - 46.9 (626),2014-2016
Hughes,OK,42.3,40.4 - 46.9 (626),2014-2016
Fulton,OH,42.3,40.4 - 46.9 (626),2014-2016
Highland,OH,42.4,40.4 - 46.9 (626),2014-2016
Pope,IL,42.4,40.4 - 46.9 (626),2014-2016
Wabash,IL,42.4,40.4 - 46.9 (626),2014-2016
Hendricks,IN,42.4,40.4 - 46.9 (626),2014-2016
Hampshire,WV,42.4,40.4 - 46.9 (626),2014-2016
Racine,WI,42.4,40.4 - 46.9 (626),2014-2016
Juana Diaz,PR,42.4,40.4 - 46.9 (626),2014-2016
Blount,TN,42.4,40.4 - 46.9 (626),2014-2016
Campbell,VA,42.4,40.4 - 46.9 (626),2014-2016
Freestone,TX,42.5,40.4 - 46.9 (626),2014-2016
Irion,TX,42.5,40.4 - 46.9 (626),2014-2016
Cochran,TX,42.5,40.4 - 46.9 (626),2014-2016
Nelson,VA,42.5,40.4 - 46.9 (626),2014-2016
Perry,IL,42.5,40.4 - 46.9 (626),2014-2016
Lake,IL,42.5,40.4 - 46.9 (626),2014-2016
Shawnee,KS,42.5,40.4 - 46.9 (626),2014-2016
Tolland,CT,42.5,40.4 - 46.9 (626),2014-2016
New Hanover,NC,42.5,40.4 - 46.9 (626),2014-2016
Caldwell,MO,42.5,40.4 - 46.9 (626),2014-2016
Macon,MO,42.5,40.4 - 46.9 (626),2014-2016
Harford,MD,42.5,40.4 - 46.9 (626),2014-2016
Jasper,MO,42.6,40.4 - 46.9 (626),2014-2016
Klamath,OR,42.6,40.4 - 46.9 (626),2014-2016
Cherokee,KS,42.6,40.4 - 46.9 (626),2014-2016
Scott,IA,42.6,40.4 - 46.9 (626),2014-2016
Natrona,WY,42.6,40.4 - 46.9 (626),2014-2016
Limestone,TX,42.6,40.4 - 46.9 (626),2014-2016
Tom Green,TX,42.6,40.4 - 46.9 (626),2014-2016
Denton,TX,42.7,40.4 - 46.9 (626),2014-2016
Greenwood,SC,42.7,40.4 - 46.9 (626),2014-2016
Waukesha,WI,42.7,40.4 - 46.9 (626),2014-2016
Newport News,VA,42.7,40.4 - 46.9 (626),2014-2016
Broward,FL,42.7,40.4 - 46.9 (626),2014-2016
Clayton,GA,42.7,40.4 - 46.9 (626),2014-2016
Moore,NC,42.7,40.4 - 46.9 (626),2014-2016
Lincoln,NV,42.7,40.4 - 46.9 (626),2014-2016
Webster,MS,42.7,40.4 - 46.9 (626),2014-2016
Wright,MN,42.7,40.4 - 46.9 (626),2014-2016
Lincoln,MS,42.8,40.4 - 46.9 (626),2014-2016
Franklin,MO,42.8,40.4 - 46.9 (626),2014-2016
Forsyth,NC,42.8,40.4 - 46.9 (626),2014-2016
Coffee,AL,42.8,40.4 - 46.9 (626),2014-2016
Carroll,IN,42.8,40.4 - 46.9 (626),2014-2016
Scurry,TX,42.8,40.4 - 46.9 (626),2014-2016
Wilson,TX,42.8,40.4 - 46.9 (626),2014-2016
Smith,TX,42.9,40.4 - 46.9 (626),2014-2016
Lubbock,TX,42.9,40.4 - 46.9 (626),2014-2016
Meigs,TN,42.9,40.4 - 46.9 (626),2014-2016
Lynchburg,VA,42.9,40.4 - 46.9 (626),2014-2016
Hardy,WV,42.9,40.4 - 46.9 (626),2014-2016
Stephenson,IL,42.9,40.4 - 46.9 (626),2014-2016
Ulster,NY,42.9,40.4 - 46.9 (626),2014-2016
Saratoga,NY,42.9,40.4 - 46.9 (626),2014-2016
Somerset,NJ,42.9,40.4 - 46.9 (626),2014-2016
Somerset,NJ,42.9,40.4 - 46.9 (626),2014-2016
Andrew,MO,42.9,40.4 - 46.9 (626),2014-2016
Christian,MO,42.9,40.4 - 46.9 (626),2014-2016
Van Buren,MI,42.9,40.4 - 46.9 (626),2014-2016
Van Buren,MI,42.9,40.4 - 46.9 (626),2014-2016
Buchanan,MO,43.0,40.4 - 46.9 (626),2014-2016
Newton,MO,43.0,40.4 - 46.9 (626),2014-2016
Sarpy,NE,43.0,40.4 - 46.9 (626),2014-2016
Coal,OK,43.0,40.4 - 46.9 (626),2014-2016
Madison,LA,43.0,40.4 - 46.9 (626),2014-2016
Florence,WI,43.0,40.4 - 46.9 (626),2014-2016
Camp,TX,43.0,40.4 - 46.9 (626),2014-2016
Clay,TX,43.1,40.4 - 46.9 (626),2014-2016
Pickett,TN,43.1,40.4 - 46.9 (626),2014-2016
Anderson,SC,43.1,40.4 - 46.9 (626),2014-2016
Harris,TX,43.1,40.4 - 46.9 (626),2014-2016
Washington,WI,43.1,40.4 - 46.9 (626),2014-2016
Palm Beach,FL,43.1,40.4 - 46.9 (626),2014-2016
Greer,OK,43.1,40.4 - 46.9 (626),2014-2016
Gasconade,MO,43.1,40.4 - 46.9 (626),2014-2016
Greene,MO,43.1,40.4 - 46.9 (626),2014-2016
Orleans,LA,43.1,40.4 - 46.9 (626),2014-2016
Orleans,LA,43.1,40.4 - 46.9 (626),2014-2016
Mahnomen,MN,43.1,40.4 - 46.9 (626),2014-2016
Androscoggin,ME,43.2,40.4 - 46.9 (626),2014-2016
Antrim,MI,43.2,40.4 - 46.9 (626),2014-2016
Madison,AL,43.2,40.4 - 46.9 (626),2014-2016
Bartholomew,IN,43.2,40.4 - 46.9 (626),2014-2016
Benton,IN,43.2,40.4 - 46.9 (626),2014-2016
Marshall,IN,43.2,40.4 - 46.9 (626),2014-2016
Hale,TX,43.2,40.4 - 46.9 (626),2014-2016
Bedford,VA,43.2,40.4 - 46.9 (626),2014-2016
Hanover,VA,43.3,40.4 - 46.9 (626),2014-2016
Henrico,VA,43.3,40.4 - 46.9 (626),2014-2016
Hutchinson,TX,43.3,40.4 - 46.9 (626),2014-2016
Montgomery,VA,43.3,40.4 - 46.9 (626),2014-2016
Powhatan,VA,43.3,40.4 - 46.9 (626),2014-2016
Dubois,IN,43.3,40.4 - 46.9 (626),2014-2016
Marion,KY,43.3,40.4 - 46.9 (626),2014-2016
Ellis,KS,43.3,40.4 - 46.9 (626),2014-2016
Fannin,GA,43.3,40.4 - 46.9 (626),2014-2016
Anne Arundel,MD,43.3,40.4 - 46.9 (626),2014-2016
Dodge,MN,43.3,40.4 - 46.9 (626),2014-2016
Knox,MO,43.3,40.4 - 46.9 (626),2014-2016
Pike,MO,43.3,40.4 - 46.9 (626),2014-2016
Grady,OK,43.4,40.4 - 46.9 (626),2014-2016
Yamhill,OR,43.4,40.4 - 46.9 (626),2014-2016
Manatee,FL,43.4,40.4 - 46.9 (626),2014-2016
Livingston,KY,43.4,40.4 - 46.9 (626),2014-2016
Pocahontas,WV,43.4,40.4 - 46.9 (626),2014-2016
Morris,TX,43.4,40.4 - 46.9 (626),2014-2016
Milam,TX,43.5,40.4 - 46.9 (626),2014-2016
Dorchester,SC,43.5,40.4 - 46.9 (626),2014-2016
Eau Claire,WI,43.5,40.4 - 46.9 (626),2014-2016
Clark,WA,43.5,40.4 - 46.9 (626),2014-2016
Lafourche,LA,43.5,40.4 - 46.9 (626),2014-2016
Lafourche,LA,43.5,40.4 - 46.9 (626),2014-2016
Wheeler,GA,43.5,40.4 - 46.9 (626),2014-2016
Searcy,AR,43.5,40.4 - 46.9 (626),2014-2016
Merced,CA,43.5,40.4 - 46.9 (626),2014-2016
Montgomery,PA,43.5,40.4 - 46.9 (626),2014-2016
Centre,PA,43.6,40.4 - 46.9 (626),2014-2016
Herkimer,NY,43.6,40.4 - 46.9 (626),2014-2016
Schuyler,NY,43.6,40.4 - 46.9 (626),2014-2016
Lafayette,MO,43.6,40.4 - 46.9 (626),2014-2016
Dallas,MO,43.6,40.4 - 46.9 (626),2014-2016
Camden,MO,43.6,40.4 - 46.9 (626),2014-2016
Dickinson,MI,43.6,40.4 - 46.9 (626),2014-2016
Crowley,CO,43.6,40.4 - 46.9 (626),2014-2016
Hall,GA,43.6,40.4 - 46.9 (626),2014-2016
Cowlitz,WA,43.6,40.4 - 46.9 (626),2014-2016
Nueces,TX,43.6,40.4 - 46.9 (626),2014-2016
Nacogdoches,TX,43.6,40.4 - 46.9 (626),2014-2016
San Saba,TX,43.6,40.4 - 46.9 (626),2014-2016
Roanoke,VA,43.7,40.4 - 46.9 (626),2014-2016
Ponce,PR,43.7,40.4 - 46.9 (626),2014-2016
San Bernardino,CA,43.7,40.4 - 46.9 (626),2014-2016
Pulaski,AR,43.7,40.4 - 46.9 (626),2014-2016
Jasper,IN,43.7,40.4 - 46.9 (626),2014-2016
Mecosta,MI,43.7,40.4 - 46.9 (626),2014-2016
Columbia,NY,43.7,40.4 - 46.9 (626),2014-2016
Monroe,NY,43.7,40.4 - 46.9 (626),2014-2016
Cumberland,PA,43.7,40.4 - 46.9 (626),2014-2016
Cleveland,OK,43.8,40.4 - 46.9 (626),2014-2016
Grand Traverse,MI,43.8,40.4 - 46.9 (626),2014-2016
Benzie,MI,43.8,40.4 - 46.9 (626),2014-2016
Cass,MN,43.8,40.4 - 46.9 (626),2014-2016
Johnson,IN,43.8,40.4 - 46.9 (626),2014-2016
Lane,KS,43.8,40.4 - 46.9 (626),2014-2016
Douglas,WI,43.8,40.4 - 46.9 (626),2014-2016
Jefferson,TX,43.9,40.4 - 46.9 (626),2014-2016
Monroe,TN,43.9,40.4 - 46.9 (626),2014-2016
Fountain,IN,43.9,40.4 - 46.9 (626),2014-2016
DeKalb,IL,43.9,40.4 - 46.9 (626),2014-2016
Stanislaus,CA,43.9,40.4 - 46.9 (626),2014-2016
Coweta,GA,43.9,40.4 - 46.9 (626),2014-2016
Madison,FL,43.9,40.4 - 46.9 (626),2014-2016
Clinton,MI,43.9,40.4 - 46.9 (626),2014-2016
Stone,MO,43.9,40.4 - 46.9 (626),2014-2016
Stanton,NE,43.9,40.4 - 46.9 (626),2014-2016
Ottawa,OH,44.0,40.4 - 46.9 (626),2014-2016
McKean,PA,44.0,40.4 - 46.9 (626),2014-2016
Kay,OK,44.0,40.4 - 46.9 (626),2014-2016
Frontier,NE,44.0,40.4 - 46.9 (626),2014-2016
Adair,MO,44.0,40.4 - 46.9 (626),2014-2016
Harrison,MO,44.0,40.4 - 46.9 (626),2014-2016
Clay,MS,44.0,40.4 - 46.9 (626),2014-2016
Rutland,VT,44.0,40.4 - 46.9 (626),2014-2016
Prince Edward,VA,44.0,40.4 - 46.9 (626),2014-2016
Orange,VA,44.0,40.4 - 46.9 (626),2014-2016
Middlesex,VA,44.0,40.4 - 46.9 (626),2014-2016
Adams,WI,44.1,40.4 - 46.9 (626),2014-2016
Moniteau,MO,44.1,40.4 - 46.9 (626),2014-2016
Union,NJ,44.1,40.4 - 46.9 (626),2014-2016
Jackson,IL,44.1,40.4 - 46.9 (626),2014-2016
Cerro Gordo,IA,44.1,40.4 - 46.9 (626),2014-2016
Pottawattamie,IA,44.1,40.4 - 46.9 (626),2014-2016
Ohio,KY,44.1,40.4 - 46.9 (626),2014-2016
Dawson,GA,44.2,40.4 - 46.9 (626),2014-2016
Morris,NJ,44.2,40.4 - 46.9 (626),2014-2016
Mower,MN,44.2,40.4 - 46.9 (626),2014-2016
San Patricio,TX,44.2,40.4 - 46.9 (626),2014-2016
Cottle,TX,44.2,40.4 - 46.9 (626),2014-2016
Barnwell,SC,44.2,40.4 - 46.9 (626),2014-2016
Laurens,SC,44.2,40.4 - 46.9 (626),2014-2016
Brown,SD,44.2,40.4 - 46.9 (626),2014-2016
Young,TX,44.3,40.4 - 46.9 (626),2014-2016
Floyd,VA,44.3,40.4 - 46.9 (626),2014-2016
New Kent,VA,44.3,40.4 - 46.9 (626),2014-2016
Salem,VA,44.3,40.4 - 46.9 (626),2014-2016
Franklin,MS,44.3,40.4 - 46.9 (626),2014-2016
Davie,NC,44.3,40.4 - 46.9 (626),2014-2016
Sandusky,OH,44.3,40.4 - 46.9 (626),2014-2016
Seneca,OH,44.4,40.4 - 46.9 (626),2014-2016
Eaton,MI,44.4,40.4 - 46.9 (626),2014-2016
Howell,MO,44.4,40.4 - 46.9 (626),2014-2016
Pike,GA,44.4,40.4 - 46.9 (626),2014-2016
New Haven,CT,44.4,40.4 - 46.9 (626),2014-2016
Blackford,IN,44.4,40.4 - 46.9 (626),2014-2016
Union,IL,44.4,40.4 - 46.9 (626),2014-2016
Toa Alta,PR,44.4,40.4 - 46.9 (626),2014-2016
Bland,VA,44.4,40.4 - 46.9 (626),2014-2016
Amherst,VA,44.4,40.4 - 46.9 (626),2014-2016
Bledsoe,TN,44.4,40.4 - 46.9 (626),2014-2016
Clay,TN,44.4,40.4 - 46.9 (626),2014-2016
Hidalgo,TX,44.5,40.4 - 46.9 (626),2014-2016
Braxton,WV,44.5,40.4 - 46.9 (626),2014-2016
Morgan,WV,44.5,40.4 - 46.9 (626),2014-2016
Boone,IL,44.5,40.4 - 46.9 (626),2014-2016
Talbot,GA,44.5,40.4 - 46.9 (626),2014-2016
Russell,AL,44.5,40.4 - 46.9 (626),2014-2016
Middlesex,MA,44.5,40.4 - 46.9 (626),2014-2016
Wicomico,MD,44.5,40.4 - 46.9 (626),2014-2016
Washtenaw,MI,44.5,40.4 - 46.9 (626),2014-2016
Anoka,MN,44.5,40.4 - 46.9 (626),2014-2016
Lycoming,PA,44.5,40.4 - 46.9 (626),2014-2016
Caldwell,NC,44.5,40.4 - 46.9 (626),2014-2016
Rensselaer,NY,44.6,40.4 - 46.9 (626),2014-2016
Jackson,NC,44.6,40.4 - 46.9 (626),2014-2016
Curry,NM,44.6,40.4 - 46.9 (626),2014-2016
Pottawatomie,OK,44.6,40.4 - 46.9 (626),2014-2016
Talbot,MD,44.6,40.4 - 46.9 (626),2014-2016
Kennebec,ME,44.6,40.4 - 46.9 (626),2014-2016
Norfolk,MA,44.6,40.4 - 46.9 (626),2014-2016
Hart,GA,44.6,40.4 - 46.9 (626),2014-2016
Oglethorpe,GA,44.6,40.4 - 46.9 (626),2014-2016
Lumpkin,GA,44.6,40.4 - 46.9 (626),2014-2016
Lee,IA,44.6,40.4 - 46.9 (626),2014-2016
Gilmer,WV,44.6,40.4 - 46.9 (626),2014-2016
Washington,TX,44.6,40.4 - 46.9 (626),2014-2016
Sabine,TX,44.6,40.4 - 46.9 (626),2014-2016
Bowie,TX,44.7,40.4 - 46.9 (626),2014-2016
Campbell,WY,44.7,40.4 - 46.9 (626),2014-2016
Mills,IA,44.7,40.4 - 46.9 (626),2014-2016
Lyon,KY,44.7,40.4 - 46.9 (626),2014-2016
Ionia,MI,44.7,40.4 - 46.9 (626),2014-2016
Cass,MI,44.8,40.4 - 46.9 (626),2014-2016
Seneca,NY,44.8,40.4 - 46.9 (626),2014-2016
Boyle,KY,44.8,40.4 - 46.9 (626),2014-2016
Cumberland,KY,44.8,40.4 - 46.9 (626),2014-2016
Jefferson,LA,44.8,40.4 - 46.9 (626),2014-2016
Lafayette,LA,44.8,40.4 - 46.9 (626),2014-2016
Coffey,KS,44.8,40.4 - 46.9 (626),2014-2016
Kane,IL,44.8,40.4 - 46.9 (626),2014-2016
Mitchell,GA,44.8,40.4 - 46.9 (626),2014-2016
Pickens,GA,44.8,40.4 - 46.9 (626),2014-2016
Butte,CA,44.8,40.4 - 46.9 (626),2014-2016
Moore,TN,44.8,40.4 - 46.9 (626),2014-2016
Jasper,SC,44.8,40.4 - 46.9 (626),2014-2016
Willacy,TX,44.9,40.4 - 46.9 (626),2014-2016
Page,VA,44.9,40.4 - 46.9 (626),2014-2016
Gallatin,IL,44.9,40.4 - 46.9 (626),2014-2016
Morgan,IN,44.9,40.4 - 46.9 (626),2014-2016
Rowan,NC,44.9,40.4 - 46.9 (626),2014-2016
Nassau,NY,44.9,40.4 - 46.9 (626),2014-2016
Berrien,MI,44.9,40.4 - 46.9 (626),2014-2016
Cass,NE,44.9,40.4 - 46.9 (626),2014-2016
Montgomery,MO,45.0,40.4 - 46.9 (626),2014-2016
Kidder,ND,45.0,40.4 - 46.9 (626),2014-2016
Iredell,NC,45.0,40.4 - 46.9 (626),2014-2016
Delaware,OH,45.0,40.4 - 46.9 (626),2014-2016
Howard,IN,45.0,40.4 - 46.9 (626),2014-2016
Greenwood,KS,45.0,40.4 - 46.9 (626),2014-2016
Sevier,AR,45.0,40.4 - 46.9 (626),2014-2016
Taylor,WV,45.0,40.4 - 46.9 (626),2014-2016
Grand Isle,VT,45.0,40.4 - 46.9 (626),2014-2016
Hardin,TX,45.0,40.4 - 46.9 (626),2014-2016
Union,PA,45.0,40.4 - 46.9 (626),2014-2016
Davidson,TN,45.0,40.4 - 46.9 (626),2014-2016
Shelby,TN,45.1,40.4 - 46.9 (626),2014-2016
Smith,TN,45.1,40.4 - 46.9 (626),2014-2016
Hampton,VA,45.1,40.4 - 46.9 (626),2014-2016
Yuba,CA,45.1,40.4 - 46.9 (626),2014-2016
Miller,GA,45.1,40.4 - 46.9 (626),2014-2016
Miller,GA,45.1,40.4 - 46.9 (626),2014-2016
Putnam,NY,45.1,40.4 - 46.9 (626),2014-2016
Bronx,NY,45.2,40.4 - 46.9 (626),2014-2016
Hillsborough,NH,45.2,40.4 - 46.9 (626),2014-2016
Brunswick,NC,45.2,40.4 - 46.9 (626),2014-2016
Delaware,PA,45.2,40.4 - 46.9 (626),2014-2016
Cameron,PA,45.2,40.4 - 46.9 (626),2014-2016
DeKalb,MO,45.2,40.4 - 46.9 (626),2014-2016
Humphreys,MS,45.2,40.4 - 46.9 (626),2014-2016
Lincoln,AR,45.2,40.4 - 46.9 (626),2014-2016
Jackson,IA,45.2,40.4 - 46.9 (626),2014-2016
Black Hawk,IA,45.2,40.4 - 46.9 (626),2014-2016
Washington,VT,45.2,40.4 - 46.9 (626),2014-2016
Fauquier,VA,45.3,40.4 - 46.9 (626),2014-2016
Montague,TX,45.3,40.4 - 46.9 (626),2014-2016
McMinn,TN,45.3,40.4 - 46.9 (626),2014-2016
Cameron,TX,45.3,40.4 - 46.9 (626),2014-2016
Berkeley,SC,45.3,40.4 - 46.9 (626),2014-2016
Monroe,GA,45.3,40.4 - 46.9 (626),2014-2016
Allegan,MI,45.3,40.4 - 46.9 (626),2014-2016
Chester,PA,45.3,40.4 - 46.9 (626),2014-2016
Richland,OH,45.3,40.4 - 46.9 (626),2014-2016
Broome,NY,45.3,40.4 - 46.9 (626),2014-2016
Cabarrus,NC,45.4,40.4 - 46.9 (626),2014-2016
Paulding,OH,45.4,40.4 - 46.9 (626),2014-2016
Ashland,OH,45.4,40.4 - 46.9 (626),2014-2016
Glascock,GA,45.4,40.4 - 46.9 (626),2014-2016
Schley,GA,45.4,40.4 - 46.9 (626),2014-2016
Montgomery,AR,45.4,40.4 - 46.9 (626),2014-2016
Delaware,IN,45.4,40.4 - 46.9 (626),2014-2016
Lowndes,GA,45.5,40.4 - 46.9 (626),2014-2016
Tulsa,OK,45.5,40.4 - 46.9 (626),2014-2016
Parker,TX,45.5,40.4 - 46.9 (626),2014-2016
Erath,TX,45.5,40.4 - 46.9 (626),2014-2016
Fairfield,SC,45.6,40.4 - 46.9 (626),2014-2016
Fredericksburg,VA,45.6,40.4 - 46.9 (626),2014-2016
Manati,PR,45.6,40.4 - 46.9 (626),2014-2016
Montour,PA,45.6,40.4 - 46.9 (626),2014-2016
Union,NC,45.6,40.4 - 46.9 (626),2014-2016
Franklin,MA,45.6,40.4 - 46.9 (626),2014-2016
Baxter,AR,45.6,40.4 - 46.9 (626),2014-2016
Livingston,IL,45.6,40.4 - 46.9 (626),2014-2016
Bourbon,KS,45.6,40.4 - 46.9 (626),2014-2016
Seward,KS,45.7,40.4 - 46.9 (626),2014-2016
Allen,IN,45.7,40.4 - 46.9 (626),2014-2016
Louisa,IA,45.7,40.4 - 46.9 (626),2014-2016
Dallas,AR,45.7,40.4 - 46.9 (626),2014-2016
Pinellas,FL,45.7,40.4 - 46.9 (626),2014-2016
Oneida,NY,45.7,40.4 - 46.9 (626),2014-2016
Montgomery,OH,45.7,40.4 - 46.9 (626),2014-2016
Scott,VA,45.7,40.4 - 46.9 (626),2014-2016
Polk,TX,45.7,40.4 - 46.9 (626),2014-2016
Reagan,TX,45.8,40.4 - 46.9 (626),2014-2016
Somervell,TX,45.8,40.4 - 46.9 (626),2014-2016
Anderson,TN,45.8,40.4 - 46.9 (626),2014-2016
Putnam,TN,45.8,40.4 - 46.9 (626),2014-2016
Richmond City,VA,45.8,40.4 - 46.9 (626),2014-2016
Monongalia,WV,45.8,40.4 - 46.9 (626),2014-2016
Richmond,NY,45.8,40.4 - 46.9 (626),2014-2016
McDowell,NC,45.8,40.4 - 46.9 (626),2014-2016
Chowan,NC,45.8,40.4 - 46.9 (626),2014-2016
Benton,MN,45.8,40.4 - 46.9 (626),2014-2016
Catoosa,GA,45.8,40.4 - 46.9 (626),2014-2016
Sussex,DE,45.8,40.4 - 46.9 (626),2014-2016
Montgomery,AL,45.8,40.4 - 46.9 (626),2014-2016
Baldwin,AL,45.8,40.4 - 46.9 (626),2014-2016
Jackson,CO,45.9,40.4 - 46.9 (626),2014-2016
Volusia,FL,45.9,40.4 - 46.9 (626),2014-2016
Knox,IL,45.9,40.4 - 46.9 (626),2014-2016
Morgan,IL,45.9,40.4 - 46.9 (626),2014-2016
Adams,MS,45.9,40.4 - 46.9 (626),2014-2016
Hooker,NE,45.9,40.4 - 46.9 (626),2014-2016
Texas,MO,45.9,40.4 - 46.9 (626),2014-2016
Pamlico,NC,45.9,40.4 - 46.9 (626),2014-2016
Alfalfa,OK,45.9,40.4 - 46.9 (626),2014-2016
Perry,PA,45.9,40.4 - 46.9 (626),2014-2016
Butler,PA,45.9,40.4 - 46.9 (626),2014-2016
Pulaski,IL,46.0,40.4 - 46.9 (626),2014-2016
Henry,KY,46.0,40.4 - 46.9 (626),2014-2016
Atascosa,TX,46.0,40.4 - 46.9 (626),2014-2016
Sullivan,TN,46.1,40.4 - 46.9 (626),2014-2016
Williamsburg,SC,46.1,40.4 - 46.9 (626),2014-2016
Cherokee,SC,46.1,40.4 - 46.9 (626),2014-2016
