County,state,value,range,year
Prince William,VA,41.5,40.7 - 47.4 (633),2015-2017
Freestone,TX,41.6,40.7 - 47.4 (633),2015-2017
Grand Isle,VT,41.6,40.7 - 47.4 (633),2015-2017
Martin,MN,41.6,40.7 - 47.4 (633),2015-2017
Lake of the Woods,MN,41.6,40.7 - 47.4 (633),2015-2017
Susquehanna,PA,41.6,40.7 - 47.4 (633),2015-2017
Hyde,NC,41.6,40.7 - 47.4 (633),2015-2017
Erie,NY,41.6,40.7 - 47.4 (633),2015-2017
McLean,IL,41.6,40.7 - 47.4 (633),2015-2017
Cowley,KS,41.6,40.7 - 47.4 (633),2015-2017
Warren,IA,41.6,40.7 - 47.4 (633),2015-2017
Riley,KS,41.7,40.7 - 47.4 (633),2015-2017
Boyle,KY,41.7,40.7 - 47.4 (633),2015-2017
Ripley,IN,41.7,40.7 - 47.4 (633),2015-2017
Sutter,CA,41.7,40.7 - 47.4 (633),2015-2017
Hartford,CT,41.7,40.7 - 47.4 (633),2015-2017
Moore,NC,41.7,40.7 - 47.4 (633),2015-2017
Pontotoc,OK,41.7,40.7 - 47.4 (633),2015-2017
Roger Mills,OK,41.7,40.7 - 47.4 (633),2015-2017
Klamath,OR,41.7,40.7 - 47.4 (633),2015-2017
Hampshire,MA,41.7,40.7 - 47.4 (633),2015-2017
Jasper,MO,41.7,40.7 - 47.4 (633),2015-2017
Dallam,TX,41.7,40.7 - 47.4 (633),2015-2017
Bandera,TX,41.8,40.7 - 47.4 (633),2015-2017
Polk,TN,41.8,40.7 - 47.4 (633),2015-2017
Knox,TN,41.8,40.7 - 47.4 (633),2015-2017
Poquoson,VA,41.8,40.7 - 47.4 (633),2015-2017
Benton,WA,41.8,40.7 - 47.4 (633),2015-2017
Newton,MO,41.8,40.7 - 47.4 (633),2015-2017
Newton,MO,41.8,40.7 - 47.4 (633),2015-2017
Madison,NC,41.8,40.7 - 47.4 (633),2015-2017
Putnam,IN,41.8,40.7 - 47.4 (633),2015-2017
Hancock,IN,41.8,40.7 - 47.4 (633),2015-2017
Linn,IA,41.8,40.7 - 47.4 (633),2015-2017
Harper,KS,41.9,40.7 - 47.4 (633),2015-2017
Garrard,KY,41.9,40.7 - 47.4 (633),2015-2017
Fulton,AR,41.9,40.7 - 47.4 (633),2015-2017
Cleveland,OK,41.9,40.7 - 47.4 (633),2015-2017
Androscoggin,ME,41.9,40.7 - 47.4 (633),2015-2017
Covington,MS,41.9,40.7 - 47.4 (633),2015-2017
Howell,MO,41.9,40.7 - 47.4 (633),2015-2017
Nelson,VA,41.9,40.7 - 47.4 (633),2015-2017
Rusk,WI,41.9,40.7 - 47.4 (633),2015-2017
Monroe,WV,41.9,40.7 - 47.4 (633),2015-2017
Coamo,PR,41.9,40.7 - 47.4 (633),2015-2017
Guayanilla,PR,41.9,40.7 - 47.4 (633),2015-2017
Loudon,TN,42.0,40.7 - 47.4 (633),2015-2017
Mellette,SD,42.0,40.7 - 47.4 (633),2015-2017
Ochiltree,TX,42.0,40.7 - 47.4 (633),2015-2017
Limestone,TX,42.0,40.7 - 47.4 (633),2015-2017
Rankin,MS,42.0,40.7 - 47.4 (633),2015-2017
Merrimack,NH,42.0,40.7 - 47.4 (633),2015-2017
Bacon,GA,42.0,40.7 - 47.4 (633),2015-2017
Hancock,GA,42.0,40.7 - 47.4 (633),2015-2017
Tulare,CA,42.1,40.7 - 47.4 (633),2015-2017
Winnebago,IA,42.1,40.7 - 47.4 (633),2015-2017
Winnebago,IA,42.1,40.7 - 47.4 (633),2015-2017
Ozark,MO,42.1,40.7 - 47.4 (633),2015-2017
Platte,NE,42.1,40.7 - 47.4 (633),2015-2017
Steele,MN,42.1,40.7 - 47.4 (633),2015-2017
Villalba,PR,42.1,40.7 - 47.4 (633),2015-2017
Corozal,PR,42.2,40.7 - 47.4 (633),2015-2017
Mathews,VA,42.2,40.7 - 47.4 (633),2015-2017
Nueces,TX,42.2,40.7 - 47.4 (633),2015-2017
Wheeler,TX,42.2,40.7 - 47.4 (633),2015-2017
Hawkins,TN,42.2,40.7 - 47.4 (633),2015-2017
Somerset,NJ,42.2,40.7 - 47.4 (633),2015-2017
Forsyth,NC,42.3,40.7 - 47.4 (633),2015-2017
Dickinson,MI,42.3,40.7 - 47.4 (633),2015-2017
Lincoln,MS,42.3,40.7 - 47.4 (633),2015-2017
Mercer,IL,42.3,40.7 - 47.4 (633),2015-2017
Amador,CA,42.3,40.7 - 47.4 (633),2015-2017
Blount,AL,42.3,40.7 - 47.4 (633),2015-2017
Marshall,TN,42.3,40.7 - 47.4 (633),2015-2017
Clay,TN,42.3,40.7 - 47.4 (633),2015-2017
Orange,VA,42.3,40.7 - 47.4 (633),2015-2017
Moca,PR,42.3,40.7 - 47.4 (633),2015-2017
Campbell,WY,42.4,40.7 - 47.4 (633),2015-2017
Denton,TX,42.4,40.7 - 47.4 (633),2015-2017
Smith,TX,42.4,40.7 - 47.4 (633),2015-2017
Floyd,VA,42.4,40.7 - 47.4 (633),2015-2017
Conway,AR,42.4,40.7 - 47.4 (633),2015-2017
Haines,AK,42.4,40.7 - 47.4 (633),2015-2017
Haines,AK,42.4,40.7 - 47.4 (633),2015-2017
Dubois,IN,42.4,40.7 - 47.4 (633),2015-2017
Trego,KS,42.4,40.7 - 47.4 (633),2015-2017
Adair,MO,42.4,40.7 - 47.4 (633),2015-2017
Hughes,OK,42.4,40.7 - 47.4 (633),2015-2017
Clark,NV,42.5,40.7 - 47.4 (633),2015-2017
Caldwell,MO,42.5,40.7 - 47.4 (633),2015-2017
Montgomery,MO,42.5,40.7 - 47.4 (633),2015-2017
Van Buren,MI,42.5,40.7 - 47.4 (633),2015-2017
Massac,IL,42.5,40.7 - 47.4 (633),2015-2017
Worth,GA,42.5,40.7 - 47.4 (633),2015-2017
Kern,CA,42.5,40.7 - 47.4 (633),2015-2017
Wichita,TX,42.5,40.7 - 47.4 (633),2015-2017
Llano,TX,42.5,40.7 - 47.4 (633),2015-2017
Ellis,TX,42.5,40.7 - 47.4 (633),2015-2017
Donley,TX,42.5,40.7 - 47.4 (633),2015-2017
Richland,SC,42.5,40.7 - 47.4 (633),2015-2017
Orangeburg,SC,42.5,40.7 - 47.4 (633),2015-2017
Mineral,WV,42.5,40.7 - 47.4 (633),2015-2017
Laurens,SC,42.6,40.7 - 47.4 (633),2015-2017
San Patricio,TX,42.6,40.7 - 47.4 (633),2015-2017
Kings,CA,42.6,40.7 - 47.4 (633),2015-2017
Howard,AR,42.6,40.7 - 47.4 (633),2015-2017
Lee,GA,42.6,40.7 - 47.4 (633),2015-2017
Fremont,IA,42.6,40.7 - 47.4 (633),2015-2017
Anne Arundel,MD,42.6,40.7 - 47.4 (633),2015-2017
Ulster,NY,42.6,40.7 - 47.4 (633),2015-2017
Sioux,ND,42.6,40.7 - 47.4 (633),2015-2017
Christian,MO,42.7,40.7 - 47.4 (633),2015-2017
Andrew,MO,42.7,40.7 - 47.4 (633),2015-2017
Lake,IL,42.7,40.7 - 47.4 (633),2015-2017
Harris,TX,42.7,40.7 - 47.4 (633),2015-2017
Tarrant,TX,42.7,40.7 - 47.4 (633),2015-2017
Roanoke County,VA,42.7,40.7 - 47.4 (633),2015-2017
Hampshire,WV,42.8,40.7 - 47.4 (633),2015-2017
Eau Claire,WI,42.8,40.7 - 47.4 (633),2015-2017
Grainger,TN,42.8,40.7 - 47.4 (633),2015-2017
Logan,IL,42.8,40.7 - 47.4 (633),2015-2017
Sedgwick,KS,42.8,40.7 - 47.4 (633),2015-2017
Sarpy,NE,42.8,40.7 - 47.4 (633),2015-2017
Chickasaw,MS,42.8,40.7 - 47.4 (633),2015-2017
Henry,OH,42.8,40.7 - 47.4 (633),2015-2017
Pamlico,NC,42.8,40.7 - 47.4 (633),2015-2017
Saratoga,NY,42.9,40.7 - 47.4 (633),2015-2017
Antrim,MI,42.9,40.7 - 47.4 (633),2015-2017
Marshall,IN,42.9,40.7 - 47.4 (633),2015-2017
Broward,FL,42.9,40.7 - 47.4 (633),2015-2017
Russell,AL,42.9,40.7 - 47.4 (633),2015-2017
Del Norte,CA,42.9,40.7 - 47.4 (633),2015-2017
Greenwood,SC,42.9,40.7 - 47.4 (633),2015-2017
Henrico,VA,42.9,40.7 - 47.4 (633),2015-2017
Real,TX,43.0,40.7 - 47.4 (633),2015-2017
Lubbock,TX,43.0,40.7 - 47.4 (633),2015-2017
Meigs,TN,43.0,40.7 - 47.4 (633),2015-2017
Washington,FL,43.0,40.7 - 47.4 (633),2015-2017
Dawson,GA,43.0,40.7 - 47.4 (633),2015-2017
Toombs,GA,43.0,40.7 - 47.4 (633),2015-2017
Morgan,IN,43.0,40.7 - 47.4 (633),2015-2017
Perry,IL,43.0,40.7 - 47.4 (633),2015-2017
Cameron,LA,43.0,40.7 - 47.4 (633),2015-2017
Trigg,KY,43.0,40.7 - 47.4 (633),2015-2017
Polk,MO,43.0,40.7 - 47.4 (633),2015-2017
Montgomery,PA,43.0,40.7 - 47.4 (633),2015-2017
Graham,NC,43.1,40.7 - 47.4 (633),2015-2017
Union,NJ,43.1,40.7 - 47.4 (633),2015-2017
Somerset,MD,43.1,40.7 - 47.4 (633),2015-2017
Iberville,LA,43.1,40.7 - 47.4 (633),2015-2017
Seward,KS,43.1,40.7 - 47.4 (633),2015-2017
Kingman,KS,43.1,40.7 - 47.4 (633),2015-2017
Jefferson,KS,43.1,40.7 - 47.4 (633),2015-2017
Hendricks,IN,43.1,40.7 - 47.4 (633),2015-2017
Clayton,GA,43.1,40.7 - 47.4 (633),2015-2017
Madison,FL,43.1,40.7 - 47.4 (633),2015-2017
Franklin,FL,43.1,40.7 - 47.4 (633),2015-2017
Clay,AL,43.1,40.7 - 47.4 (633),2015-2017
Coffee,AL,43.1,40.7 - 47.4 (633),2015-2017
Fairfield,SC,43.1,40.7 - 47.4 (633),2015-2017
Jefferson,TX,43.1,40.7 - 47.4 (633),2015-2017
Willacy,TX,43.1,40.7 - 47.4 (633),2015-2017
Waukesha,WI,43.1,40.7 - 47.4 (633),2015-2017
Lexington,SC,43.2,40.7 - 47.4 (633),2015-2017
Madison,AL,43.2,40.7 - 47.4 (633),2015-2017
Stanislaus,CA,43.2,40.7 - 47.4 (633),2015-2017
Lowndes,GA,43.2,40.7 - 47.4 (633),2015-2017
Palm Beach,FL,43.3,40.7 - 47.4 (633),2015-2017
Morgan,KY,43.3,40.7 - 47.4 (633),2015-2017
Morgan,KY,43.3,40.7 - 47.4 (633),2015-2017
Sherburne,MN,43.3,40.7 - 47.4 (633),2015-2017
Herkimer,NY,43.3,40.7 - 47.4 (633),2015-2017
Yamhill,OR,43.3,40.7 - 47.4 (633),2015-2017
Delaware,OH,43.3,40.7 - 47.4 (633),2015-2017
Greer,OK,43.3,40.7 - 47.4 (633),2015-2017
Washington,TX,43.3,40.7 - 47.4 (633),2015-2017
Tom Green,TX,43.3,40.7 - 47.4 (633),2015-2017
Morrow,OH,43.4,40.7 - 47.4 (633),2015-2017
Morris,NJ,43.4,40.7 - 47.4 (633),2015-2017
New Hanover,NC,43.4,40.7 - 47.4 (633),2015-2017
Muskegon,MI,43.4,40.7 - 47.4 (633),2015-2017
Muskegon,MI,43.4,40.7 - 47.4 (633),2015-2017
Pottawattamie,IA,43.4,40.7 - 47.4 (633),2015-2017
De Witt,IL,43.4,40.7 - 47.4 (633),2015-2017
Cass,IL,43.4,40.7 - 47.4 (633),2015-2017
Sevier,AR,43.4,40.7 - 47.4 (633),2015-2017
Tolland,CT,43.5,40.7 - 47.4 (633),2015-2017
Hart,GA,43.5,40.7 - 47.4 (633),2015-2017
Washtenaw,MI,43.5,40.7 - 47.4 (633),2015-2017
Kemper,MS,43.5,40.7 - 47.4 (633),2015-2017
Scott,VA,43.5,40.7 - 47.4 (633),2015-2017
Morgan,MO,43.6,40.7 - 47.4 (633),2015-2017
Pickens,GA,43.6,40.7 - 47.4 (633),2015-2017
Martin,FL,43.6,40.7 - 47.4 (633),2015-2017
Stephenson,IL,43.6,40.7 - 47.4 (633),2015-2017
Cumberland,KY,43.7,40.7 - 47.4 (633),2015-2017
Itawamba,MS,43.7,40.7 - 47.4 (633),2015-2017
Page,VA,43.7,40.7 - 47.4 (633),2015-2017
Manati,PR,43.7,40.7 - 47.4 (633),2015-2017
Wilson,TX,43.7,40.7 - 47.4 (633),2015-2017
Montague,TX,43.7,40.7 - 47.4 (633),2015-2017
Irion,TX,43.8,40.7 - 47.4 (633),2015-2017
Fredericksburg,VA,43.8,40.7 - 47.4 (633),2015-2017
Berrien,MI,43.8,40.7 - 47.4 (633),2015-2017
Randolph,MO,43.8,40.7 - 47.4 (633),2015-2017
Livingston,NY,43.8,40.7 - 47.4 (633),2015-2017
Williams,OH,43.8,40.7 - 47.4 (633),2015-2017
Bartholomew,IN,43.8,40.7 - 47.4 (633),2015-2017
Black Hawk,IA,43.8,40.7 - 47.4 (633),2015-2017
Clarke,GA,43.8,40.7 - 47.4 (633),2015-2017
Bryan,GA,43.8,40.7 - 47.4 (633),2015-2017
Scott,AR,43.8,40.7 - 47.4 (633),2015-2017
Hall,GA,43.9,40.7 - 47.4 (633),2015-2017
Randolph,IN,43.9,40.7 - 47.4 (633),2015-2017
Lafayette,LA,43.9,40.7 - 47.4 (633),2015-2017
Orleans,LA,43.9,40.7 - 47.4 (633),2015-2017
Davie,NC,43.9,40.7 - 47.4 (633),2015-2017
Schuyler,NY,43.9,40.7 - 47.4 (633),2015-2017
Pocahontas,WV,43.9,40.7 - 47.4 (633),2015-2017
Hidalgo,TX,43.9,40.7 - 47.4 (633),2015-2017
Anderson,SC,43.9,40.7 - 47.4 (633),2015-2017
Barnwell,SC,43.9,40.7 - 47.4 (633),2015-2017
Racine,WI,44.0,40.7 - 47.4 (633),2015-2017
Luquillo,PR,44.0,40.7 - 47.4 (633),2015-2017
Highland,OH,44.0,40.7 - 47.4 (633),2015-2017
Ransom,ND,44.0,40.7 - 47.4 (633),2015-2017
Sullivan,PA,44.0,40.7 - 47.4 (633),2015-2017
Yazoo,MS,44.0,40.7 - 47.4 (633),2015-2017
Shawnee,KS,44.0,40.7 - 47.4 (633),2015-2017
Pulaski,AR,44.0,40.7 - 47.4 (633),2015-2017
Wayne,KY,44.1,40.7 - 47.4 (633),2015-2017
Callaway,MO,44.1,40.7 - 47.4 (633),2015-2017
Clay,MN,44.1,40.7 - 47.4 (633),2015-2017
Adams,WI,44.1,40.7 - 47.4 (633),2015-2017
Middlesex,VA,44.1,40.7 - 47.4 (633),2015-2017
Clinton,MI,44.2,40.7 - 47.4 (633),2015-2017
Scott,MS,44.2,40.7 - 47.4 (633),2015-2017
Pottawatomie,OK,44.2,40.7 - 47.4 (633),2015-2017
Wapello,IA,44.2,40.7 - 47.4 (633),2015-2017
Talbot,GA,44.2,40.7 - 47.4 (633),2015-2017
Taliaferro,GA,44.3,40.7 - 47.4 (633),2015-2017
Manatee,FL,44.3,40.7 - 47.4 (633),2015-2017
Sussex,DE,44.3,40.7 - 47.4 (633),2015-2017
New Haven,CT,44.3,40.7 - 47.4 (633),2015-2017
Montour,PA,44.3,40.7 - 47.4 (633),2015-2017
Centre,PA,44.3,40.7 - 47.4 (633),2015-2017
Beaver,OK,44.3,40.7 - 47.4 (633),2015-2017
Eddy,NM,44.3,40.7 - 47.4 (633),2015-2017
Camden,MO,44.3,40.7 - 47.4 (633),2015-2017
Kennebec,ME,44.3,40.7 - 47.4 (633),2015-2017
Braxton,WV,44.3,40.7 - 47.4 (633),2015-2017
Bledsoe,TN,44.3,40.7 - 47.4 (633),2015-2017
Hockley,TX,44.3,40.7 - 47.4 (633),2015-2017
Hutchinson,TX,44.3,40.7 - 47.4 (633),2015-2017
Navarro,TX,44.3,40.7 - 47.4 (633),2015-2017
Campbell,VA,44.3,40.7 - 47.4 (633),2015-2017
Fauquier,VA,44.4,40.7 - 47.4 (633),2015-2017
Prince Edward,VA,44.4,40.7 - 47.4 (633),2015-2017
Benzie,MI,44.4,40.7 - 47.4 (633),2015-2017
Howard,MO,44.4,40.7 - 47.4 (633),2015-2017
Franklin,MO,44.4,40.7 - 47.4 (633),2015-2017
Monroe,NY,44.4,40.7 - 47.4 (633),2015-2017
Nassau,NY,44.4,40.7 - 47.4 (633),2015-2017
Rowan,NC,44.4,40.7 - 47.4 (633),2015-2017
Cumberland,PA,44.4,40.7 - 47.4 (633),2015-2017
Cerro Gordo,IA,44.4,40.7 - 47.4 (633),2015-2017
Schuyler,IL,44.4,40.7 - 47.4 (633),2015-2017
Henry,GA,44.5,40.7 - 47.4 (633),2015-2017
Jackson,GA,44.5,40.7 - 47.4 (633),2015-2017
Paulding,OH,44.5,40.7 - 47.4 (633),2015-2017
Iredell,NC,44.5,40.7 - 47.4 (633),2015-2017
Schuyler,MO,44.5,40.7 - 47.4 (633),2015-2017
Clinton,MO,44.5,40.7 - 47.4 (633),2015-2017
Cass,NE,44.5,40.7 - 47.4 (633),2015-2017
Washington,WI,44.5,40.7 - 47.4 (633),2015-2017
Anderson,TN,44.5,40.7 - 47.4 (633),2015-2017
Shelby,TN,44.5,40.7 - 47.4 (633),2015-2017
Carson,TX,44.5,40.7 - 47.4 (633),2015-2017
Austin,TX,44.6,40.7 - 47.4 (633),2015-2017
Sequatchie,TN,44.6,40.7 - 47.4 (633),2015-2017
Edgefield,SC,44.6,40.7 - 47.4 (633),2015-2017
Young,TX,44.6,40.7 - 47.4 (633),2015-2017
Greene,MO,44.6,40.7 - 47.4 (633),2015-2017
Knox,MO,44.6,40.7 - 47.4 (633),2015-2017
Chester,PA,44.6,40.7 - 47.4 (633),2015-2017
Boone,IL,44.6,40.7 - 47.4 (633),2015-2017
Union,IN,44.6,40.7 - 47.4 (633),2015-2017
Union,IL,44.7,40.7 - 47.4 (633),2015-2017
Allegany,NY,44.7,40.7 - 47.4 (633),2015-2017
Humphreys,MS,44.7,40.7 - 47.4 (633),2015-2017
Franklin County,VA,44.7,40.7 - 47.4 (633),2015-2017
Jim Hogg,TX,44.7,40.7 - 47.4 (633),2015-2017
Oconee,SC,44.7,40.7 - 47.4 (633),2015-2017
Smith,TN,44.7,40.7 - 47.4 (633),2015-2017
Lewis,WA,44.7,40.7 - 47.4 (633),2015-2017
Buffalo,NE,44.8,40.7 - 47.4 (633),2015-2017
Big Horn,MT,44.8,40.7 - 47.4 (633),2015-2017
Jackson,NC,44.8,40.7 - 47.4 (633),2015-2017
McDowell,NC,44.8,40.7 - 47.4 (633),2015-2017
Macoupin,IL,44.8,40.7 - 47.4 (633),2015-2017
Johnson,IN,44.8,40.7 - 47.4 (633),2015-2017
Oglethorpe,GA,44.8,40.7 - 47.4 (633),2015-2017
Jeff Davis,GA,44.8,40.7 - 47.4 (633),2015-2017
Sumter,GA,44.8,40.7 - 47.4 (633),2015-2017
Allen,IN,44.9,40.7 - 47.4 (633),2015-2017
Cherokee,KS,44.9,40.7 - 47.4 (633),2015-2017
Jessamine,KY,44.9,40.7 - 47.4 (633),2015-2017
Stanton,NE,44.9,40.7 - 47.4 (633),2015-2017
Norfolk,MA,44.9,40.7 - 47.4 (633),2015-2017
Franklin,ME,44.9,40.7 - 47.4 (633),2015-2017
Newport News,VA,44.9,40.7 - 47.4 (633),2015-2017
Goliad,TX,44.9,40.7 - 47.4 (633),2015-2017
Bedford County,VA,44.9,40.7 - 47.4 (633),2015-2017
York,ME,45.0,40.7 - 47.4 (633),2015-2017
Middlesex,MA,45.0,40.7 - 47.4 (633),2015-2017
Allegan,MI,45.0,40.7 - 47.4 (633),2015-2017
Mahnomen,MN,45.0,40.7 - 47.4 (633),2015-2017
Craven,NC,45.0,40.7 - 47.4 (633),2015-2017
Watauga,NC,45.0,40.7 - 47.4 (633),2015-2017
Union,NC,45.0,40.7 - 47.4 (633),2015-2017
Lafourche,LA,45.0,40.7 - 47.4 (633),2015-2017
Catoosa,GA,45.0,40.7 - 47.4 (633),2015-2017
Searcy,AR,45.0,40.7 - 47.4 (633),2015-2017
Scott,IA,45.1,40.7 - 47.4 (633),2015-2017
Kane,IL,45.1,40.7 - 47.4 (633),2015-2017
Waseca,MN,45.1,40.7 - 47.4 (633),2015-2017
Luce,MI,45.1,40.7 - 47.4 (633),2015-2017
Pike,MO,45.1,40.7 - 47.4 (633),2015-2017
Appomattox,VA,45.1,40.7 - 47.4 (633),2015-2017
Bennington,VT,45.1,40.7 - 47.4 (633),2015-2017
Clark,WA,45.1,40.7 - 47.4 (633),2015-2017
Montgomery,VA,45.2,40.7 - 47.4 (633),2015-2017
Sabine,TX,45.2,40.7 - 47.4 (633),2015-2017
Cass,MI,45.2,40.7 - 47.4 (633),2015-2017
Rensselaer,NY,45.2,40.7 - 47.4 (633),2015-2017
Knox,IL,45.2,40.7 - 47.4 (633),2015-2017
Yuba,CA,45.2,40.7 - 47.4 (633),2015-2017
Dallas,AR,45.2,40.7 - 47.4 (633),2015-2017
Morgan,GA,45.2,40.7 - 47.4 (633),2015-2017
San Bernardino,CA,45.3,40.7 - 47.4 (633),2015-2017
Wabash,IL,45.3,40.7 - 47.4 (633),2015-2017
Oneida,NY,45.3,40.7 - 47.4 (633),2015-2017
Brunswick,NC,45.3,40.7 - 47.4 (633),2015-2017
Dodge,MN,45.3,40.7 - 47.4 (633),2015-2017
Simpson,MS,45.3,40.7 - 47.4 (633),2015-2017
Cottle,TX,45.3,40.7 - 47.4 (633),2015-2017
Brown,SD,45.3,40.7 - 47.4 (633),2015-2017
Blount,TN,45.3,40.7 - 47.4 (633),2015-2017
Taylor,WV,45.4,40.7 - 47.4 (633),2015-2017
Lafayette,MO,45.4,40.7 - 47.4 (633),2015-2017
Franklin,NY,45.4,40.7 - 47.4 (633),2015-2017
Broome,NY,45.4,40.7 - 47.4 (633),2015-2017
Greenlee,AZ,45.4,40.7 - 47.4 (633),2015-2017
Thomas,GA,45.4,40.7 - 47.4 (633),2015-2017
Early,GA,45.5,40.7 - 47.4 (633),2015-2017
Clinch,GA,45.5,40.7 - 47.4 (633),2015-2017
Cross,AR,45.5,40.7 - 47.4 (633),2015-2017
Caldwell,NC,45.5,40.7 - 47.4 (633),2015-2017
Lycoming,PA,45.5,40.7 - 47.4 (633),2015-2017
Grady,OK,45.5,40.7 - 47.4 (633),2015-2017
Cooper,MO,45.5,40.7 - 47.4 (633),2015-2017
Calhoun,MS,45.5,40.7 - 47.4 (633),2015-2017
Dorchester,SC,45.5,40.7 - 47.4 (633),2015-2017
Robertson,TN,45.5,40.7 - 47.4 (633),2015-2017
Botetourt,VA,45.5,40.7 - 47.4 (633),2015-2017
Cameron,TX,45.6,40.7 - 47.4 (633),2015-2017
Morgan,WV,45.6,40.7 - 47.4 (633),2015-2017
Franklin,MA,45.6,40.7 - 47.4 (633),2015-2017
Sandusky,OH,45.6,40.7 - 47.4 (633),2015-2017
Rolette,ND,45.6,40.7 - 47.4 (633),2015-2017
Franklin,OH,45.6,40.7 - 47.4 (633),2015-2017
Cabarrus,NC,45.6,40.7 - 47.4 (633),2015-2017
Chowan,NC,45.6,40.7 - 47.4 (633),2015-2017
Pike,GA,45.6,40.7 - 47.4 (633),2015-2017
Iberia,LA,45.6,40.7 - 47.4 (633),2015-2017
Clark,KY,45.7,40.7 - 47.4 (633),2015-2017
Edgar,IL,45.7,40.7 - 47.4 (633),2015-2017
Jefferson,GA,45.7,40.7 - 47.4 (633),2015-2017
Gilmer,GA,45.7,40.7 - 47.4 (633),2015-2017
Wyoming,NY,45.7,40.7 - 47.4 (633),2015-2017
Ottawa,OH,45.7,40.7 - 47.4 (633),2015-2017
Crawford,PA,45.7,40.7 - 47.4 (633),2015-2017
McDonald,MO,45.7,40.7 - 47.4 (633),2015-2017
Miller,MO,45.7,40.7 - 47.4 (633),2015-2017
Stone,MO,45.7,40.7 - 47.4 (633),2015-2017
Vega Baja,PR,45.7,40.7 - 47.4 (633),2015-2017
Berkeley,SC,45.7,40.7 - 47.4 (633),2015-2017
Hanover,VA,45.7,40.7 - 47.4 (633),2015-2017
Hardin,TX,45.7,40.7 - 47.4 (633),2015-2017
Kinney,TX,45.8,40.7 - 47.4 (633),2015-2017
Rutland,VT,45.8,40.7 - 47.4 (633),2015-2017
Mecosta,MI,45.8,40.7 - 47.4 (633),2015-2017
Delaware,PA,45.8,40.7 - 47.4 (633),2015-2017
Union,PA,45.8,40.7 - 47.4 (633),2015-2017
Mitchell,GA,45.8,40.7 - 47.4 (633),2015-2017
Jasper,GA,45.9,40.7 - 47.4 (633),2015-2017
Upson,GA,45.9,40.7 - 47.4 (633),2015-2017
Vermillion,IN,45.9,40.7 - 47.4 (633),2015-2017
Webster,MO,45.9,40.7 - 47.4 (633),2015-2017
Moniteau,MO,45.9,40.7 - 47.4 (633),2015-2017
Williamsburg,SC,45.9,40.7 - 47.4 (633),2015-2017
Davidson,TN,45.9,40.7 - 47.4 (633),2015-2017
Hampton,VA,45.9,40.7 - 47.4 (633),2015-2017
Dauphin,PA,46.0,40.7 - 47.4 (633),2015-2017
Alamance,NC,46.0,40.7 - 47.4 (633),2015-2017
Lea,NM,46.0,40.7 - 47.4 (633),2015-2017
Whitley,IN,46.0,40.7 - 47.4 (633),2015-2017
Howard,IN,46.0,40.7 - 47.4 (633),2015-2017
Fountain,IN,46.0,40.7 - 47.4 (633),2015-2017
Livingston,KY,46.0,40.7 - 47.4 (633),2015-2017
Coweta,GA,46.0,40.7 - 47.4 (633),2015-2017
Rockingham,NH,46.1,40.7 - 47.4 (633),2015-2017
Seneca,NY,46.1,40.7 - 47.4 (633),2015-2017
Beckham,OK,46.1,40.7 - 47.4 (633),2015-2017
Baltimore County,MD,46.1,40.7 - 47.4 (633),2015-2017
DeSoto,MS,46.1,40.7 - 47.4 (633),2015-2017
Calvert,MD,46.2,40.7 - 47.4 (633),2015-2017
Montgomery,KY,46.2,40.7 - 47.4 (633),2015-2017
Jackson,KS,46.2,40.7 - 47.4 (633),2015-2017
Muscatine,IA,46.3,40.7 - 47.4 (633),2015-2017
Washington,IL,46.3,40.7 - 47.4 (633),2015-2017
Flagler,FL,46.3,40.7 - 47.4 (633),2015-2017
Anoka,MN,46.3,40.7 - 47.4 (633),2015-2017
Butler,PA,46.3,40.7 - 47.4 (633),2015-2017
Lincoln,NC,46.3,40.7 - 47.4 (633),2015-2017
Yadkin,NC,46.3,40.7 - 47.4 (633),2015-2017
Chenango,NY,46.3,40.7 - 47.4 (633),2015-2017
Bronx,NY,46.3,40.7 - 47.4 (633),2015-2017
Roanoke City,VA,46.3,40.7 - 47.4 (633),2015-2017
Grays Harbor,WA,46.3,40.7 - 47.4 (633),2015-2017
Richmond City,VA,46.4,40.7 - 47.4 (633),2015-2017
Upshur,TX,46.4,40.7 - 47.4 (633),2015-2017
Richmond,NY,46.4,40.7 - 47.4 (633),2015-2017
Hillsborough,NH,46.4,40.7 - 47.4 (633),2015-2017
McKean,PA,46.4,40.7 - 47.4 (633),2015-2017
Cass,MN,46.4,40.7 - 47.4 (633),2015-2017
Charles,MD,46.4,40.7 - 47.4 (633),2015-2017
Baxter,AR,46.4,40.7 - 47.4 (633),2015-2017
Fulton,IL,46.4,40.7 - 47.4 (633),2015-2017
Jackson,IA,46.4,40.7 - 47.4 (633),2015-2017
Butler,KS,46.4,40.7 - 47.4 (633),2015-2017
Rockcastle,KY,46.4,40.7 - 47.4 (633),2015-2017
Bourbon,KS,46.5,40.7 - 47.4 (633),2015-2017
Merced,CA,46.5,40.7 - 47.4 (633),2015-2017
Columbia,NY,46.5,40.7 - 47.4 (633),2015-2017
King William,VA,46.5,40.7 - 47.4 (633),2015-2017
Gloucester,VA,46.5,40.7 - 47.4 (633),2015-2017
Chesterfield,VA,46.5,40.7 - 47.4 (633),2015-2017
McMinn,TN,46.5,40.7 - 47.4 (633),2015-2017
