,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Spalding County, Georgia: Summary level: 050, state:13> county:255",11501,8702,1337,37936,47027,-999999999.0,-999999999.0,3265,3698,2650,790,1098,64412,12440,11315,562,91.9,5015,6486,9.8,5.1,8.9,18.0,6.7,18.1,1600,642,4317,25151,11315,0
"Troup County, Georgia: Summary level: 050, state:13> county:285",10411,7988,2787,38236,38977,11.3,8.5,3877,2707,1788,746,1293,67990,16586,10101,801,97.4,4326,6085,20.9,8.7,13.9,29.1,15.2,20.9,967,794,4952,24716,10101,0
"Walker County, Georgia: Summary level: 050, state:13> county:295",12829,10657,2258,32929,45410,17.2,4.8,4021,3338,2566,1701,1203,67547,9712,12632,1398,92.4,5489,7340,15.0,3.0,3.9,23.2,6.7,8.7,1288,1610,3394,26270,12632,73
"Walton County, Georgia: Summary level: 050, state:13> county:297",14175,12488,2493,51359,54867,22.0,6.2,4419,4566,2117,1472,1601,90698,11752,13927,1791,96.9,6317,7858,10.9,4.8,5.8,18.2,6.4,10.8,1408,852,3540,31114,13927,330
"Whitfield County, Georgia: Summary level: 050, state:13> county:313",13788,10177,2468,34404,40717,24.7,3.1,4757,3277,2781,1674,1299,102936,19408,13568,1640,96.1,5921,7867,15.7,8.6,7.7,21.5,10.5,10.5,1487,1091,3724,35824,13568,55
"Hawaii County, Hawaii: Summary level: 050, state:15> county:001",40090,36632,14267,49054,57545,30.5,10.9,15163,10532,6437,3947,4011,197136,29641,39787,4385,98.6,19291,20799,17.4,4.1,7.8,20.5,5.0,11.5,4766,3669,13931,68857,39787,215
"Honolulu County, Hawaii: Summary level: 050, state:15> county:003",170688,148178,51748,68388,81284,29.9,6.6,53089,39766,28471,21017,28345,955728,80145,167222,14768,101.7,74953,95735,13.0,4.6,9.6,20.0,7.2,14.6,16864,16003,28915,312625,167222,623
"Kauai County, Hawaii: Summary level: 050, state:15> county:007",13968,11809,4785,77639,83860,32.3,2.9,5730,2595,2349,1984,1310,71328,6801,13874,1058,95.7,6451,7517,9.7,5.0,5.1,17.0,3.1,9.0,1336,1441,1861,22980,13874,108
"Maui County, Hawaii: Summary level: 050, state:15> county:009",29002,24953,9885,61429,80241,29.9,6.5,10246,7740,3843,4314,2859,164290,15939,28544,2865,100.1,13437,15565,14.8,6.8,9.7,21.4,8.5,10.6,2423,2155,4247,53560,28544,340
"Ada County, Idaho: Summary level: 050, state:16> county:001",63103,59934,23113,48260,60858,26.2,5.7,24849,14941,8546,7053,7714,446820,50850,61963,6039,102.3,29075,34028,12.4,5.4,6.4,15.4,5.6,10.5,6281,5741,13340,171009,61963,188
"Bannock County, Idaho: Summary level: 050, state:16> county:005",11572,10443,3532,45148,51612,23.9,1.3,4167,3001,2121,1236,1047,83345,11298,11530,553,97.3,5511,6061,15.1,7.4,6.6,17.2,3.3,10.1,1099,965,4153,31384,11530,0
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",14709,13993,4253,43367,53478,30.9,5.7,5075,3704,2765,1595,1570,113401,10901,14544,777,100.6,6755,7954,16.0,6.7,11.0,22.7,9.8,15.8,2002,2097,4957,41118,14544,0
"Canyon County, Idaho: Summary level: 050, state:16> county:027",29039,24098,4929,39832,47324,16.7,3.0,9883,8108,4087,3639,3322,213847,35156,28583,2772,98.0,13327,15712,17.4,7.4,8.1,18.4,5.7,13.7,2933,2910,11427,72684,28583,178
"Kootenai County, Idaho: Summary level: 050, state:16> county:055",28895,26397,7777,46257,57219,19.9,5.7,9834,7757,4217,4128,2959,155658,15758,28346,1406,98.3,13421,15474,19.1,3.5,5.8,24.9,5.9,9.8,4586,1879,4719,60383,28346,0
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",12484,10859,2582,35058,51589,27.2,2.1,4557,2646,2009,1260,2012,83568,11701,12279,1409,96.4,5724,6760,20.6,6.8,10.0,29.9,12.8,17.9,1381,1347,2747,30845,12279,0
"Adams County, Illinois: Summary level: 050, state:17> county:001",13507,11909,2960,33162,48679,16.3,7.4,3593,3629,2358,2426,1501,64753,8978,12557,1106,98.5,6043,7464,15.6,4.5,5.0,21.5,6.3,8.7,1340,1183,3870,27160,12557,0
"Champaign County, Illinois: Summary level: 050, state:17> county:019",26067,24594,10087,55778,50281,25.5,11.6,8587,6982,4690,2793,3015,193968,38396,25298,1606,99.8,11701,14366,12.0,7.2,5.7,20.4,6.4,12.3,2072,1552,8666,83080,25298,383
"Cook County, Illinois: Summary level: 050, state:17> county:031",743771,600255,220961,40877,61405,27.0,6.3,241642,182823,126954,98428,93924,5127661,740193,720693,84191,94.4,313259,430512,10.5,5.8,8.1,22.8,7.7,14.9,43819,44936,289333,1948373,720693,10615
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",12652,11517,4002,51431,59942,25.9,14.5,4498,3094,2408,1120,1532,100692,14914,12137,669,94.0,5620,7032,13.2,7.1,6.4,15.7,6.3,8.1,1623,982,4495,38324,12137,0
"DuPage County, Illinois: Summary level: 050, state:17> county:043",139305,124163,54388,59254,89521,30.2,7.8,47996,34946,23313,15981,17069,916449,55360,135482,7051,96.6,61553,77752,10.8,4.6,6.8,17.1,6.7,11.4,9997,8841,19891,341845,135482,2402
"Kane County, Illinois: Summary level: 050, state:17> county:089",70027,60074,18622,55591,75628,25.6,8.7,23895,18370,11976,8505,7281,528169,48407,68255,3599,100.2,31467,38560,9.9,4.5,6.0,19.7,8.2,13.6,6279,6527,20533,180787,68255,834
"Kankakee County, Illinois: Summary level: 050, state:17> county:091",18012,14787,3401,38798,58539,19.8,4.7,5640,4704,2572,2172,2924,105115,16180,16832,1785,96.0,8017,9995,13.7,7.2,13.7,29.4,12.4,19.0,1952,1597,7372,39628,16832,129
"Kendall County, Illinois: Summary level: 050, state:17> county:093",13262,11389,2774,54026,91250,26.0,1.7,5449,3764,2294,962,793,125445,8098,13181,441,101.5,5862,7400,11.3,6.7,6.8,16.5,11.4,22.2,1227,791,4075,40930,13181,0
"Lake County, Illinois: Summary level: 050, state:17> county:097",96243,86146,41061,62320,85895,34.8,7.9,33263,24739,16574,9883,11784,686699,50592,94031,5397,99.9,43694,52549,12.2,3.7,5.1,15.3,4.7,11.2,7452,8390,19842,247720,94031,798
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",19963,17335,3574,44842,56896,25.6,10.0,5563,5207,3720,2586,2887,106633,16077,18776,1053,99.6,9063,10900,12.9,5.0,4.8,20.3,4.7,12.7,1679,2289,5447,44625,18776,22
"McHenry County, Illinois: Summary level: 050, state:17> county:111",42613,38840,9905,51611,86348,26.9,6.8,15521,10738,6763,4460,5131,306434,18471,41668,2402,99.1,19288,23325,13.2,4.7,6.0,19.6,4.9,14.5,4091,3746,7848,112193,41668,119
"McLean County, Illinois: Summary level: 050, state:17> county:113",22182,19894,8018,47226,68274,28.7,4.2,8231,4894,3002,2529,3526,164387,29137,21568,2990,93.3,9851,12331,12.5,6.8,7.0,21.4,5.7,10.0,1878,1891,5993,65146,21568,47
"Macon County, Illinois: Summary level: 050, state:17> county:115",20551,18358,4275,42508,51970,26.1,5.7,7141,4356,3283,2985,2786,101890,13033,19683,1190,92.0,8889,11662,15.1,6.3,10.9,22.8,6.7,9.8,2095,1816,8147,42977,19683,0
"Madison County, Illinois: Summary level: 050, state:17> county:119",44879,40035,9678,41464,57890,22.8,5.6,14059,11773,7893,4687,6467,259401,39147,43668,2900,95.3,19239,25640,16.1,4.5,7.4,23.3,8.8,13.9,4568,4868,14248,107212,43668,44
"Peoria County, Illinois: Summary level: 050, state:17> county:143",30617,25971,7936,46015,53843,22.8,5.4,9798,7537,4411,4155,4716,178185,27068,29468,2033,95.2,13367,17250,16.8,7.0,10.1,24.2,8.9,15.8,2327,2468,10667,71371,29468,89
"Rock Island County, Illinois: Summary level: 050, state:17> county:161",27048,23727,5625,43929,51711,21.9,7.8,8761,6372,4181,3469,4265,139880,17335,26098,1908,95.3,11753,15295,13.1,6.8,7.5,21.9,7.3,10.9,3336,2433,9100,60438,26098,56
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",40210,35335,9792,41750,51670,23.7,4.4,12939,10073,7012,5684,4502,258669,40754,38969,3346,94.3,17332,22878,11.5,6.4,7.4,23.7,6.0,11.9,6577,3250,15569,102793,38969,55
"Sangamon County, Illinois: Summary level: 050, state:17> county:167",33531,30972,9543,54914,61542,22.4,5.0,11865,7805,6183,4120,3558,192634,32511,32385,2166,92.5,14137,19394,16.5,6.2,7.2,24.2,6.5,14.3,3470,3096,10559,84583,32385,0
"Tazewell County, Illinois: Summary level: 050, state:17> county:179",24008,21224,5268,44883,60306,18.0,4.4,7285,6013,4667,3248,2795,130582,11568,23296,1127,95.8,10533,13475,11.3,7.0,8.4,18.6,7.2,12.6,2187,1856,4819,54253,23296,0
"Vermilion County, Illinois: Summary level: 050, state:17> county:183",15131,12359,2613,38741,42345,23.2,3.7,4659,4086,2810,1907,1669,74765,14844,14617,1240,100.2,6783,8348,17.2,6.1,6.7,26.2,6.0,12.2,1788,1275,5241,30241,14617,0
"Will County, Illinois: Summary level: 050, state:17> county:197",87437,75893,20507,49943,82196,27.1,4.5,34836,19985,13652,9729,9235,682425,46117,85191,6034,98.7,38868,48569,14.2,7.0,6.2,21.6,6.8,13.0,8901,6947,19067,228366,85191,503
"Williamson County, Illinois: Summary level: 050, state:17> county:199",12505,11229,2142,35996,50408,13.3,3.0,4182,3043,2253,1692,1335,64652,9766,12060,932,99.5,5650,6855,16.7,9.2,16.4,28.2,9.2,19.0,1623,844,3694,26845,12060,0
"Winnebago County, Illinois: Summary level: 050, state:17> county:201",48707,42986,9787,43969,53337,27.2,6.1,16097,12027,8484,4656,7443,279900,39206,47153,2672,95.1,21372,27335,12.7,6.4,7.9,21.5,6.4,13.8,6076,4303,21505,113789,47153,70
"Allen County, Indiana: Summary level: 050, state:18> county:003",53188,46808,12050,39363,52484,27.8,7.5,20760,11206,8193,6398,6631,366986,46668,51014,3537,95.9,23068,30120,14.4,5.6,6.9,15.3,4.1,9.8,4932,4342,14270,143105,51014,669
"Bartholomew County, Indiana: Summary level: 050, state:18> county:005",13136,12230,4321,40761,61533,24.8,12.6,4616,2893,3387,515,1725,81062,10077,12778,638,99.7,5788,7348,11.1,2.6,7.8,18.0,6.2,8.9,1537,1027,2764,31498,12778,0
"Boone County, Indiana: Summary level: 050, state:18> county:011",8578,8120,4018,49016,81785,-999999999.0,-999999999.0,2785,2299,1620,1007,867,64630,3380,8337,275,97.4,3811,4767,7.7,1.2,6.2,19.1,3.5,9.0,774,667,1103,25699,8337,0
"Clark County, Indiana: Summary level: 050, state:18> county:019",17975,15498,2557,38765,52036,32.8,5.4,6722,4415,3017,1755,2066,114945,12341,17502,1429,94.1,7691,10284,15.0,5.5,5.2,25.4,5.7,13.2,1650,1636,3167,44957,17502,129
"Delaware County, Indiana: Summary level: 050, state:18> county:035",19326,15985,3508,38201,41255,20.5,5.2,6305,4510,3278,2838,2395,107474,21898,18208,1421,94.0,8216,11110,19.1,6.9,11.4,27.6,7.6,16.0,1517,1818,6299,46588,18208,53
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",29230,23604,6858,39918,58960,23.1,5.5,9114,7881,5142,3451,3642,201482,20739,27999,1587,98.1,12929,16301,15.3,8.5,8.6,23.9,4.0,15.0,2283,1885,4992,73363,27999,421
"Floyd County, Indiana: Summary level: 050, state:18> county:043",11941,10094,2785,38135,60690,19.3,3.4,4350,2928,1799,1282,1582,75282,7632,11288,789,99.3,5068,6873,14.1,4.3,5.4,14.4,6.2,12.6,1430,1077,2205,28614,11288,60
"Grant County, Indiana: Summary level: 050, state:18> county:053",12777,10865,2561,36563,44768,16.1,8.9,3330,3888,2369,1070,2120,60943,11192,12337,1135,90.1,5548,7229,18.2,5.4,10.1,24.5,7.2,14.9,1277,1490,4312,25878,12337,0
"Hamilton County, Indiana: Summary level: 050, state:18> county:057",38194,36713,16571,57675,93604,29.2,5.3,14053,9017,6318,5281,3525,321756,11248,37302,957,96.0,16943,21251,14.8,3.7,6.3,14.1,6.8,10.9,2867,3579,1654,118666,37302,244
"Hancock County, Indiana: Summary level: 050, state:18> county:059",11574,10416,2917,48465,70473,-999999999.0,-999999999.0,3686,3354,2250,1429,855,73985,3645,11158,354,98.4,5305,6269,10.0,1.2,4.6,14.1,2.6,7.3,1093,1017,744,29239,11158,0
"Hendricks County, Indiana: Summary level: 050, state:18> county:063",22038,19998,5135,46232,70991,25.5,6.3,8675,4788,3475,2050,3050,160736,7256,21288,584,98.9,9577,12461,23.0,7.6,8.2,25.7,7.8,14.9,3243,1854,1493,58285,21288,0
"Howard County, Indiana: Summary level: 050, state:18> county:067",15616,13528,1963,41311,49346,16.0,10.4,5091,3711,3144,1703,1967,80913,11946,15347,1116,92.6,6839,8777,19.2,8.7,11.2,31.7,7.5,16.9,1710,1974,3290,34243,15347,0
"Johnson County, Indiana: Summary level: 050, state:18> county:081",22281,19902,5379,41916,70339,23.3,4.9,7589,5786,4289,2154,2463,150827,15193,21447,1442,97.6,9651,12630,10.9,2.0,2.9,17.1,3.8,8.8,1967,1651,2872,58648,21447,80
"Kosciusko County, Indiana: Summary level: 050, state:18> county:085",12714,11298,2770,39493,63463,26.4,8.6,4515,3036,2508,1368,1287,77496,8885,12371,883,103.2,5820,6894,15.5,8.2,7.4,21.3,4.6,12.9,1304,907,2658,30000,12371,69
"Lake County, Indiana: Summary level: 050, state:18> county:089",78121,64943,13479,40705,54981,23.2,4.5,26350,18335,13626,8475,11335,479109,73636,76367,7314,93.5,33612,44509,14.7,7.0,10.1,25.7,9.0,17.8,8122,6384,21787,184206,76367,257
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",19188,17323,4395,39180,50736,23.1,4.1,6969,4554,3166,2368,2131,102133,14609,18621,1175,102.5,8396,10792,14.5,7.6,5.8,19.0,5.4,9.3,2740,1873,4573,42385,18621,0
"Madison County, Indiana: Summary level: 050, state:18> county:095",22855,19512,4835,36344,43060,31.7,6.7,7152,6052,4149,2752,2750,123716,22210,22144,1647,100.2,9962,12893,17.7,7.8,8.0,18.8,4.8,12.0,2393,2085,7871,50751,22144,0
"Marion County, Indiana: Summary level: 050, state:18> county:097",117168,96553,30588,40359,47344,27.1,5.5,42742,26697,19119,13559,15051,932111,159633,113442,11082,92.9,49002,68166,15.0,8.4,9.8,22.9,8.3,14.1,11323,10394,45165,369122,113442,1256
"Monroe County, Indiana: Summary level: 050, state:18> county:105",18573,16105,7270,47481,48713,30.3,4.7,6670,4198,2921,2520,2264,131331,30074,17972,1216,100.4,8437,10136,18.6,9.2,11.4,21.7,6.8,13.6,1444,1011,4688,57047,17972,15
"Morgan County, Indiana: Summary level: 050, state:18> county:109",11406,9366,2131,42341,60946,25.3,3.2,4373,2626,1788,1652,967,68529,6636,10975,452,98.0,5164,6242,14.9,8.3,8.6,23.8,6.5,14.7,1704,1028,2357,26441,10975,0
"Porter County, Indiana: Summary level: 050, state:18> county:127",26846,24336,6485,46669,65747,22.7,4.1,9930,6805,3451,2802,3858,163861,19448,25540,2120,100.4,12115,14731,13.9,5.0,7.8,16.5,6.8,10.8,3569,1854,4878,64722,25540,0
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",42113,36294,11331,36967,52106,27.6,7.5,14405,9707,6966,3815,7220,258461,41023,40979,4034,94.6,18443,23670,14.2,8.3,10.3,20.8,7.7,14.5,3473,2759,10065,98705,40979,486
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",21148,19208,7161,51731,52183,30.7,9.7,7287,5116,3838,2086,2821,173856,32285,20346,641,103.6,9186,11962,17.3,4.7,7.6,26.5,9.6,13.8,2039,1199,4389,69502,20346,78
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",29635,25511,7146,30449,46681,17.7,4.0,10275,6794,4796,3601,4169,174176,32122,28476,3240,93.8,12731,16904,11.9,9.1,8.4,23.7,7.5,14.6,2995,2449,8051,77174,28476,328
"Vigo County, Indiana: Summary level: 050, state:18> county:167",17287,14824,4124,31757,41125,19.7,3.5,5960,3895,3264,1745,2423,98524,18599,16171,1380,103.1,7205,10082,22.8,8.5,11.0,27.5,13.9,22.9,1830,1131,6849,41933,16171,0
"Wayne County, Indiana: Summary level: 050, state:18> county:177",11989,9664,2047,31771,45017,20.8,5.5,3331,3253,1717,1820,1868,63367,10197,11232,843,94.7,5069,6920,15.6,6.8,13.9,25.3,8.8,13.1,1262,820,3093,26521,11232,0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",20986,19006,5024,43238,49779,24.8,3.6,6532,5179,4344,2709,2222,127270,20291,20168,1257,95.8,9395,11591,16.7,4.1,5.3,20.1,7.1,11.3,2092,1739,7528,52928,20168,170
"Dallas County, Iowa: Summary level: 050, state:19> county:049",10056,9515,3592,50063,88561,20.6,6.6,2990,2785,1312,1427,1542,86808,3244,9699,176,98.8,4308,5748,13.1,3.1,8.0,16.8,6.1,14.7,588,916,1587,34197,9699,0
"Dubuque County, Iowa: Summary level: 050, state:19> county:061",16619,15032,4626,45112,61497,24.7,5.5,4837,4029,2908,2245,2600,92879,9053,15798,1332,96.4,7197,9422,15.4,4.4,5.1,16.4,7.5,9.6,1692,1274,3747,37785,15798,127
"Johnson County, Iowa: Summary level: 050, state:19> county:103",17126,15508,7902,54119,61011,34.0,6.6,6504,4292,1815,2448,2067,141265,23110,16576,97,98.0,7918,9208,13.0,3.9,5.9,12.7,6.3,8.9,1357,1212,2923,59190,16576,564
"Linn County, Iowa: Summary level: 050, state:19> county:113",34505,32904,8281,45777,63149,27.9,10.7,10975,8612,5810,3987,5121,218936,19661,33510,1645,96.3,14953,19552,13.0,2.7,3.5,14.4,2.2,6.8,3066,3047,8215,89183,33510,0
"Polk County, Iowa: Summary level: 050, state:19> county:153",61031,54820,17275,42957,65995,30.1,6.2,20863,15520,10849,6594,7205,473217,44728,59238,3346,97.2,26322,34709,10.1,5.0,6.3,18.0,6.3,11.3,5335,4668,19711,186777,59238,198
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",16048,14045,3145,38890,58633,33.1,7.5,5921,3494,2218,1824,2591,91034,8672,15604,1030,96.0,6990,9058,16.9,7.6,6.7,18.5,9.3,14.4,2027,1356,4331,36662,15604,0
"Scott County, Iowa: Summary level: 050, state:19> county:163",27223,24031,6897,43599,58129,25.8,6.6,9230,6937,4663,2610,3783,168975,17924,26127,1480,97.0,12119,15104,12.2,5.4,5.8,17.2,6.5,9.5,4110,2421,5441,64251,26127,0
"Story County, Iowa: Summary level: 050, state:19> county:169",11214,10696,4860,61838,60351,23.8,9.4,4634,1671,1566,1707,1636,85818,16713,10805,241,110.0,5022,6192,11.6,3.5,5.7,13.2,4.0,12.1,733,1214,1554,37689,10805,0
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",15236,13552,3879,40278,55273,28.1,7.2,5040,3912,2949,1116,2219,99671,13390,14760,1140,97.6,6827,8409,12.9,4.5,6.8,15.2,5.4,13.2,1977,1108,5213,39020,14760,22
"Butler County, Kansas: Summary level: 050, state:20> county:015",9992,8553,2292,40154,64149,30.4,3.0,3111,2737,1535,1553,1056,63369,7428,9629,1244,107.0,4662,5330,10.3,4.9,8.2,18.8,7.2,13.9,1252,878,2188,24385,9629,0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",14251,13545,7523,51760,55646,22.6,13.7,4947,3819,2956,696,1833,112478,19576,13925,806,95.0,6439,7812,11.3,5.5,6.5,17.1,4.9,11.1,1989,784,4189,47643,13925,121
"Johnson County, Kansas: Summary level: 050, state:20> county:091",82051,78126,39750,55118,82855,34.5,7.3,29353,20136,12747,8035,11780,586180,30829,80066,3846,96.5,36023,46028,11.4,4.4,6.0,17.7,5.8,12.4,7661,6775,6234,229030,80066,276
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",11079,10080,3311,54492,70920,22.9,3.5,4806,2159,1665,1190,1259,75298,3133,10652,464,119.5,5018,6061,22.5,5.0,8.9,25.4,9.6,13.8,2269,667,1605,27350,10652,0
"Riley County, Kansas: Summary level: 050, state:20> county:161",6898,6741,2999,53580,50067,44.6,4.4,2320,1795,1089,770,924,64402,14037,6596,338,108.5,3040,3858,18.2,0.9,5.4,14.1,2.9,7.0,794,711,1266,27067,6596,0
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",72013,64209,21726,41505,53923,27.1,7.5,23227,19011,11629,9662,8484,505464,71001,70312,5296,97.7,32216,39797,14.3,6.9,7.8,24.9,8.3,16.0,7911,5948,21820,196053,70312,165
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",31311,29257,9795,46694,57095,26.6,3.8,10860,7231,4841,3726,4653,173702,19169,29956,1587,95.8,13696,17615,16.5,7.4,5.9,20.7,9.0,12.9,3166,2702,5436,73724,29956,0
"Wyandotte County, Kansas: Summary level: 050, state:20> county:209",19615,14916,3355,35716,46310,24.3,5.9,6574,5232,3490,1718,2601,163896,29239,19029,1730,97.2,8458,11157,19.0,8.1,12.6,34.4,8.5,19.6,1897,1807,8166,60737,19029,138
"Boone County, Kentucky: Summary level: 050, state:21> county:015",16773,14656,3958,46763,78415,25.5,10.1,6745,3870,3038,1115,2005,129391,9525,16471,275,97.9,7670,9103,12.7,6.0,4.9,14.7,2.7,8.0,2422,1722,3340,46388,16471,0
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",12352,9812,860,34048,62319,20.8,4.2,3741,4038,2038,1327,1208,79481,7377,12217,1344,100.2,5552,6800,22.5,6.9,9.7,29.7,3.9,14.7,1391,644,1311,29715,12217,0
"Campbell County, Kentucky: Summary level: 050, state:21> county:037",13930,12244,3495,35628,61379,21.8,3.7,4188,4094,2625,1918,1105,88675,9332,13452,1737,97.1,6077,7853,14.2,1.7,7.9,19.4,5.8,14.3,1687,846,1933,35740,13452,0
"Christian County, Kentucky: Summary level: 050, state:21> county:047",8446,6816,1151,40667,43940,20.0,6.3,2512,2469,1786,947,732,64332,12762,8135,908,117.0,3540,4906,18.7,6.3,8.6,26.7,6.7,15.8,957,520,4258,25584,8135,119
"Daviess County, Kentucky: Summary level: 050, state:21> county:059",16604,14436,3227,34585,49507,21.1,8.0,6105,3383,3260,2004,1852,96886,17387,15697,1503,93.7,7141,9463,16.4,5.7,8.7,26.4,10.1,13.9,1588,1548,4306,40920,15697,19
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",41383,36049,15234,49214,56137,31.3,13.0,15763,9113,7022,4649,4836,308523,51096,40115,2335,96.8,17782,23601,12.9,6.4,8.0,20.8,8.4,14.3,3738,3407,12628,129140,40115,156
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",14474,12188,1696,41882,51167,20.5,5.4,5274,3325,2754,1603,1518,105221,13630,14115,692,97.9,6464,8010,21.4,8.1,12.3,20.4,8.4,13.1,2801,1982,4797,42911,14115,0
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",121263,105860,35009,42576,55044,26.1,6.6,42769,28679,19565,14586,15664,755194,103196,117329,8823,93.9,51545,69718,13.7,6.0,8.9,21.3,8.5,15.8,11283,10266,37954,312747,117329,194
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",23393,20610,5962,45052,58595,28.3,9.8,8340,6047,4117,2374,2515,163046,19921,22713,1955,99.1,10241,13152,14.8,6.5,8.4,21.6,6.1,14.9,2771,2071,6128,63679,22713,63
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",12277,10183,2576,40336,49436,24.7,11.4,3919,3079,2172,1530,1577,62909,9108,11844,1084,94.1,5118,7159,16.5,7.3,6.6,17.6,3.9,10.7,1052,1221,2869,26803,11844,0
"Madison County, Kentucky: Summary level: 050, state:21> county:151",12295,9497,2907,40771,50893,13.9,8.0,3660,4011,1721,1410,1493,84812,14306,11862,813,95.1,5389,6906,15.1,6.4,12.2,31.6,10.1,17.7,1336,521,4421,33104,11862,0
"Oldham County, Kentucky: Summary level: 050, state:21> county:185",8172,7434,2316,67984,96576,28.7,10.3,3318,2127,1914,330,483,62841,2891,7633,344,105.5,3898,4274,15.2,3.4,4.4,16.0,4.2,7.3,1017,554,572,20840,7633,0
"Warren County, Kentucky: Summary level: 050, state:21> county:227",16116,12838,4198,38718,48962,22.8,9.2,5152,4356,2890,2046,1672,120701,20015,15547,1055,93.2,7062,9054,30.9,8.4,19.0,34.4,11.0,19.7,1898,873,5387,47996,15547,55
"Ascension Parish, Louisiana: Summary level: 050, state:22> county:005",13655,10450,2428,42012,70561,17.4,9.0,5826,2852,2600,1161,1216,121895,18018,13382,1320,93.8,6116,7539,14.4,4.1,11.7,21.4,5.8,9.7,1609,542,6479,44319,13382,0
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",17096,15205,3531,47256,49038,20.5,9.4,5262,4096,3828,2091,1819,124325,24219,16358,770,97.2,7453,9643,14.8,6.7,12.8,23.7,7.8,10.3,1962,2110,5028,49615,16358,0
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",41105,32838,9874,34632,36165,23.7,5.8,13220,10644,6073,5596,5572,241396,64507,38976,5081,90.8,17535,23570,16.7,9.6,11.2,27.5,8.8,15.1,3733,3266,18327,95793,38976,165
"Calcasieu Parish, Louisiana: Summary level: 050, state:22> county:019",29250,24796,6124,42887,52319,30.0,8.1,11565,5690,5460,3110,3425,199105,26071,28299,1808,94.0,12754,16496,19.0,8.9,9.4,21.7,8.8,13.9,3541,2492,9198,78305,28299,0
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",60569,53581,21321,44816,55326,25.9,8.8,22841,15520,9851,5654,6703,437794,82173,59054,5779,92.7,25180,35389,12.6,10.6,12.7,21.5,9.6,17.8,5130,4313,26547,162627,59054,453
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",10169,8338,1025,36479,40019,22.5,0.9,3290,2692,1645,1465,1077,71018,17289,9882,1541,90.4,4461,5708,15.5,7.7,9.7,20.9,13.3,16.1,860,467,6424,26345,9882,54
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",72599,61293,16703,40799,51494,27.1,11.8,24416,18589,13801,7931,7862,435457,74634,71713,7660,94.0,31364,41235,15.5,7.3,8.7,24.9,8.6,15.7,6233,5355,23167,168031,71713,544
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",30289,24410,7785,30268,52265,21.0,4.3,11883,6356,4583,3377,4090,237467,43839,29209,4358,96.6,13037,17252,13.3,5.6,11.4,28.2,10.1,18.2,3224,1914,11694,89465,29209,336
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",14475,10228,1989,34964,52283,19.1,10.2,3940,4292,2689,2271,1283,96222,14836,14092,1522,98.5,6407,8068,17.8,7.0,7.5,23.9,5.4,13.8,1234,997,5116,36420,14092,108
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",18300,14524,2595,33933,60471,16.7,3.3,6420,4890,3834,1828,1328,137262,14664,17999,790,96.2,8052,10248,15.9,4.7,7.5,22.6,10.6,12.6,1641,1427,8658,47992,17999,0
