,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Sussex County, New Jersey: Summary level: 050, state:34> county:037",44542.0,23677.0,0.0,467.0,0.0,896.0,1159.0,70741.0,7054.0,3046.0,590.0,2836.0,1551.0,1163.0,,,,1121.0,614.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,0.0,0.0,80.0,22.0,86.0
"Lea County, New Mexico: Summary level: 050, state:35> county:025",282431.0,45995.0,3258.0,5131.0,0.0,2979.0,4353.0,344147.0,1985.0,720.0,507.0,25863.0,9855.0,4353.0,,,,2112.0,871.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0,194.0,133.0,983.0,270.0,27.0
"Cass County, North Dakota: Summary level: 050, state:38> county:017",46476.0,15034.0,85.0,45.0,0.0,1155.0,2797.0,65592.0,5970.0,2058.0,1558.0,2826.0,1467.0,714.0,,,,1168.0,320.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delaware County, Ohio: Summary level: 050, state:39> county:041",70577.0,18752.0,603.0,1498.0,0.0,638.0,3312.0,95380.0,7648.0,2947.0,1285.0,5626.0,2921.0,796.0,,,,856.0,577.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Coconino County, Arizona: Summary level: 050, state:04> county:005",47281.0,15673.0,180.0,328.0,11.0,1632.0,1889.0,66994.0,4530.0,1696.0,476.0,2821.0,2051.0,356.0,,,,1235.0,276.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,116.0,41.0,267.0,285.0,117.0
"Lee County, Alabama: Summary level: 050, state:01> county:081",231299.0,44125.0,853.0,5810.0,81.0,5193.0,7671.0,295032.0,4720.0,2071.0,474.0,13823.0,6786.0,2848.0,1258.0,156.0,0.0,1495.0,596.0,227.0,,,,,,,30.0,102.0,0.0,61.0,52.0,0.0,,,,,,,,,,,,,69.0,62.0,0.0,89.0,0.0,,,,,,,
"Canyon County, Idaho: Summary level: 050, state:16> county:027",68956.0,5423.0,139.0,583.0,88.0,426.0,2759.0,78374.0,7768.0,4141.0,837.0,5647.0,2904.0,1007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0,334.0,106.0,919.0,279.0,184.0
"Iredell County, North Carolina: Summary level: 050, state:37> county:097",30177.0,52599.0,476.0,729.0,478.0,338.0,2137.0,86934.0,7149.0,3668.0,452.0,2394.0,1355.0,598.0,430.0,124.0,0.0,3121.0,1731.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,49.0,0.0,0.0,217.0,0.0
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",110422.0,9139.0,186.0,2638.0,0.0,1032.0,1520.0,124937.0,12917.0,5733.0,2449.0,5851.0,3805.0,935.0,789.0,185.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,67.0,182.0,93.0,67.0,0.0
"Mayagüez Municipio, Puerto Rico: Summary level: 050, state:72> county:097",183495.0,192288.0,986.0,12487.0,384.0,8803.0,16133.0,414576.0,1183.0,897.0,290.0,9719.0,5135.0,2251.0,,,,7764.0,2776.0,1555.0,,,,,,,264.0,80.0,0.0,398.0,198.0,58.0,,,,,,,,,,,,,505.0,0.0,0.0,285.0,90.0,,3754.0,2471.0,890.0,4844.0,4082.0,1249.0
"Walker County, Texas: Summary level: 050, state:48> county:471",230310.0,63608.0,620.0,6695.0,84.0,4464.0,8107.0,313888.0,2333.0,1121.0,305.0,12893.0,7195.0,2951.0,337.0,0.0,0.0,2844.0,1100.0,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,0.0,0.0,108.0,0.0,175.0
"Broome County, New York: Summary level: 050, state:36> county:007",48223.0,52663.0,0.0,1588.0,0.0,767.0,3271.0,106512.0,8528.0,4605.0,1870.0,2732.0,1693.0,798.0,102.0,23.0,0.0,2776.0,1479.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lewis and Clark County, Montana: Summary level: 050, state:30> county:049",202740.0,53194.0,1833.0,6503.0,86.0,4584.0,5178.0,274118.0,3916.0,1454.0,566.0,11003.0,5471.0,2025.0,,,,2184.0,938.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Potter County, Texas: Summary level: 050, state:48> county:375",164076.0,12368.0,4251.0,5248.0,0.0,1414.0,5519.0,192876.0,3347.0,1661.0,628.0,7638.0,3264.0,2579.0,246.0,0.0,0.0,,,,,,,,,,0.0,23.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,877.0,294.0,88.0,222.0,289.0,0.0
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",92421.0,1537.0,10645.0,1506.0,39.0,371.0,5210.0,111729.0,2975.0,1192.0,777.0,5789.0,2818.0,1417.0,,,,,,,272.0,28.0,0.0,219.0,85.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",69820.0,2842.0,636.0,661.0,0.0,418.0,2105.0,76482.0,4501.0,2499.0,210.0,4473.0,2864.0,879.0,882.0,226.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robeson County, North Carolina: Summary level: 050, state:37> county:155",122926.0,3551.0,228.0,775.0,0.0,547.0,3322.0,131349.0,2118.0,882.0,462.0,7958.0,4295.0,1811.0,1275.0,542.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,0.0,0.0,0.0,0.0,0.0
"Brown County, Wisconsin: Summary level: 050, state:55> county:009",93618.0,5119.0,39.0,840.0,0.0,3359.0,3752.0,106727.0,10515.0,4868.0,1878.0,5419.0,2955.0,1403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,436.0,97.0,222.0,103.0,46.0
"Indiana County, Pennsylvania: Summary level: 050, state:42> county:063",436621.0,187929.0,927.0,25440.0,852.0,24049.0,16769.0,692587.0,4457.0,2046.0,910.0,19909.0,10959.0,4933.0,,,,7143.0,2777.0,1257.0,,,,,,,447.0,211.0,81.0,579.0,452.0,170.0,,,,,,,0.0,0.0,131.0,324.0,179.0,0.0,165.0,0.0,64.0,42.0,0.0,,,,,,,
"Eaton County, Michigan: Summary level: 050, state:26> county:045",274604.0,67960.0,699.0,7632.0,785.0,2840.0,9766.0,364286.0,5349.0,2369.0,827.0,15965.0,8839.0,4749.0,,,,3421.0,1846.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,112.0,0.0,0.0,28.0,0.0,,121.0,42.0,0.0,156.0,23.0,0.0
"Mesa County, Colorado: Summary level: 050, state:08> county:077",397193.0,40800.0,1379.0,10020.0,0.0,5216.0,10681.0,465289.0,7708.0,4084.0,1135.0,21477.0,12027.0,4657.0,,,,1586.0,421.0,599.0,,,,,,,566.0,0.0,0.0,435.0,0.0,57.0,,,,,,,,,,,,,120.0,0.0,0.0,126.0,41.0,,428.0,327.0,88.0,263.0,402.0,137.0
"Klamath County, Oregon: Summary level: 050, state:41> county:035",55310.0,36987.0,80.0,1094.0,0.0,2621.0,1513.0,97605.0,4027.0,1900.0,451.0,3646.0,1986.0,1168.0,,,,1528.0,669.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,101.0,0.0,379.0,15.0,92.0
"Wood County, West Virginia: Summary level: 050, state:54> county:107",78694.0,11440.0,311.0,697.0,0.0,831.0,2367.0,94340.0,4420.0,2335.0,666.0,4269.0,1877.0,1086.0,,,,195.0,452.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natrona County, Wyoming: Summary level: 050, state:56> county:025",142322.0,43001.0,1577.0,4967.0,1072.0,4659.0,8352.0,205950.0,3472.0,1159.0,687.0,4685.0,2380.0,1024.0,,,,649.0,534.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,0.0,0.0,96.0,58.0,48.0
"Livingston County, New York: Summary level: 050, state:36> county:051",72509.0,1905.0,440.0,892.0,0.0,1962.0,1135.0,78843.0,3137.0,1691.0,243.0,3977.0,1961.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martin County, Florida: Summary level: 050, state:12> county:085",61235.0,5182.0,59.0,504.0,0.0,1732.0,2300.0,71012.0,11098.0,8274.0,3135.0,3107.0,1658.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,267.0,192.0,165.0,336.0,9.0
"Steuben County, New York: Summary level: 050, state:36> county:101",245749.0,49658.0,1505.0,11120.0,0.0,6589.0,10269.0,324890.0,5035.0,2616.0,684.0,10089.0,5379.0,1474.0,,,,1290.0,385.0,33.0,,,,,,,270.0,79.0,0.0,439.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Kaufman County, Texas: Summary level: 050, state:48> county:257",95845.0,152.0,113.0,337.0,0.0,555.0,890.0,97892.0,3943.0,1540.0,827.0,6222.0,2601.0,1462.0,283.0,212.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,264.0,0.0,198.0,0.0,63.0
"Madison County, Mississippi: Summary level: 050, state:28> county:089",367604.0,505484.0,1502.0,24879.0,74.0,21468.0,14753.0,935764.0,2893.0,969.0,399.0,21228.0,10615.0,7233.0,1212.0,282.0,93.0,20890.0,8162.0,3977.0,,,,,,,760.0,199.0,24.0,1268.0,55.0,23.0,,,,,,,103.0,0.0,0.0,111.0,0.0,0.0,257.0,62.0,50.0,109.0,285.0,,,,,,,
"Bradley County, Tennessee: Summary level: 050, state:47> county:011",148064.0,3701.0,200.0,1060.0,25.0,1078.0,3540.0,157668.0,4550.0,2345.0,660.0,9928.0,6212.0,2482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison County, Texas: Summary level: 050, state:48> county:203",161546.0,13152.0,665.0,2434.0,494.0,3345.0,5513.0,187149.0,2405.0,896.0,628.0,8750.0,4204.0,2336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isabella County, Michigan: Summary level: 050, state:26> county:073",116745.0,4998.0,291.0,2335.0,0.0,1355.0,2883.0,128607.0,2393.0,1163.0,227.0,6821.0,3831.0,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",204326.0,10219.0,1245.0,9958.0,0.0,427.0,5554.0,231729.0,18460.0,8548.0,2982.0,9099.0,5138.0,1161.0,2883.0,1224.0,204.0,382.0,152.0,0.0,,,,,,,439.0,33.0,0.0,369.0,82.0,0.0,,,,,,,,,,,,,,,,,,,455.0,376.0,90.0,830.0,233.0,60.0
"Calvert County, Maryland: Summary level: 050, state:24> county:009",123075.0,10039.0,86.0,1079.0,0.0,1993.0,4353.0,140625.0,3360.0,1235.0,800.0,6781.0,3367.0,1042.0,385.0,127.0,60.0,462.0,279.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Fe County, New Mexico: Summary level: 050, state:35> county:049",69167.0,12912.0,1493.0,1049.0,0.0,1735.0,736.0,87092.0,9585.0,4352.0,1048.0,3415.0,2296.0,695.0,,,,553.0,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.0,1202.0,644.0,3295.0,1791.0,818.0
"Rice County, Minnesota: Summary level: 050, state:27> county:131",55858.0,7028.0,118.0,772.0,0.0,21470.0,1730.0,86976.0,2707.0,1236.0,587.0,3408.0,1781.0,414.0,,,,,,,,,,,,,,,,,,,,,,,,,233.0,258.0,0.0,593.0,0.0,0.0,,,,,,,,,,,,
"Bartow County, Georgia: Summary level: 050, state:13> county:015",222838.0,93615.0,2333.0,9396.0,1549.0,7375.0,18536.0,355642.0,3832.0,1782.0,317.0,9278.0,5678.0,1587.0,,,,1977.0,997.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,54.0,95.0,0.0,,,,,,,
"Morgan County, Alabama: Summary level: 050, state:01> county:103",1603079.0,153706.0,13710.0,61139.0,1017.0,88755.0,64643.0,1986049.0,4854.0,2200.0,1112.0,65600.0,33979.0,15822.0,322.0,9.0,0.0,5021.0,2569.0,1116.0,419.0,208.0,0.0,223.0,199.0,119.0,2130.0,278.0,112.0,2543.0,1266.0,146.0,,,,,,,2386.0,1004.0,74.0,3740.0,1382.0,373.0,608.0,244.0,183.0,1240.0,253.0,,,,,,,
"Cumberland County, Pennsylvania: Summary level: 050, state:42> county:041",64329.0,23985.0,1090.0,1323.0,0.0,2034.0,1563.0,94324.0,11506.0,6133.0,1794.0,3715.0,2360.0,884.0,,,,983.0,510.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,80.0,0.0,134.0,74.0,0.0
"Litchfield County, Connecticut: Summary level: 050, state:09> county:005",257444.0,54959.0,1721.0,26291.0,211.0,22220.0,7354.0,370200.0,10734.0,5342.0,1237.0,10560.0,5312.0,2743.0,,,,2054.0,452.0,35.0,,,,,,,786.0,367.0,0.0,1866.0,213.0,0.0,,,,,,,354.0,72.0,0.0,346.0,0.0,0.0,,,,,,,423.0,0.0,0.0,0.0,0.0,0.0
"Deschutes County, Oregon: Summary level: 050, state:41> county:017",178038.0,24515.0,248.0,14767.0,0.0,3564.0,5626.0,226758.0,11508.0,5207.0,1283.0,5534.0,3449.0,861.0,,,,734.0,318.0,0.0,,,,,,,274.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Cambria County, Pennsylvania: Summary level: 050, state:42> county:021",402981.0,2917.0,535.0,3630.0,166.0,11441.0,2238.0,423908.0,7693.0,3930.0,1095.0,16814.0,9502.0,4727.0,,,,,,,,,,,,,,,,,,,,,,,,,296.0,34.0,0.0,374.0,25.0,75.0,,,,,,,,,,,,
"Mason County, Washington: Summary level: 050, state:53> county:045",681648.0,101248.0,4647.0,160058.0,154.0,26583.0,30808.0,1005146.0,4268.0,2097.0,383.0,30201.0,13355.0,6809.0,,,,3289.0,369.0,298.0,,,,,,,3432.0,1695.0,249.0,4424.0,1827.0,480.0,,,,,,,677.0,477.0,0.0,163.0,95.0,0.0,172.0,43.0,0.0,363.0,182.0,,,,,,,
"Licking County, Ohio: Summary level: 050, state:39> county:089",137396.0,2897.0,407.0,939.0,0.0,2159.0,4575.0,148373.0,7672.0,3279.0,1383.0,8702.0,3006.0,1902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bannock County, Idaho: Summary level: 050, state:16> county:005",53881.0,11903.0,318.0,1560.0,96.0,795.0,6255.0,74808.0,3599.0,1192.0,759.0,1952.0,1093.0,378.0,,,,367.0,67.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,46.0,0.0,8.0,105.0,65.0
"Clay County, Florida: Summary level: 050, state:12> county:019",1597748.0,601408.0,12699.0,168061.0,919.0,196482.0,60455.0,2637772.0,9189.0,3981.0,938.0,60801.0,32846.0,15407.0,382.0,280.0,0.0,23185.0,8651.0,4492.0,492.0,171.0,0.0,490.0,264.0,35.0,4846.0,2194.0,172.0,5651.0,3014.0,209.0,,,,,,,2882.0,732.0,372.0,3443.0,807.0,479.0,981.0,394.0,55.0,909.0,272.0,,523.0,131.0,0.0,821.0,104.0,234.0
"Christian County, Missouri: Summary level: 050, state:29> county:043",631974.0,87572.0,4402.0,79674.0,986.0,21269.0,33187.0,859064.0,3756.0,1383.0,905.0,25983.0,10259.0,5395.0,,,,1781.0,686.0,0.0,,,,,,,1781.0,682.0,0.0,2047.0,554.0,386.0,,,,,,,182.0,94.0,0.0,49.0,157.0,227.0,133.0,117.0,222.0,428.0,227.0,,,,,,,
"Douglas County, Kansas: Summary level: 050, state:20> county:045",125268.0,8257.0,925.0,2276.0,109.0,21130.0,4159.0,162124.0,3976.0,1767.0,593.0,4199.0,2657.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,276.0,0.0,0.0,332.0,218.0,0.0,,,,,,,,,,,,
"Union County, North Carolina: Summary level: 050, state:37> county:179",146090.0,19602.0,2394.0,1198.0,46.0,3322.0,6784.0,179436.0,7179.0,3207.0,943.0,6531.0,3495.0,1012.0,731.0,463.0,182.0,383.0,361.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,178.0,49.0,451.0,354.0,0.0
"Wise County, Texas: Summary level: 050, state:48> county:497",656680.0,25580.0,3447.0,10895.0,1246.0,117083.0,25827.0,840758.0,2973.0,1338.0,486.0,25832.0,14763.0,6845.0,,,,473.0,600.0,68.0,,,,,,,316.0,0.0,0.0,397.0,437.0,0.0,,,,,,,3856.0,1897.0,905.0,4557.0,2790.0,1573.0,443.0,88.0,0.0,366.0,152.0,,204.0,111.0,67.0,206.0,37.0,0.0
"Bulloch County, Georgia: Summary level: 050, state:13> county:031",409247.0,163689.0,1341.0,164125.0,43.0,29117.0,20296.0,787858.0,1923.0,712.0,428.0,17000.0,7236.0,3203.0,345.0,340.0,0.0,6572.0,2234.0,330.0,,,,,,,5884.0,2296.0,582.0,6247.0,2287.0,708.0,,,,,,,849.0,112.0,62.0,321.0,319.0,90.0,281.0,273.0,95.0,461.0,240.0,,,,,,,
"Lynchburg city, Virginia: Summary level: 050, state:51> county:680",265058.0,42102.0,906.0,10986.0,1037.0,6364.0,11437.0,337890.0,2043.0,1334.0,319.0,12447.0,6415.0,2549.0,444.0,155.0,0.0,1951.0,1191.0,304.0,,,,,,,488.0,329.0,0.0,367.0,200.0,0.0,,,,,,,,,,,,,387.0,52.0,0.0,389.0,73.0,,,,,,,
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",114158.0,7629.0,1168.0,2366.0,0.0,2667.0,6003.0,133991.0,7151.0,2474.0,1494.0,6720.0,3480.0,1742.0,1582.0,637.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,233.0,97.0,0.0
"Orangeburg County, South Carolina: Summary level: 050, state:45> county:075",93250.0,25568.0,275.0,1525.0,363.0,549.0,2177.0,123707.0,2056.0,1007.0,404.0,4390.0,2922.0,1387.0,2379.0,1157.0,108.0,932.0,461.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ponce Municipio, Puerto Rico: Summary level: 050, state:72> county:113",130959.0,15258.0,440.0,2842.0,9.0,9571.0,4615.0,163694.0,6191.0,3420.0,1274.0,6258.0,3502.0,1041.0,565.0,214.0,124.0,176.0,85.0,0.0,,,,,,,,,,,,,,,,,,,451.0,45.0,0.0,108.0,191.0,6.0,,,,,,,7177.0,3915.0,1459.0,8944.0,6002.0,1821.0
"Wayne County, New York: Summary level: 050, state:36> county:117",2868885.0,901166.0,21230.0,331452.0,3511.0,461642.0,110733.0,4698619.0,4692.0,2347.0,626.0,107998.0,51892.0,23989.0,,,,33111.0,14552.0,4636.0,449.0,273.0,0.0,678.0,128.0,136.0,11962.0,5701.0,1229.0,13859.0,5254.0,2837.0,,,,,,,7756.0,2990.0,507.0,7964.0,3535.0,1201.0,1515.0,858.0,43.0,2078.0,1018.0,,,,,,,
"McLennan County, Texas: Summary level: 050, state:48> county:309",196770.0,8461.0,688.0,3552.0,0.0,5723.0,7437.0,222631.0,8620.0,4251.0,1121.0,7738.0,3601.0,1019.0,1185.0,525.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.0,265.0,81.0,1329.0,391.0,462.0
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",74444.0,5237.0,13.0,440.0,0.0,348.0,1817.0,82299.0,3680.0,1688.0,617.0,4995.0,3320.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chittenden County, Vermont: Summary level: 050, state:50> county:007",751719.0,4285.0,1514.0,8735.0,0.0,88329.0,11357.0,865939.0,6421.0,2764.0,1098.0,24536.0,14797.0,6531.0,,,,,,,,,,,,,,,,,,,,,,,,,3978.0,1727.0,586.0,4226.0,1921.0,395.0,85.0,42.0,0.0,73.0,50.0,,,,,,,
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",77998.0,8376.0,1622.0,1556.0,0.0,6300.0,641.0,96493.0,2326.0,1216.0,187.0,4067.0,2697.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,136.0,0.0,0.0,0.0,148.0
"Miami County, Ohio: Summary level: 050, state:39> county:109",148260.0,84690.0,799.0,10081.0,0.0,5858.0,5313.0,255001.0,5251.0,2792.0,536.0,6879.0,3966.0,2762.0,,,,3688.0,1988.0,568.0,,,,,,,191.0,73.0,0.0,185.0,289.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,
"Yamhill County, Oregon: Summary level: 050, state:41> county:071",154440.0,6372.0,436.0,2039.0,0.0,4255.0,3819.0,171361.0,4825.0,2423.0,684.0,7339.0,4371.0,1067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,221.0,0.0,286.0,0.0,0.0
"Terrebonne Parish, Louisiana: Summary level: 050, state:22> county:109",105024.0,15867.0,382.0,1800.0,198.0,1581.0,3770.0,128622.0,3459.0,1720.0,504.0,4171.0,2266.0,672.0,671.0,209.0,0.0,593.0,216.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Randall County, Texas: Summary level: 050, state:48> county:381",66810.0,9386.0,533.0,164.0,23.0,8752.0,655.0,86323.0,5195.0,2701.0,703.0,3643.0,1463.0,493.0,,,,322.0,208.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,126.0,105.0,171.0,443.0,145.0
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",249837.0,21991.0,2704.0,7174.0,531.0,15423.0,9752.0,307412.0,5124.0,2513.0,313.0,10053.0,6037.0,2713.0,,,,585.0,484.0,51.0,,,,,,,22.0,75.0,0.0,318.0,0.0,0.0,,,,,,,360.0,257.0,185.0,613.0,104.0,298.0,77.0,0.0,0.0,24.0,0.0,,,,,,,
"Clark County, Ohio: Summary level: 050, state:39> county:023",202647.0,37263.0,797.0,4501.0,28.0,4181.0,5190.0,254607.0,6314.0,3051.0,1175.0,9380.0,5056.0,3048.0,507.0,255.0,79.0,1450.0,780.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alachua County, Florida: Summary level: 050, state:12> county:001",142376.0,13430.0,3069.0,3415.0,182.0,5239.0,4867.0,172578.0,8535.0,3219.0,1633.0,5066.0,2632.0,1465.0,1275.0,734.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,0.0,0.0,312.0,562.0,0.0
"Montgomery County, Tennessee: Summary level: 050, state:47> county:125",508494.0,30101.0,2222.0,18352.0,229.0,15662.0,15865.0,590925.0,4336.0,2102.0,773.0,23516.0,12205.0,3203.0,439.0,481.0,219.0,535.0,367.0,0.0,,,,,,,739.0,163.0,0.0,1228.0,150.0,53.0,,,,,,,,,,,,,,,,,,,0.0,444.0,0.0,0.0,0.0,0.0
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",49757.0,11019.0,498.0,1019.0,71.0,1670.0,1677.0,65711.0,3425.0,1458.0,670.0,2287.0,1516.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,30.0,198.0,10.0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",327726.0,13856.0,1243.0,7916.0,359.0,6950.0,4215.0,362265.0,5443.0,2688.0,902.0,14577.0,7943.0,3664.0,228.0,206.0,0.0,616.0,411.0,0.0,,,,,,,377.0,93.0,0.0,440.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16.0,0.0,27.0,0.0,0.0,0.0
"Lycoming County, Pennsylvania: Summary level: 050, state:42> county:081",72848.0,7777.0,140.0,1102.0,0.0,502.0,1203.0,83572.0,5762.0,3224.0,626.0,3640.0,2287.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Toa Alta Municipio, Puerto Rico: Summary level: 050, state:72> county:135",129550.0,2231.0,1662.0,1063.0,227.0,518.0,3120.0,138371.0,2310.0,897.0,880.0,6626.0,2952.0,1552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.0,916.0,880.0,3238.0,1418.0,1001.0
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",92101.0,12544.0,1412.0,7117.0,175.0,3515.0,2784.0,119648.0,3625.0,2003.0,355.0,3124.0,2171.0,981.0,147.0,0.0,250.0,405.0,134.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Walton County, Georgia: Summary level: 050, state:13> county:297",123349.0,4097.0,612.0,2382.0,578.0,1852.0,3401.0,136271.0,3319.0,1925.0,291.0,5803.0,3301.0,1903.0,385.0,232.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lancaster County, South Carolina: Summary level: 050, state:45> county:057",84966.0,6688.0,455.0,2115.0,0.0,3092.0,3341.0,100657.0,4520.0,2477.0,563.0,3593.0,1709.0,979.0,791.0,87.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hampton city, Virginia: Summary level: 050, state:51> county:650",61983.0,1093.0,0.0,521.0,223.0,1865.0,1208.0,66893.0,2824.0,1306.0,438.0,2931.0,1679.0,546.0,2483.0,943.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carolina Municipio, Puerto Rico: Summary level: 050, state:72> county:031",176394.0,39113.0,1010.0,4321.0,227.0,3640.0,5516.0,230221.0,4077.0,3257.0,681.0,9588.0,6528.0,1514.0,1084.0,894.0,85.0,1747.0,478.0,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.0,5337.0,1103.0,9885.0,6425.0,3504.0
"Olmsted County, Minnesota: Summary level: 050, state:27> county:109",1364270.0,346559.0,15792.0,116257.0,3301.0,166276.0,72476.0,2084931.0,5721.0,3469.0,893.0,59956.0,30608.0,14446.0,104.0,0.0,0.0,9856.0,3831.0,1603.0,249.0,49.0,0.0,665.0,0.0,46.0,3458.0,1563.0,148.0,4346.0,1824.0,229.0,,,,,,,1962.0,1057.0,420.0,2231.0,706.0,316.0,770.0,369.0,110.0,695.0,399.0,,,,,,,
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",103087.0,11063.0,610.0,3726.0,27.0,15178.0,3949.0,137640.0,4273.0,2044.0,707.0,4906.0,3581.0,1380.0,,,,59.0,144.0,144.0,,,,,,,,,,,,,,,,,,,165.0,136.0,0.0,386.0,162.0,57.0,,,,,,,,,,,,
