,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Bannock County, Idaho: Summary level: 050, state:16> county:005",9864,82.7,28.8,39481,42832,21.6,1.3,4.4,2.4,2.0,1.8,1.2,81335,12511,9586,720,101.3,10.5,13.0,23.5,5.2,6.9,26.8,5.3,15.5,22.9,23.6,4519,30593,9586,159
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",11923,92.3,26.4,40194,49450,25.9,2.9,3.6,2.5,2.1,1.2,1.8,105530,14559,11663,982,99.2,9.9,12.5,18.4,5.9,11.5,23.6,14.5,16.8,21.4,30.0,5259,36076,11663,0
"Canyon County, Idaho: Summary level: 050, state:16> county:027",22609,76.2,15.1,34536,41555,23.8,6.4,4.2,2.8,1.8,1.4,1.4,191077,42335,22137,3036,98.1,10.6,12.7,23.0,7.5,7.1,24.0,11.9,16.0,20.2,18.3,12376,63789,22137,232
"Kootenai County, Idaho: Summary level: 050, state:16> county:055",21863,87.3,25.4,41040,46870,17.2,6.5,5.2,3.9,3.0,1.5,1.8,140564,16630,21509,1274,97.4,14.7,16.0,15.0,4.3,5.9,14.3,5.2,10.7,27.0,18.3,7139,55848,21509,16
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",11324,83.9,17.8,30132,40745,26.6,6.5,4.9,3.1,3.0,1.4,1.9,76996,14583,11003,832,95.0,13.0,15.8,14.5,3.0,4.6,15.8,6.3,11.5,21.2,25.9,4620,27749,11003,0
"Adams County, Illinois: Summary level: 050, state:17> county:001",12106,82.8,9.9,35840,46378,25.7,5.9,5.3,3.4,4.1,2.4,2.8,65607,7292,11252,737,94.4,15.6,20.3,12.9,6.1,2.7,25.1,10.2,13.6,22.0,33.0,3271,26675,11252,158
"Champaign County, Illinois: Summary level: 050, state:17> county:019",21493,90.5,28.8,42629,46375,25.8,7.4,3.2,2.5,1.9,1.7,1.3,186837,39785,20509,1346,99.6,9.1,12.0,10.8,4.2,5.3,18.0,5.6,10.5,19.7,24.8,7019,80050,20509,252
"Cook County, Illinois: Summary level: 050, state:17> county:031",647945,75.3,23.4,34781,52174,24.4,5.4,3.9,2.8,2.1,1.7,1.9,5151537,923158,626936,77485,94.0,10.5,14.1,11.8,7.8,10.0,26.3,9.9,18.6,22.0,27.4,304209,1936001,626936,11935
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",10820,85.1,24.7,42015,45901,25.7,4.3,3.6,1.9,1.9,1.4,1.5,98252,18745,10238,306,94.9,9.3,11.3,15.8,5.1,8.9,20.1,9.7,18.1,13.4,20.8,3786,38193,10238,25
"DuPage County, Illinois: Summary level: 050, state:17> county:043",115780,87.5,34.1,47189,78268,33.8,5.8,4.2,2.9,1.9,1.6,1.8,915331,65626,111797,6401,96.2,10.9,13.9,12.2,5.1,7.6,19.0,7.7,15.5,25.2,26.9,20412,333950,111797,2331
"Kane County, Illinois: Summary level: 050, state:17> county:089",56167,80.7,23.2,46267,64638,25.8,5.7,3.9,2.2,2.1,1.3,1.1,515901,62207,54554,2492,99.2,9.5,12.0,11.9,5.4,7.5,16.5,5.4,12.6,26.5,21.5,21166,170806,54554,230
"Kankakee County, Illinois: Summary level: 050, state:17> county:091",15747,78.0,16.2,39145,51703,23.6,6.4,4.6,3.0,2.0,1.9,2.3,108498,19501,14508,1299,96.1,12.6,15.2,16.7,9.2,11.1,25.8,10.2,17.4,20.1,26.6,7302,41267,14508,119
"Kendall County, Illinois: Summary level: 050, state:17> county:093",9481,86.4,19.4,43549,77361,32.3,13.0,3.4,1.7,1.4,0.8,0.8,117603,4706,9414,750,101.6,7.6,8.4,11.4,4.8,4.9,25.0,6.6,13.5,23.0,12.6,2624,39512,9414,0
"Lake County, Illinois: Summary level: 050, state:17> county:097",79296,86.2,34.3,47762,74334,31.5,6.0,3.7,2.8,1.6,1.6,1.6,684185,63298,76624,4454,99.7,10.0,12.6,11.8,4.8,8.5,22.0,9.0,15.8,24.3,26.2,20938,241819,76624,1647
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",19102,80.2,10.7,36117,49183,24.3,6.5,4.8,3.7,3.6,2.0,2.8,109598,16373,18086,1105,100.3,14.6,19.2,13.5,5.1,5.1,18.7,6.3,13.0,22.6,27.7,5902,44793,18086,0
"McHenry County, Illinois: Summary level: 050, state:17> county:111",34620,85.6,20.1,46457,76683,26.2,9.1,4.2,2.8,2.0,1.3,1.0,306190,24232,33824,1889,98.3,10.3,12.2,13.0,2.7,6.6,16.3,6.7,12.3,26.1,20.5,6578,108969,33824,556
"McLean County, Illinois: Summary level: 050, state:17> county:113",18676,90.0,31.2,46615,62117,20.2,5.1,3.7,2.2,1.8,1.6,1.5,163412,25664,17922,1100,93.9,9.5,12.1,16.6,5.3,4.5,21.0,3.9,8.5,22.0,19.6,5478,65744,17922,0
"Macon County, Illinois: Summary level: 050, state:17> county:115",18586,87.6,16.9,37427,44533,28.2,6.9,5.8,3.3,2.4,2.3,3.1,106872,24953,17617,868,93.7,15.0,18.6,20.3,7.6,7.2,21.2,5.6,12.7,26.3,26.2,7168,46336,17617,0
"Madison County, Illinois: Summary level: 050, state:17> county:119",40531,83.5,17.6,36575,51688,23.8,5.8,4.7,3.6,2.2,2.3,2.3,260778,33890,38977,2020,95.9,13.2,17.0,15.0,5.8,8.6,22.2,7.8,15.6,24.3,20.5,13986,107488,38977,77
"Peoria County, Illinois: Summary level: 050, state:17> county:143",26860,83.5,17.3,38062,46450,22.1,4.7,4.3,3.4,2.5,1.8,2.3,182530,37104,25983,2085,93.3,12.9,15.7,11.3,3.7,7.6,20.4,6.4,14.9,21.2,23.1,9353,76268,25983,0
"Rock Island County, Illinois: Summary level: 050, state:17> county:161",25034,84.6,15.5,37968,50320,20.0,4.2,4.9,4.0,2.7,2.3,3.1,143054,19584,24021,1390,96.1,15.1,18.8,16.3,7.3,8.8,24.3,5.9,16.2,21.5,22.6,8228,61513,24021,10
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",35279,81.9,18.6,36592,46505,26.5,3.4,3.8,3.2,2.2,2.2,1.8,265065,52310,33792,3355,93.4,11.3,14.9,12.5,10.4,9.0,26.7,8.3,16.2,14.3,13.4,17939,100031,33792,134
"Sangamon County, Illinois: Summary level: 050, state:17> county:167",28537,87.4,23.1,44089,55498,31.5,4.4,4.5,3.1,2.2,2.1,2.3,195388,28083,27208,1502,93.3,12.3,16.2,13.3,5.3,7.0,19.1,7.3,11.4,24.5,18.8,8880,82223,27208,154
"Tazewell County, Illinois: Summary level: 050, state:17> county:179",21972,82.8,15.2,38357,61339,22.6,4.2,4.7,3.7,3.1,2.5,2.2,133270,10351,20960,1826,97.4,14.5,17.8,10.3,5.2,8.5,22.6,9.5,14.8,24.9,26.0,4309,54359,20960,101
"Vermilion County, Illinois: Summary level: 050, state:17> county:183",13264,80.2,11.9,30591,40311,15.1,4.7,4.8,3.8,3.2,1.8,2.7,77863,14165,12940,1253,98.4,14.9,18.0,14.5,5.4,9.2,28.1,8.2,14.6,21.8,21.4,5218,31714,12940,44
"Will County, Illinois: Summary level: 050, state:17> county:197",69738,84.4,21.1,43965,72180,21.1,7.3,3.6,2.5,1.6,1.2,1.3,674103,56033,67914,4333,98.7,9.1,11.4,12.3,6.5,6.9,17.6,6.5,12.9,25.8,20.3,19222,220938,67914,568
"Williamson County, Illinois: Summary level: 050, state:17> county:199",11710,73.8,16.1,29741,40658,18.4,1.3,4.8,5.1,3.4,2.1,2.1,64847,8362,11141,646,98.1,14.9,20.2,14.2,7.3,7.0,28.0,7.7,16.3,24.0,13.3,4345,26863,11141,216
"Winnebago County, Illinois: Summary level: 050, state:17> county:201",42893,82.3,19.6,36005,49144,20.4,6.4,4.7,3.3,2.8,2.0,1.9,286863,46199,41210,2646,95.4,13.0,16.3,13.3,5.3,6.1,22.8,7.5,16.0,20.5,24.6,17921,112942,41210,338
"Delaware County, Indiana: Summary level: 050, state:18> county:035",18107,81.1,20.3,30955,37032,25.4,4.7,4.4,4.1,3.2,1.9,1.8,108782,24147,17247,1210,90.3,13.9,16.8,19.4,5.0,9.4,24.4,6.0,15.6,23.7,24.4,8002,46572,17247,0
"Allen County, Indiana: Summary level: 050, state:18> county:003",45130,84.5,23.2,36375,48962,24.7,7.4,3.9,2.9,2.1,2.0,1.7,354840,55859,43258,3313,95.1,11.0,14.0,11.9,5.6,8.1,23.1,5.1,13.0,18.2,21.7,16664,138507,43258,78
"Bartholomew County, Indiana: Summary level: 050, state:18> county:005",11590,80.4,13.5,34765,53671,28.4,6.1,5.4,3.0,2.6,1.9,1.7,77948,10107,11159,711,94.5,12.7,16.5,17.7,7.1,9.6,21.6,8.6,14.2,22.3,23.3,2293,29640,11159,0
"Clark County, Indiana: Summary level: 050, state:18> county:019",15309,77.2,17.0,34469,50075,20.4,3.1,4.1,3.9,2.0,1.7,1.9,110306,14075,14989,1012,92.4,12.2,15.0,16.4,7.2,12.6,32.0,9.0,17.8,21.1,15.9,5243,42802,14989,259
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",25295,75.4,17.8,32169,45315,25.7,5.4,3.7,3.0,1.7,2.0,2.3,195801,30249,24279,2051,98.4,11.1,14.2,18.6,10.7,6.6,18.4,8.5,14.4,24.1,29.8,10383,70857,24279,110
"Floyd County, Indiana: Summary level: 050, state:18> county:043",10280,81.4,16.4,40211,53990,26.9,7.1,3.7,4.1,2.3,1.8,1.8,74024,10497,9612,945,94.2,12.0,15.2,18.0,7.5,8.2,20.6,8.3,16.0,16.0,20.3,3474,29144,9612,29
"Grant County, Indiana: Summary level: 050, state:18> county:053",11789,82.0,13.1,27330,38877,20.2,1.9,4.5,4.7,2.8,2.2,2.8,63841,11233,11328,1039,96.9,15.8,18.1,23.3,5.0,7.1,24.0,8.7,13.1,24.6,21.7,3714,26803,11328,42
"Hamilton County, Indiana: Summary level: 050, state:18> county:057",26395,92.9,36.9,45561,85567,25.6,11.5,3.2,2.2,1.6,1.2,1.0,287460,11812,25605,371,93.9,8.3,9.9,10.9,3.2,5.0,17.1,6.4,11.1,21.9,19.9,4094,105029,25605,46
"Hancock County, Indiana: Summary level: 050, state:18> county:059",9742,91.4,23.9,45321,62794,26.5,6.2,5.5,2.7,2.6,1.6,1.3,70034,5687,9397,315,95.7,12.8,14.6,12.9,4.0,8.4,21.5,5.9,15.7,11.8,29.6,2034,25526,9397,0
"Hendricks County, Indiana: Summary level: 050, state:18> county:063",17513,88.5,17.8,41379,70867,15.6,3.5,3.5,3.2,2.3,1.5,1.2,148666,6031,16919,409,101.0,10.2,13.1,14.3,3.4,5.9,25.7,7.8,14.3,23.7,20.9,3208,52547,16919,282
"Howard County, Indiana: Summary level: 050, state:18> county:067",14275,78.5,13.9,34213,38849,16.1,1.2,6.0,3.7,2.6,2.5,2.4,81647,14769,13859,294,92.2,15.0,19.3,13.2,10.2,13.1,26.1,10.3,15.1,20.1,19.8,5098,33901,13859,109
"Johnson County, Indiana: Summary level: 050, state:18> county:081",18652,85.1,16.5,41334,61597,23.2,3.9,4.0,3.5,1.9,1.8,1.8,140557,13469,17928,1165,96.4,11.5,14.5,13.2,6.3,7.2,22.8,6.8,13.7,18.3,18.0,4604,52658,17928,0
"Kosciusko County, Indiana: Summary level: 050, state:18> county:085",10857,85.4,17.0,35715,49301,29.0,2.9,4.6,3.4,2.3,1.8,1.8,75852,8230,10563,740,99.4,12.5,15.5,18.1,7.1,4.6,16.0,3.9,11.4,27.6,24.2,3391,29592,10563,0
"Lake County, Indiana: Summary level: 050, state:18> county:089",68208,76.6,14.3,35271,48120,22.3,3.7,4.1,3.4,2.5,1.9,2.0,487412,95382,66101,5027,93.4,12.0,15.5,13.8,7.0,11.1,25.9,9.1,16.9,25.4,23.2,30603,177540,66101,425
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",16848,83.9,16.1,35641,46048,23.0,3.9,5.6,2.9,2.7,2.2,1.8,101470,18234,16386,1795,108.4,13.1,17.3,15.3,7.5,6.5,18.4,5.9,9.0,24.0,23.0,6540,43468,16386,0
"Madison County, Indiana: Summary level: 050, state:18> county:095",21102,79.6,10.8,36172,42933,17.2,8.0,4.8,4.2,3.1,2.0,2.2,123288,18763,20306,1058,100.0,14.0,18.4,20.1,4.4,14.0,24.4,7.9,15.9,23.0,18.9,7662,49124,20306,45
"Marion County, Indiana: Summary level: 050, state:18> county:097",100361,78.3,22.0,33657,41409,21.9,4.8,3.3,2.6,2.1,1.6,1.4,901338,194163,96126,10454,93.2,9.2,12.5,15.5,6.8,9.6,26.4,9.2,16.1,17.9,20.0,62054,363157,96126,1376
"Monroe County, Indiana: Summary level: 050, state:18> county:105",15052,87.3,39.1,40279,38435,30.1,5.6,3.7,2.2,2.2,1.3,1.2,126724,31904,14656,868,97.5,9.3,12.0,13.2,9.4,8.9,18.5,6.4,11.1,19.1,21.4,5355,53974,14656,45
"Morgan County, Indiana: Summary level: 050, state:18> county:109",9743,85.3,15.2,38883,50519,25.7,4.3,4.8,3.8,2.8,1.7,1.0,68013,9297,9550,264,99.4,12.8,15.3,10.9,5.1,4.9,17.5,5.1,10.7,24.4,19.3,4023,26442,9550,39
"Porter County, Indiana: Summary level: 050, state:18> county:127",22166,83.5,19.8,39163,63050,16.4,2.0,4.9,2.9,2.1,1.9,1.6,161861,17556,21289,1133,96.0,12.2,14.5,12.9,5.9,5.4,17.4,5.6,12.5,22.3,18.7,5600,61661,21289,68
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",36886,82.2,21.4,36436,45225,26.5,6.3,3.8,3.2,2.6,2.3,1.9,254568,41642,35629,2086,94.3,12.0,15.6,16.8,5.8,6.8,20.0,6.1,12.2,21.4,26.5,14314,101613,35629,146
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",17256,87.8,21.4,42372,42507,21.5,9.1,2.9,2.4,1.4,1.4,1.6,163973,34483,16369,483,103.8,8.2,11.3,12.2,4.7,6.0,19.7,5.7,10.6,21.1,18.0,7308,67977,16369,0
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",26891,85.5,18.5,31536,41445,28.0,4.2,4.4,3.2,2.6,1.8,2.9,173759,24975,25408,1777,93.6,12.8,16.8,13.5,5.4,5.0,24.4,9.4,10.4,22.3,26.5,8102,74334,25408,0
"Vigo County, Indiana: Summary level: 050, state:18> county:167",15308,82.6,17.2,34121,40646,17.7,3.7,4.0,3.6,1.8,2.4,2.3,98560,19582,14511,546,101.6,11.5,16.7,17.6,6.0,11.1,25.0,8.9,17.8,23.6,19.6,5525,40277,14511,41
"Wayne County, Indiana: Summary level: 050, state:18> county:177",11532,77.5,14.2,28825,33385,24.2,9.1,5.1,4.2,2.5,2.2,2.9,65669,15465,11078,1027,95.4,14.7,18.9,19.6,7.3,10.2,26.3,6.1,16.7,18.9,26.3,4601,27849,11078,0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",18646,87.3,21.6,37450,49086,21.6,4.6,4.1,3.2,2.8,2.3,1.8,125322,16288,17867,870,96.0,12.4,15.8,15.8,4.9,7.2,21.2,5.6,13.3,21.0,28.1,6948,51942,17867,0
"Dallas County, Iowa: Summary level: 050, state:19> county:049",7380,94.0,22.3,34311,70198,25.1,1.7,3.6,2.1,1.1,1.2,2.2,71384,4610,7018,425,99.2,9.2,11.3,17.2,6.1,5.5,19.0,5.8,10.1,19.8,20.2,2015,27428,7018,0
"Dubuque County, Iowa: Summary level: 050, state:19> county:061",14671,81.0,16.6,31060,49793,22.4,7.8,4.2,3.6,3.0,2.5,2.1,91565,11447,14170,1461,96.0,13.4,17.4,12.9,4.2,11.4,21.7,10.3,17.6,20.7,28.0,3549,37726,14170,0
"Johnson County, Iowa: Summary level: 050, state:19> county:103",12335,92.6,37.3,50180,52105,31.7,4.7,3.3,1.8,1.5,1.2,1.2,128337,21226,11781,402,100.4,8.0,10.1,12.4,6.2,6.9,19.4,7.0,13.1,24.7,21.9,4260,55354,11781,78
"Linn County, Iowa: Summary level: 050, state:19> county:113",29307,88.7,24.7,38805,57460,29.6,7.0,4.5,2.8,3.1,1.6,1.6,209561,19139,28275,2219,97.0,12.0,15.2,10.3,2.5,5.9,15.9,5.1,10.4,19.0,24.4,10981,84305,28275,95
"Polk County, Iowa: Summary level: 050, state:19> county:153",49541,89.3,28.9,38506,57854,31.8,7.0,3.6,2.6,2.0,1.6,1.4,435084,59007,47834,2418,96.7,9.6,12.7,15.8,4.5,6.6,19.1,7.5,10.4,17.8,21.1,26672,174383,47834,0
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",13818,86.3,18.0,32964,50171,29.8,6.1,4.7,3.2,2.3,2.0,2.5,90802,10236,13277,1282,94.3,13.3,16.4,15.5,7.7,7.3,25.9,7.8,14.3,21.2,20.7,6013,36552,13277,17
"Scott County, Iowa: Summary level: 050, state:19> county:163",23196,89.9,23.9,37769,52940,24.7,3.1,4.2,3.3,2.4,1.8,2.0,165398,17914,22606,1480,97.1,12.3,15.1,14.5,4.8,5.9,19.2,6.4,11.1,21.4,22.5,7764,67107,22606,0
"Story County, Iowa: Summary level: 050, state:19> county:169",9390,91.9,44.0,50974,49489,19.4,3.3,3.1,2.2,2.2,1.5,1.3,82352,17880,8974,399,108.1,8.5,12.3,9.7,2.8,3.1,16.5,3.8,6.9,17.4,18.8,3129,35541,8974,0
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",13384,82.3,13.9,30371,42013,31.5,7.0,4.1,2.9,2.4,1.5,2.2,99117,16882,12973,1316,101.5,11.3,14.9,11.6,5.6,7.0,22.7,6.4,10.7,23.1,22.8,6656,37548,12973,0
"Butler County, Kansas: Summary level: 050, state:20> county:015",8652,88.1,14.4,34339,58187,24.1,6.4,4.3,2.4,2.8,1.9,1.6,63647,4142,8160,548,101.4,11.5,14.8,21.2,5.7,6.9,17.8,7.2,11.6,15.3,19.4,1639,24511,8160,0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",10987,89.0,40.8,38362,50184,35.6,7.3,3.0,2.6,1.6,1.1,1.4,103379,21682,10659,539,96.0,8.6,10.8,18.2,9.9,5.2,17.5,4.0,9.9,21.5,21.6,3201,43992,10659,209
"Johnson County, Kansas: Summary level: 050, state:20> county:091",65875,93.0,39.6,50708,73227,35.3,7.3,3.8,2.7,2.0,1.4,1.9,553319,37445,63420,2583,95.6,10.4,13.1,12.7,3.7,7.5,18.2,7.0,13.8,23.3,24.3,9527,219044,63420,351
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",9138,84.0,22.6,40789,59683,20.1,6.3,3.9,2.8,1.6,2.2,1.3,71770,6726,8828,470,115.0,9.7,14.1,22.3,6.9,8.9,28.1,9.0,15.8,13.9,10.6,2293,26884,8828,0
"Riley County, Kansas: Summary level: 050, state:20> county:161",5623,92.8,44.5,63335,41835,50.9,8.2,2.2,1.8,1.1,0.8,1.6,66778,14325,5331,78,116.0,6.6,8.4,5.8,1.3,0.0,13.3,3.8,5.0,9.3,11.3,1234,26568,5331,0
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",60958,86.4,23.5,36565,47311,29.6,5.1,4.2,2.5,2.1,1.7,1.7,497261,80860,59127,5205,97.7,10.8,13.4,15.0,4.3,8.4,24.1,8.4,16.3,17.2,23.2,25485,192294,59127,590
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",27161,90.0,24.9,40902,47982,33.6,7.0,4.9,2.9,2.5,2.5,2.3,174906,29288,25963,1170,93.5,13.2,17.0,14.8,5.8,9.4,25.0,7.8,18.4,22.8,20.3,8298,71099,25963,0
"Wyandotte County, Kansas: Summary level: 050, state:20> county:209",17232,74.7,12.5,33047,37529,25.0,4.9,3.5,2.7,1.9,1.1,1.7,157638,36914,16587,1666,97.5,9.5,12.2,18.2,6.4,10.3,28.3,8.8,18.0,17.1,17.1,11259,58573,16587,235
"Boone County, Kentucky: Summary level: 050, state:21> county:015",12500,80.4,20.3,42302,65909,31.8,7.5,3.8,2.5,2.2,0.9,0.6,122532,10393,12362,933,99.5,9.3,11.0,17.8,3.5,6.2,24.9,8.9,14.1,22.1,18.5,3780,44619,12362,0
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",9476,64.6,6.4,33656,57886,19.2,7.8,5.6,2.6,2.3,1.0,1.0,75116,7696,9455,747,97.4,11.6,13.4,13.5,4.9,16.0,28.0,9.4,17.2,23.4,15.2,2885,27657,9455,52
"Campbell County, Kentucky: Summary level: 050, state:21> county:037",11960,82.0,15.2,34499,55888,29.0,6.4,4.6,2.7,2.1,1.5,2.3,88415,13292,11501,513,94.5,11.6,14.6,14.5,4.6,7.9,18.1,4.1,11.1,22.9,19.9,3828,36005,11501,92
"Christian County, Kentucky: Summary level: 050, state:21> county:047",7789,77.1,11.8,43439,38843,27.7,3.5,3.1,2.7,2.4,1.0,1.2,69583,14731,7664,665,110.1,8.3,12.5,18.9,4.8,7.0,20.1,4.6,12.9,10.5,13.3,4619,25943,7664,84
"Daviess County, Kentucky: Summary level: 050, state:21> county:059",14809,80.0,14.6,33992,43885,22.2,6.4,5.3,2.9,2.3,2.4,2.2,94858,16223,14371,1544,96.1,12.8,17.3,17.8,6.6,11.4,24.5,8.2,17.7,30.3,20.7,6689,39251,14371,70
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",33703,84.1,30.2,39234,46248,28.9,4.3,3.4,2.8,1.9,1.5,1.4,292507,51645,32558,2089,96.8,9.3,12.7,19.1,7.4,10.2,25.5,9.5,17.8,19.8,22.3,14587,122920,32558,62
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",11774,79.3,8.0,26631,49233,19.3,4.9,3.9,2.4,1.9,1.5,1.3,102971,14886,11320,1315,97.6,9.5,12.5,13.8,5.1,9.8,24.0,9.1,17.0,14.7,9.7,5194,39116,11320,0
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",104027,79.4,21.9,35925,45869,26.1,5.0,4.4,3.0,2.4,2.0,2.0,736895,132940,100583,9966,93.5,11.7,15.8,13.5,6.3,10.3,24.4,7.7,16.6,19.9,22.6,49442,307870,100583,73
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",18729,80.5,23.6,38646,53561,23.4,6.3,3.7,2.9,2.0,1.4,1.6,159257,24197,17910,1634,96.5,9.9,13.2,16.3,4.7,8.9,22.3,7.8,16.1,20.8,20.5,9482,62202,17910,0
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",11297,83.4,13.4,33001,43137,13.9,0.7,4.9,4.5,2.4,2.8,2.7,64397,11667,10721,892,91.0,14.8,19.4,18.3,7.6,8.9,27.0,9.7,19.7,19.8,28.1,5013,27718,10721,37
"Madison County, Kentucky: Summary level: 050, state:21> county:151",9987,57.6,20.6,29301,38005,23.0,1.7,4.6,2.2,1.9,1.9,1.3,79273,19768,9636,1127,96.7,10.5,13.0,18.9,7.1,8.1,24.9,10.3,16.0,15.8,24.4,6134,30794,9636,33
"Pike County, Kentucky: Summary level: 050, state:21> county:195",9592,57.1,11.3,23254,32014,16.6,4.3,6.3,2.8,2.2,1.9,1.7,62731,14220,9247,1789,96.7,13.2,16.6,24.2,12.6,16.9,42.9,16.2,26.5,26.0,26.0,6691,25716,9247,0
"Warren County, Kentucky: Summary level: 050, state:21> county:227",13200,79.9,25.8,32988,41498,23.2,6.7,4.0,2.6,1.7,1.6,1.4,110449,22276,12985,1067,93.9,10.1,12.4,15.5,5.8,10.6,27.3,7.9,19.4,24.0,22.5,7075,45890,12985,98
"Ascension Parish, Louisiana: Summary level: 050, state:22> county:005",10508,88.0,20.2,33916,66315,18.4,4.5,3.4,2.4,1.8,0.9,0.8,111087,13116,10273,923,97.8,8.4,10.3,12.4,7.5,12.6,19.5,7.8,14.8,22.6,8.9,4600,39794,10273,0
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",14732,86.4,18.6,34142,53275,28.3,6.3,3.9,2.8,2.3,1.7,1.4,120261,15512,14052,1054,96.2,10.6,13.5,15.9,5.1,16.8,24.8,9.2,19.8,15.1,14.2,5549,46685,14052,0
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",36143,76.8,19.8,34646,40886,19.1,5.8,4.4,3.2,2.4,2.0,2.0,251810,49358,34639,3890,91.5,12.2,15.7,15.6,8.8,12.4,27.4,11.0,18.6,21.5,19.3,16889,96648,34639,706
"Calcasieu Parish, Louisiana: Summary level: 050, state:22> county:019",25808,80.8,18.2,32178,44300,21.2,5.1,4.7,2.9,2.7,1.7,1.4,190579,31919,25140,2032,95.0,11.8,14.7,19.1,6.0,11.8,28.5,10.8,17.5,22.2,22.0,10745,74708,25140,130
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",51801,81.5,30.1,41899,47967,28.2,5.2,3.9,2.7,1.9,1.7,1.4,434269,88551,50599,4606,92.3,10.1,13.1,14.0,6.2,10.3,27.0,10.0,17.2,19.9,24.9,27709,167731,50599,52
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",9572,62.3,15.9,34063,43869,36.3,4.1,4.7,2.9,2.3,1.6,1.4,72804,14840,9264,1087,94.7,11.8,14.0,17.0,4.7,9.5,23.9,7.8,13.4,26.4,19.3,5372,26359,9264,16
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",62345,76.8,18.5,31125,45519,25.3,7.4,4.3,3.8,2.4,2.0,2.0,430002,68210,61000,6943,94.2,12.6,16.1,16.4,8.3,10.8,27.3,9.3,15.8,23.6,21.9,26565,166492,61000,660
"Orleans Parish, Louisiana: Summary level: 050, state:22> county:071",42064,73.5,24.1,28112,34361,24.0,4.8,4.1,2.4,1.5,1.6,1.7,357661,102724,40964,6947,92.3,9.9,12.8,13.3,11.8,12.7,30.0,13.0,21.1,19.7,21.0,33259,151735,40964,316
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",24119,75.1,23.4,32672,47341,34.5,8.6,3.5,2.5,1.8,1.4,1.4,222231,39565,23125,2177,96.5,9.2,12.0,13.2,5.7,12.4,25.7,11.0,19.1,15.5,16.2,10749,88097,23125,135
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",13517,59.3,11.9,27912,48767,25.9,4.1,4.0,4.0,2.1,1.9,1.8,95065,12517,13222,1404,95.3,12.5,15.2,15.8,11.7,11.3,32.9,10.8,18.1,21.9,20.5,6308,35392,13222,191
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",14712,71.5,10.1,31539,52397,25.8,4.3,4.3,2.7,2.1,1.2,0.8,129222,22916,14416,1881,96.2,10.1,12.1,16.9,10.9,12.5,38.6,17.1,17.8,24.5,22.9,6952,47228,14416,0
"Taylor County, Texas: Summary level: 050, state:48> county:441",17949,85.2,25.1,40311,43855,26.2,3.6,4.1,3.0,2.3,2.4,1.7,128057,25456,17420,2152,96.7,11.6,15.2,24.6,11.3,10.0,27.1,11.9,19.6,16.5,19.0,6941,49548,17420,237
"San Patricio County, Texas: Summary level: 050, state:48> county:409",8817,61.1,10.7,27715,50546,14.2,8.2,4.6,2.9,2.3,1.9,1.7,64832,8638,8572,1110,99.5,12.1,14.8,21.5,14.9,14.3,35.7,14.7,17.9,25.0,13.6,2462,23040,8572,0
