,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E
"Howard County, Indiana: Summary level: 050, state:18> county:067",15779,14110,3372,37675,45702,16.1,4.3,6.0,5.1,2.7,1.9,3.4,81582,12250,15620,1183,95.4,16.7,21.4,12.3,7.0,9.7,26.6,12.2,16.3,1488,1875,5062,34195,15620,0
"Johnson County, Indiana: Summary level: 050, state:18> county:081",21678,17975,4459,47641,65991,22.4,5.3,4.2,4.2,3.0,1.7,1.1,149784,9860,20863,904,94.4,12.6,15.8,14.3,2.2,6.9,18.9,3.7,9.7,2937,2001,3968,54542,20863,0
"Kosciusko County, Indiana: Summary level: 050, state:18> county:085",12618,10091,2764,38975,53963,18.7,4.9,5.4,3.8,2.7,2.0,2.0,77254,8715,12233,777,97.4,14.4,17.4,19.5,7.7,9.0,26.1,6.5,11.5,1298,1120,1922,30494,12233,224
"Lake County, Indiana: Summary level: 050, state:18> county:089",74898,62146,13627,40768,53681,19.0,5.6,5.4,3.4,2.6,2.0,2.0,477973,77634,72781,5915,93.4,13.6,17.1,12.4,7.3,9.6,24.3,7.4,15.0,7637,7125,25975,185575,72781,194
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",18205,15639,3048,38997,53507,24.8,12.5,6.4,3.5,3.2,2.1,1.4,101946,16505,17643,1019,109.0,13.9,19.4,13.6,5.9,6.9,18.2,7.8,15.2,2185,1292,4771,42074,17643,0
"Madison County, Indiana: Summary level: 050, state:18> county:095",22886,19226,3916,40322,45495,20.0,5.4,5.8,4.4,2.5,2.9,2.1,122986,22098,22292,1235,97.0,15.5,19.8,20.7,9.3,13.9,24.0,9.5,15.2,1998,2064,7085,50964,22292,0
"Marion County, Indiana: Summary level: 050, state:18> county:097",110736,93071,23963,35532,44874,26.7,6.1,4.5,2.5,2.0,1.4,1.4,923062,171692,106816,9979,93.0,10.1,13.3,13.9,7.7,9.7,27.3,9.5,16.4,11923,8023,52963,368349,106816,1094
"Monroe County, Indiana: Summary level: 050, state:18> county:105",17249,14633,4913,46891,43582,37.1,6.3,3.7,3.0,1.9,1.8,1.5,130827,33297,16794,853,100.4,10.4,13.4,15.7,5.7,6.7,15.2,6.1,11.8,1244,1708,4930,54513,16794,126
"Morgan County, Indiana: Summary level: 050, state:18> county:109",11100,9526,1382,50492,60530,27.8,10.1,5.5,4.3,2.8,1.6,1.7,68322,7095,10675,235,97.0,15.0,16.9,18.9,9.0,10.2,19.9,2.8,11.2,1506,1028,2515,25881,10675,0
"Porter County, Indiana: Summary level: 050, state:18> county:127",26440,22484,5015,43100,66196,20.7,4.7,6.0,3.7,2.5,2.0,1.6,162848,11284,25245,1993,96.6,14.3,17.1,13.3,6.7,7.7,21.4,7.3,13.2,2791,2408,3949,62986,25245,188
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",39784,33579,8144,33071,48358,23.0,4.6,5.4,2.9,2.1,1.7,2.7,256660,41875,38734,4360,94.8,13.1,16.3,14.7,5.2,8.4,21.6,11.2,16.7,4042,4304,12152,97071,38734,121
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",20040,18254,6508,49985,51361,30.8,7.6,3.7,2.5,1.8,1.2,1.5,170492,32247,19045,983,105.1,8.9,12.5,11.7,8.2,8.8,21.8,9.2,16.1,1640,1611,6751,68405,19045,33
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",28890,25308,6299,36303,46064,26.9,9.0,5.4,3.4,2.9,1.7,2.5,176007,31154,27740,2814,94.8,13.7,18.0,15.9,5.6,8.3,24.6,9.3,14.3,3032,2832,8000,74968,27740,59
"Vigo County, Indiana: Summary level: 050, state:18> county:167",16949,14685,3436,34401,43910,26.5,8.6,5.6,3.7,2.8,1.7,2.0,99114,16294,15978,1435,102.6,13.4,18.1,19.6,9.1,14.3,28.8,6.5,14.7,1790,1975,6084,40328,15978,40
"Wayne County, Indiana: Summary level: 050, state:18> county:177",12591,10119,1788,32138,43401,20.7,4.1,5.9,4.5,4.2,1.5,2.8,63649,10426,12028,1013,92.3,16.1,21.5,19.6,7.0,14.6,26.4,9.1,17.7,1193,932,3886,26538,12028,0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",20710,18236,4491,34757,50470,27.1,7.3,5.3,3.1,3.0,1.3,2.8,127273,21740,20270,1642,99.4,14.0,17.1,11.4,4.4,7.2,17.5,5.1,9.6,2384,2333,6865,52479,20270,0
"Dallas County, Iowa: Summary level: 050, state:19> county:049",9862,9717,2948,41590,75899,27.2,6.7,4.2,2.5,1.9,1.6,1.4,83975,3755,9449,388,97.6,10.3,13.0,16.2,4.8,8.8,14.8,1.9,9.0,1317,945,1929,33180,9449,49
"Dubuque County, Iowa: Summary level: 050, state:19> county:061",16504,14491,3907,44712,60456,27.4,7.6,5.3,3.8,3.3,2.2,2.4,93267,9908,15942,1251,97.8,15.2,18.8,12.0,5.3,8.4,16.6,6.9,12.7,1785,1065,3408,37710,15942,0
"Johnson County, Iowa: Summary level: 050, state:19> county:103",15268,14491,7549,52153,58064,33.5,3.0,3.8,2.5,1.4,1.0,1.7,137349,25733,14963,1169,97.4,9.3,11.5,18.2,5.6,4.0,14.7,4.0,6.9,1454,1435,4580,57217,14963,0
"Linn County, Iowa: Summary level: 050, state:19> county:113",33036,29551,8494,42082,64639,23.5,9.6,5.1,3.3,2.6,1.9,2.2,216207,22115,32020,1956,97.6,13.4,16.4,13.1,4.4,6.7,20.0,5.2,11.4,3610,2464,8718,89173,32020,22
"Polk County, Iowa: Summary level: 050, state:19> county:153",58165,51955,16289,46035,64067,31.7,8.5,4.5,2.8,2.1,1.3,1.6,465060,50855,56360,4340,96.8,10.8,13.7,12.5,5.7,8.6,20.6,6.4,13.2,5270,5552,24504,182537,56360,0
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",15435,13090,2482,38470,55972,32.7,11.8,5.8,3.7,2.8,1.9,2.4,90984,7916,15083,840,98.1,14.7,18.2,12.5,6.8,3.8,21.9,6.4,13.1,2004,1655,4266,36094,15083,18
"Scott County, Iowa: Summary level: 050, state:19> county:163",26345,23943,7057,38665,54730,25.3,9.2,5.7,3.2,2.7,1.8,2.0,169095,22805,25380,1567,97.0,13.9,16.6,11.4,4.1,7.4,16.9,4.5,10.8,3428,2433,5709,66527,25380,19
"Story County, Iowa: Summary level: 050, state:19> county:169",11126,10812,5112,55343,53371,44.4,13.2,3.6,2.7,1.8,1.5,1.9,87337,18802,10665,483,105.0,10.0,13.0,19.3,3.5,8.3,11.8,5.7,11.3,882,1074,2702,37350,10665,71
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",15200,13008,3037,38181,52324,30.3,5.6,5.2,3.4,3.1,1.5,1.5,99639,12551,14906,998,99.5,12.6,16.9,12.2,9.0,4.5,21.9,5.8,9.5,1532,1101,5679,38637,14906,90
"Butler County, Kansas: Summary level: 050, state:20> county:015",9663,8677,1897,39286,60182,29.8,6.6,5.9,2.1,2.4,1.9,2.1,63834,4857,9162,603,101.8,12.9,16.0,11.6,3.5,9.0,20.2,7.6,17.8,1121,888,2324,24266,9162,0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",13374,12750,5968,57200,56345,32.8,14.5,4.2,2.7,2.1,0.9,1.3,111540,19125,13089,739,99.3,10.1,12.3,13.8,5.1,7.6,21.7,3.7,8.8,989,1162,3130,45572,13089,222
"Johnson County, Kansas: Summary level: 050, state:20> county:091",79988,76194,36785,56313,80553,36.6,7.0,5.1,3.1,2.1,1.5,1.9,578369,32437,77502,3924,96.0,12.2,15.1,11.5,4.4,6.2,16.8,5.8,11.3,7614,7920,6725,225606,77502,375
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",10691,9867,2741,51057,68299,25.3,2.7,4.6,3.3,3.0,1.4,1.0,74769,5777,10409,633,120.5,10.7,16.5,15.8,3.5,8.5,20.5,5.9,11.4,2072,1138,1753,27174,10409,0
"Riley County, Kansas: Summary level: 050, state:20> county:161",6171,5904,3046,75077,50737,39.3,5.1,2.5,2.2,2.3,0.3,1.2,64266,12529,5860,36,117.6,6.9,10.1,19.2,6.4,4.6,16.7,5.2,19.3,632,845,402,25523,5860,0
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",69179,61141,19902,39609,52193,26.3,7.4,4.9,3.1,2.0,1.6,1.9,506343,75984,67347,6278,97.8,12.2,14.8,15.2,5.0,6.6,19.3,5.4,10.0,7797,6569,19369,195815,67347,547
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",30513,27741,6761,41326,55710,20.7,6.8,5.2,4.3,2.7,2.3,2.7,173231,17150,29310,2293,94.3,15.8,18.4,17.1,6.8,6.9,25.4,6.8,13.2,3557,3126,5781,70101,29310,0
"Wyandotte County, Kansas: Summary level: 050, state:20> county:209",18803,14835,3310,40132,43129,30.8,6.9,4.1,2.7,1.9,1.4,1.3,162251,30865,18305,2194,97.8,9.9,13.0,16.6,10.3,11.1,27.6,9.4,19.0,1859,1425,9297,58524,18305,329
"Boone County, Kentucky: Summary level: 050, state:21> county:015",15560,13904,2704,41600,72374,23.3,14.1,4.3,3.6,2.2,1.2,0.9,127141,9664,15367,1146,97.9,10.7,13.5,15.6,6.7,7.1,17.3,6.9,11.3,2239,1421,2942,46849,15367,0
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",11488,8492,1566,41537,65359,-999999999.0,-999999999.0,5.0,4.5,2.4,1.1,1.5,78467,8372,11393,757,97.9,13.8,15.2,25.9,9.9,10.0,26.7,10.1,17.2,1820,902,2906,29037,11393,0
"Campbell County, Kentucky: Summary level: 050, state:21> county:037",13320,11695,3320,40941,62536,27.7,7.1,5.2,3.2,2.5,2.0,1.6,89285,11420,12854,989,93.8,13.0,15.8,15.9,3.6,5.1,15.5,5.1,10.8,1289,1239,3180,36461,12854,58
"Christian County, Kentucky: Summary level: 050, state:21> county:047",7859,5602,1449,36942,41140,15.0,9.3,2.7,3.2,2.4,1.6,1.1,65409,14409,7424,1322,113.7,8.6,13.4,14.7,5.8,8.4,28.9,8.8,17.2,818,593,4143,25121,7424,0
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",116817,99670,30690,40352,51991,29.5,6.1,5.2,3.6,2.5,1.9,2.2,749670,106861,113252,9233,93.7,13.4,17.0,14.2,6.3,9.4,24.0,7.7,14.8,13000,10764,34945,314161,113252,158
"Daviess County, Kentucky: Summary level: 050, state:21> county:059",16412,13544,2586,32155,51764,25.1,8.6,6.1,3.4,2.0,2.6,2.4,96681,16694,15601,1705,94.4,14.5,18.3,14.1,7.3,9.7,24.0,9.4,13.7,1641,1885,3626,39629,15601,0
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",38623,34163,14070,43642,53178,30.9,6.4,4.2,3.0,2.0,1.5,1.4,305674,54232,37389,2911,96.3,10.4,13.8,15.3,6.4,8.8,23.2,8.7,14.0,4012,3125,12752,127137,37389,536
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",14207,11472,2465,41518,52148,15.5,4.9,5.0,3.1,2.0,1.8,1.3,103928,14717,13867,1801,98.0,11.5,14.9,19.5,6.7,11.9,36.3,14.2,23.3,2156,1563,4770,39684,13867,71
"Santa Clara County, California: Summary level: 050, state:06> county:085",245543,203569,97666,63887,111069,26.8,5.7,4.1,3.1,2.1,1.6,1.8,1889316,177431,240888,22224,101.9,11.3,14.4,12.4,5.4,9.5,21.0,9.0,16.4,12314,18237,33896,635687,240888,2112
"Santa Cruz County, California: Summary level: 050, state:06> county:087",40846,36475,17274,57185,77613,23.4,12.3,5.4,3.9,2.7,1.4,1.5,263072,36169,40442,3145,98.2,13.7,16.0,13.5,5.2,6.0,17.3,6.2,10.9,3698,3168,8984,96257,40442,128
"Shasta County, California: Summary level: 050, state:06> county:089",36493,33067,7822,37330,46724,15.5,4.6,6.8,5.1,3.9,2.6,1.8,176159,30786,35969,3191,97.4,18.8,21.8,18.0,7.0,8.5,24.4,6.9,12.4,4520,3361,7122,72095,35969,164
"Solano County, California: Summary level: 050, state:06> county:095",64596,55868,17375,52943,73900,23.7,4.8,5.4,3.5,2.4,1.5,1.9,428932,49802,63067,5137,99.2,13.1,16.3,16.7,6.9,9.7,26.0,9.4,16.7,8604,6449,15204,149172,63067,382
"Sonoma County, California: Summary level: 050, state:06> county:097",92095,83896,36848,58385,73929,32.5,6.5,7.2,4.0,2.8,1.8,2.4,495490,45561,90443,6345,95.4,16.6,20.0,13.5,4.5,7.3,17.5,7.2,12.3,9653,6989,12772,187504,90443,659
"Stanislaus County, California: Summary level: 050, state:06> county:099",69163,48947,9892,37163,54305,16.0,4.7,3.9,3.5,2.3,1.5,1.5,536626,76191,67809,6876,96.9,11.5,14.0,18.1,11.0,14.5,32.3,14.9,24.3,6474,4600,25166,172881,67820,479
"Sutter County, California: Summary level: 050, state:06> county:101",14499,10212,2571,41250,51397,24.8,2.9,4.9,2.9,2.2,2.8,2.2,95479,17985,14088,1013,101.5,13.8,16.2,24.1,8.5,8.7,32.1,14.8,16.5,1876,1145,5045,32345,14088,171
"Tulare County, California: Summary level: 050, state:06> county:107",50194,34120,6411,38339,45881,21.1,9.0,3.7,2.7,2.0,1.3,1.2,453738,114290,48898,6957,98.9,9.9,11.9,18.6,13.1,14.3,33.3,9.4,23.7,4701,3418,31184,135648,48898,939
"Ventura County, California: Summary level: 050, state:06> county:111",123730,104550,42313,59838,80135,29.5,8.3,5.0,3.5,2.5,1.6,2.0,837424,79392,122187,7757,97.8,13.2,15.9,14.5,6.7,10.3,22.5,10.2,16.4,11431,10391,18734,268091,122187,1060
"Yolo County, California: Summary level: 050, state:06> county:113",25926,20844,10652,57732,64904,26.9,3.5,4.5,2.5,1.8,1.4,1.8,207888,41907,25406,1727,94.8,11.0,13.0,16.3,4.3,7.1,19.1,6.8,14.7,1634,2042,6420,73055,25406,205
"Yuba County, California: Summary level: 050, state:06> county:115",8143,6531,1784,41355,49259,18.3,1.5,5.2,1.7,1.4,1.0,1.5,73573,10921,8023,837,101.8,10.9,10.8,15.1,12.3,6.5,31.0,7.8,12.1,1492,837,4873,26699,8023,0
"Adams County, Colorado: Summary level: 050, state:08> county:001",49781,40582,11159,47408,66033,23.3,6.6,3.9,2.4,1.6,1.0,1.0,492398,57822,49094,4925,101.4,9.0,11.0,16.9,6.6,8.4,23.4,7.9,13.8,6489,3898,18001,163122,49094,1539
"Arapahoe County, Colorado: Summary level: 050, state:08> county:005",79712,74189,33136,52463,70950,31.7,7.0,4.9,2.9,2.2,1.2,1.4,630769,56327,77556,5360,98.4,11.1,13.9,12.0,5.2,5.7,15.6,4.4,11.1,9988,6866,16629,235942,77556,990
"Boulder County, Colorado: Summary level: 050, state:08> county:013",42883,41058,23874,54150,74615,32.9,8.3,5.3,2.9,2.3,1.5,1.3,310494,34157,41806,2695,100.8,12.1,14.6,10.9,4.1,4.4,12.9,3.7,7.3,3798,3351,5565,123820,41806,283
"Broomfield County, Colorado: Summary level: 050, state:08> county:014",8566,8208,2740,54876,84349,31.5,1.0,5.1,2.9,1.8,1.3,1.7,66246,5643,8402,559,96.4,11.4,14.3,17.8,4.6,10.6,16.2,2.5,11.7,1064,943,853,26269,8402,59
"Denver County, Colorado: Summary level: 050, state:08> county:031",77415,65753,31045,44001,61105,30.3,7.3,3.9,2.8,1.8,1.2,1.4,682515,93188,75667,6920,100.6,9.7,12.6,12.8,5.6,8.4,19.1,5.5,12.4,7846,6163,26238,292003,75667,576
"Douglas County, Colorado: Summary level: 050, state:08> county:035",36084,34711,19257,65371,109292,30.4,8.3,4.1,3.0,1.9,1.1,0.9,326841,12037,35983,1146,99.7,10.2,11.7,11.9,3.8,4.6,11.5,3.2,8.8,4826,2976,2800,120125,35983,125
"El Paso County, Colorado: Summary level: 050, state:08> county:041",83431,77258,31903,52803,63882,27.6,6.6,4.9,2.7,1.9,1.4,1.3,667991,76464,82253,5623,102.4,10.7,13.6,14.0,5.7,7.7,17.6,5.6,10.9,14609,9010,25689,257508,82253,246
"Jefferson County, Colorado: Summary level: 050, state:08> county:059",89360,83937,35159,52975,74186,30.9,5.6,6.0,3.5,2.6,1.8,1.7,562367,37593,87696,5959,98.8,14.1,17.1,15.5,5.5,5.7,16.2,4.7,10.0,10410,7651,10610,230890,87696,78
"Larimer County, Colorado: Summary level: 050, state:08> county:069",50153,48136,22396,55480,66469,26.9,7.2,5.9,3.3,2.3,1.4,1.9,331145,37699,49390,2800,100.6,13.5,16.0,15.4,4.5,5.4,17.1,3.5,10.5,5877,4809,9110,131407,49390,102
"Mesa County, Colorado: Summary level: 050, state:08> county:077",26950,24665,8736,43615,48846,27.6,6.8,6.1,4.2,2.9,2.3,2.4,147060,23494,26440,1445,97.7,16.5,19.3,17.0,7.2,6.2,20.0,5.2,11.9,3310,2805,7589,60188,26440,149
"Pueblo County, Colorado: Summary level: 050, state:08> county:101",29489,24654,5880,35467,44677,21.0,5.4,5.6,4.6,3.4,2.1,2.1,161407,32757,28519,3429,98.2,16.5,19.2,19.8,5.6,10.6,24.1,6.6,14.3,4078,3032,9910,62275,28519,68
"Weld County, Colorado: Summary level: 050, state:08> county:123",34448,29791,9003,42981,63400,27.7,5.6,4.2,3.2,1.8,1.3,1.2,288279,34393,33648,2781,101.5,11.0,12.4,17.6,6.2,9.4,22.1,6.9,11.9,4311,2973,9498,102087,33648,387
"Fairfield County, Connecticut: Summary level: 050, state:09> county:001",139775,119013,54400,62562,90123,35.5,8.7,4.7,3.4,2.3,2.1,2.3,925845,79372,135077,8461,95.0,13.1,16.5,11.3,4.4,7.2,18.5,7.2,13.5,7296,12028,30697,335318,135077,1323
"Hartford County, Connecticut: Summary level: 050, state:09> county:003",144832,119657,41670,48469,69433,29.7,6.1,5.4,3.6,2.4,2.1,2.7,870087,94580,139636,11489,94.6,14.1,18.2,14.0,5.4,9.1,20.0,8.9,15.2,11542,12042,60341,350369,139636,556
"Litchfield County, Connecticut: Summary level: 050, state:09> county:005",36447,32140,11372,50203,76993,28.8,10.7,6.4,5.3,3.2,2.1,3.1,180678,12350,35375,1741,98.1,18.2,21.7,13.4,4.4,7.9,19.2,6.6,13.2,4551,3740,6411,74105,35375,125
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",30607,27648,10075,57451,79739,37.7,7.0,6.2,4.4,2.9,2.1,3.1,158051,14077,29290,1241,96.5,16.8,20.6,12.9,2.6,8.9,18.5,7.2,15.9,2960,2980,6311,66002,29290,238
"New Haven County, Connecticut: Summary level: 050, state:09> county:009",139334,115533,38260,47357,66176,31.0,7.4,5.4,3.7,2.6,2.1,2.4,830201,92957,134126,9239,93.3,14.3,18.1,12.6,6.1,8.7,21.9,9.2,16.3,11633,11652,50822,327560,134126,257
"New London County, Connecticut: Summary level: 050, state:09> county:011",45329,40481,13586,53381,70699,32.1,8.3,5.7,4.1,2.9,1.6,2.5,257750,23140,43997,2054,99.2,14.9,18.7,14.2,3.8,6.1,19.9,8.1,12.5,5768,4282,12020,105113,43997,0
"Tolland County, Connecticut: Summary level: 050, state:09> county:013",22331,20492,8090,58875,81252,22.7,5.7,5.0,3.8,2.7,1.7,1.6,135852,9052,21634,606,100.5,13.6,15.9,10.1,2.5,5.8,16.1,4.5,9.9,2681,2369,3681,54068,21634,0
"Windham County, Connecticut: Summary level: 050, state:09> county:015",17985,14015,3685,43426,61608,23.5,8.0,5.8,3.3,2.8,1.7,1.9,111050,13600,17126,1257,97.1,13.9,17.0,19.1,5.7,9.8,25.6,6.4,15.0,2683,1697,7240,44734,17126,94
"Kent County, Delaware: Summary level: 050, state:10> county:001",28938,25046,4505,42410,54140,21.6,6.7,5.2,4.7,3.4,1.8,1.5,169798,23384,28379,1909,92.3,14.8,18.2,10.3,5.4,9.0,23.4,7.9,11.8,3545,2829,10454,64452,28379,969
"New Castle County, Delaware: Summary level: 050, state:10> county:003",81150,71283,25679,46467,67274,27.1,5.6,5.3,3.3,2.6,1.6,1.9,540302,60983,78560,6612,93.8,13.0,16.0,9.7,5.0,8.0,21.0,8.3,15.0,8546,7366,20006,203782,78560,576
"Sussex County, Delaware: Summary level: 050, state:10> county:005",56586,49658,16445,50425,57734,25.0,5.6,9.7,6.3,4.7,2.6,2.3,216764,23844,55696,2680,94.1,24.7,26.6,11.5,3.5,7.9,18.0,7.0,11.3,7833,5185,8817,82851,55696,69
"District of Columbia, District of Columbia: Summary level: 050, state:11> county:001",79097,67156,33108,48536,75506,33.5,9.7,4.0,2.8,1.9,1.4,1.5,647654,120308,76794,10304,90.5,10.0,13.0,9.7,7.6,9.7,24.6,8.5,18.5,5812,5865,40789,281241,76794,593
"Alachua County, Florida: Summary level: 050, state:12> county:001",34387,30975,13588,48706,45304,26.6,4.4,5.0,2.8,2.1,1.1,2.1,248007,58215,33574,1829,92.8,11.9,14.1,15.3,6.5,8.9,21.4,7.8,13.9,3968,2727,10765,94428,33574,272
"Bay County, Florida: Summary level: 050, state:12> county:005",30823,28069,6931,38587,49157,22.0,9.9,6.6,3.2,3.4,2.1,1.4,181492,26569,30461,2803,99.3,15.6,17.9,19.8,9.5,11.2,28.9,7.3,12.2,4520,4028,9049,70330,30461,630
"Brevard County, Florida: Summary level: 050, state:12> county:009",134180,120356,38113,40653,51184,17.1,4.0,7.1,5.4,4.7,3.2,2.8,573235,86137,132278,12774,94.9,21.6,24.6,13.1,6.6,7.6,19.9,6.7,11.1,17921,17032,24489,226021,132278,820
"Broward County, Florida: Summary level: 050, state:12> county:011",307241,254506,81300,38078,54212,29.2,6.0,5.2,3.8,2.8,1.9,2.5,1893618,254901,302881,40703,94.8,14.5,17.6,11.4,6.0,9.7,22.4,9.2,16.2,18515,22526,91389,681474,302881,9881
"Charlotte County, Florida: Summary level: 050, state:12> county:015",69437,62167,19269,40882,44200,13.3,1.9,11.6,9.9,7.6,4.7,5.2,174558,21977,68391,4958,95.9,38.2,39.6,13.5,5.4,6.5,20.0,4.0,11.6,8238,7975,6011,75147,68391,0
"Citrus County, Florida: Summary level: 050, state:12> county:017",50830,44366,11694,35676,39206,11.4,1.9,11.1,8.0,6.3,4.8,5.2,139572,23564,50235,3516,92.8,35.0,35.7,17.6,6.2,8.3,22.1,4.6,10.7,7281,7013,7784,63581,50235,0
"Clay County, Florida: Summary level: 050, state:12> county:019",31222,28700,5713,41323,56315,18.1,6.6,5.4,4.0,2.7,1.5,1.4,206945,20160,30682,2205,95.9,13.8,16.1,12.9,7.5,7.3,21.6,5.3,12.4,5274,3766,6810,74130,30682,218
"Collier County, Florida: Summary level: 050, state:12> county:021",112972,102337,48912,63787,61228,21.6,7.3,8.2,8.1,6.5,3.9,4.2,362401,41160,112160,8588,95.8,29.9,32.0,9.8,4.2,5.4,12.7,6.4,8.7,8106,13953,10260,139522,112160,1804
"Columbia County, Florida: Summary level: 050, state:12> county:023",12580,10074,1231,38766,42019,16.6,1.5,6.6,3.9,3.0,2.0,2.7,64115,9440,12129,957,108.6,16.3,20.2,17.5,11.1,13.3,35.2,9.4,19.7,2573,1368,4126,24215,12129,201
"Duval County, Florida: Summary level: 050, state:12> county:031",125054,108621,32094,41064,51980,23.6,5.3,4.9,3.3,2.1,1.5,1.7,904630,130321,122134,11769,94.0,11.9,15.0,14.8,8.7,9.8,25.3,7.8,14.5,16832,11127,53664,353946,122134,1303
"Escambia County, Florida: Summary level: 050, state:12> county:033",51601,44628,12293,41687,44788,20.7,6.1,5.2,4.4,3.1,1.9,1.7,296878,41672,50464,2914,98.2,14.4,18.3,13.4,6.2,8.1,23.2,8.4,14.3,7907,5205,17121,118702,50464,30
"Flagler County, Florida: Summary level: 050, state:12> county:035",33256,29266,10411,44610,49395,13.8,2.7,9.9,7.4,6.1,3.9,3.4,107767,12404,33007,2919,93.8,29.8,31.5,13.4,4.0,4.0,15.5,4.5,6.6,3077,3937,3853,41311,33007,0
"Hernando County, Florida: Summary level: 050, state:12> county:053",50552,44091,8331,40570,47253,12.5,1.8,8.3,6.8,5.6,3.7,3.3,180408,28156,49916,4191,92.0,27.0,28.2,16.3,4.1,6.4,18.7,4.6,8.4,6081,5762,9418,74262,49916,319
"Highlands County, Florida: Summary level: 050, state:12> county:055",34363,29261,5340,35515,36490,11.7,5.9,8.4,8.8,7.8,4.9,4.2,97965,18397,33703,1924,90.1,33.3,34.7,13.9,5.9,5.1,18.2,5.7,11.2,3859,4347,6180,38808,33703,758
"Hillsborough County, Florida: Summary level: 050, state:12> county:057",188538,156987,48385,38820,54588,23.0,5.0,4.6,3.5,2.3,1.8,1.6,1354249,204523,185791,19915,94.9,12.4,15.0,14.2,8.0,9.5,24.1,7.7,14.4,21510,17013,79936,514487,185791,1734
"Indian River County, Florida: Summary level: 050, state:12> county:061",48476,42448,17580,46112,49072,16.4,4.1,8.9,8.1,6.1,4.2,4.6,150348,17918,48012,3614,92.0,30.5,33.3,9.4,6.1,7.4,19.0,8.0,13.9,4132,5925,4231,55427,48012,261
"Lake County, Florida: Summary level: 050, state:12> county:069",89027,80616,20733,43540,50226,16.6,6.1,7.9,6.9,5.1,3.7,2.8,331863,38311,88076,5858,95.2,25.1,28.0,15.2,6.5,6.7,21.6,4.6,10.1,10935,10423,16386,128888,88076,389
"Lee County, Florida: Summary level: 050, state:12> county:071",197956,175434,65306,46973,52909,18.6,5.4,8.4,7.3,5.0,3.3,3.4,713021,91858,195524,14552,96.1,26.7,28.1,12.9,4.4,6.7,17.1,5.7,10.9,18290,19359,26524,261735,195524,1025
"Leon County, Florida: Summary level: 050, state:12> county:073",35932,33421,17095,54010,51107,30.0,10.3,4.6,3.3,1.9,1.4,1.3,275796,53318,35024,2393,90.0,11.5,13.4,14.9,5.9,7.4,20.7,5.4,11.4,3943,3168,13219,112119,35024,97
"Manatee County, Florida: Summary level: 050, state:12> county:081",99257,90559,29727,46223,51748,16.5,4.3,7.7,7.1,4.8,3.4,3.5,371806,47005,98197,6540,93.1,25.3,27.4,13.8,5.5,8.0,19.0,5.3,10.1,10523,12328,14690,142465,98197,1363
"Marion County, Florida: Summary level: 050, state:12> county:083",99625,86445,21100,36397,39383,15.3,4.9,7.4,8.4,5.6,3.6,3.5,337570,59380,98329,7419,93.3,27.6,29.5,16.0,10.0,9.5,18.4,5.8,12.2,11837,11963,22821,134239,98329,227
"Martin County, Florida: Summary level: 050, state:12> county:085",47890,44782,16415,48938,54620,26.0,5.8,7.3,7.8,6.1,3.7,5.3,155479,17211,47032,3210,97.4,28.0,32.3,12.5,7.7,8.8,20.0,6.8,12.2,4513,6558,4645,62976,47032,321
"Miami-Dade County, Florida: Summary level: 050, state:12> county:086",433081,279301,93076,26442,45935,24.1,5.4,4.7,3.8,2.9,2.2,2.4,2672145,488306,424167,90364,94.2,13.7,18.1,8.9,7.3,12.9,22.5,10.7,17.4,10317,8759,230566,880766,424167,11859
