,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Bastrop County, Texas: Summary level: 050, state:48> county:021",13844,10910,2720,43037,57938,16.7,4.8,5346,4440,1986,1079,993,86362,17026,13308,989,98.4,6066,7778,19.6,14.2,15.8,29.5,9.4,20.9,1996,953,3266,26393,13308,272
"Utah County, Utah: Summary level: 050, state:49> county:049",50285,47633,18266,66359,79545,29.7,8.3,15991,13578,8941,6124,5651,620907,61565,49998,2378,102.0,23013,27272,15.8,4.8,7.0,18.7,7.4,12.8,2941,3883,7795,178152,49998,411
"Davis County, Utah: Summary level: 050, state:49> county:011",36591,35420,11586,62221,87427,30.8,6.4,11871,9566,7059,4599,3496,352762,18631,36309,2004,101.7,17106,19485,13.7,6.2,7.3,18.0,4.5,11.6,3490,3552,4425,109358,36309,39
"Rockingham County, Virginia: Summary level: 050, state:51> county:165",16026,12682,3929,49676,69423,27.7,7.9,4439,4336,2278,1892,3081,80111,5709,15811,586,97.8,7401,8625,21.0,7.6,11.9,21.2,4.3,17.9,1271,1321,1213,30462,15811,54
"Augusta County, Virginia: Summary level: 050, state:51> county:015",16837,14373,3265,45082,62668,26.9,2.1,6092,3521,2690,2574,1960,70290,3949,16627,493,106.2,8061,8776,14.6,7.6,5.7,18.0,8.1,13.7,1471,1909,1611,29951,16627,154
"Roanoke County, Virginia: Summary level: 050, state:51> county:161",20819,18068,6381,54481,71715,21.5,7.1,5950,6224,3973,2175,2497,91835,5685,20221,681,94.2,9199,11620,9.8,3.8,2.0,13.9,4.7,7.5,1618,1862,1964,37506,20221,235
"Monroe County, Michigan: Summary level: 050, state:26> county:115",28377,23972,5289,44030,62839,17.4,3.7,9430,7622,4905,3876,2544,148968,16159,27899,1446,97.1,12668,15709,11.2,6.6,7.8,23.5,5.9,13.1,3152,2109,6380,60875,27899,33
"Oakland County, Michigan: Summary level: 050, state:26> county:125",217490,198611,84357,57019,81190,28.3,7.1,70699,57699,38397,21555,29140,1247140,95572,213646,14646,96.2,95289,122201,12.8,5.4,8.3,19.1,7.2,13.7,13636,15722,31548,508464,213646,772
"Muskegon County, Michigan: Summary level: 050, state:26> county:121",30391,27549,6667,39126,50366,19.5,6.5,10457,7680,4269,4327,3658,167349,21600,29657,2381,96.8,13548,16843,12.6,5.2,9.9,21.6,7.0,13.4,2958,3108,10240,66148,29657,105
"Lapeer County, Michigan: Summary level: 050, state:26> county:087",16432,14949,2480,53915,66263,22.9,5.4,5346,4678,3210,1672,1526,85733,9377,16147,836,102.3,7880,8552,19.3,4.9,8.0,19.0,9.4,14.3,2295,863,3060,33902,16147,33
"Ottawa County, Michigan: Summary level: 050, state:26> county:139",45530,40930,12570,49652,68817,26.4,7.8,15435,10903,7683,5087,6422,282246,23516,44673,3173,98.0,20790,24740,14.7,3.0,4.9,20.0,4.4,11.0,3568,2729,6053,105004,44673,224
"Berrien County, Michigan: Summary level: 050, state:26> county:021",30964,27213,9269,43383,50153,26.3,6.3,10462,7542,4440,3245,5275,150229,24374,30565,2547,93.8,13811,17153,14.0,5.6,7.5,20.9,7.7,13.8,1872,2571,6598,61809,30565,31
"Ingham County, Michigan: Summary level: 050, state:26> county:065",40447,37197,15764,53282,54395,29.6,7.7,14681,10020,7615,3871,4260,272856,48166,39561,3180,94.7,17686,22761,10.1,5.7,7.1,20.3,8.1,10.8,2932,2581,12422,114534,39561,47
"Van Buren County, Michigan: Summary level: 050, state:26> county:159",14475,12337,3237,39914,60549,20.0,7.1,4740,3906,2481,1752,1596,75009,9417,14080,1309,100.3,6855,7620,14.6,5.3,6.8,23.4,6.3,10.3,1257,878,4357,30974,14080,2
"Wayne County, Michigan: Summary level: 050, state:26> county:163",276636,233322,58068,41514,50753,20.7,5.2,91595,71928,46230,31044,35839,1729271,339476,270596,33755,92.8,117786,158850,12.4,6.8,10.2,24.3,9.7,16.6,22340,20403,133170,689270,270596,1471
"Grand Traverse County, Michigan: Summary level: 050, state:26> county:055",19494,17895,7528,51847,65266,23.0,5.8,6490,5287,2448,1638,3631,91898,5582,19029,526,94.6,8710,10784,13.8,5.1,7.1,20.2,9.7,14.0,1577,1737,2795,37408,19029,117
"Genesee County, Michigan: Summary level: 050, state:26> county:049",73209,63815,12625,42320,50389,20.2,4.5,24743,17857,12335,8857,9417,400914,66271,72331,6933,92.4,32080,41129,13.7,6.3,11.2,25.7,8.6,16.9,7547,4577,34292,169247,72331,214
"Rice County, Minnesota: Summary level: 050, state:27> county:131",10615,10127,3436,46294,72469,27.5,9.8,3404,2826,1605,1715,1065,58482,4130,10169,1128,106.3,4992,5623,9.3,1.0,3.0,10.4,2.4,3.3,1379,1068,1045,22861,10169,8
"Sherburne County, Minnesota: Summary level: 050, state:27> county:141",11321,10471,3231,49921,96210,26.7,5.1,4502,2692,1689,1187,1251,93816,5123,10874,775,104.5,5193,6128,14.7,4.9,5.5,16.8,6.1,14.0,1639,799,1156,32686,10874,0
"Carver County, Minnesota: Summary level: 050, state:27> county:019",12880,11593,4858,57940,101434,31.4,3.6,4438,3242,2272,1742,1186,103680,4887,12696,666,98.4,5797,7083,9.5,4.9,3.7,12.7,2.8,7.0,779,886,1537,38860,12696,78
"Ramsey County, Minnesota: Summary level: 050, state:27> county:123",81952,74174,31160,51684,68871,26.6,6.8,27352,20716,13360,8637,11887,536632,65960,79156,7539,95.4,35371,46581,14.3,5.0,7.2,20.3,7.4,13.3,6511,6882,22538,206124,79156,338
"Crow Wing County, Minnesota: Summary level: 050, state:27> county:035",14977,14077,3817,50777,60534,29.7,8.3,5217,3279,2802,1924,1755,64126,6985,14534,1148,95.4,7009,7968,16.8,3.1,4.6,13.8,5.4,9.3,1801,1578,2025,28012,14534,201
"Wright County, Minnesota: Summary level: 050, state:27> county:171",18523,17544,4321,49372,91707,24.4,9.3,6052,4675,3313,2313,2170,137043,7247,18125,1377,102.6,8743,9780,18.8,3.3,4.5,18.2,5.7,10.4,2079,2422,1602,49443,18125,0
"St. Clair County, Alabama: Summary level: 050, state:01> county:115",14419,12173,1937,51088,67487,12.0,2.0,5789,3066,2261,2264,1039,87209,8496,14207,1198,93.5,6384,8035,22.1,8.2,11.2,30.3,11.3,20.1,1163,1419,4110,32829,14207,0
"Cullman County, Alabama: Summary level: 050, state:01> county:043",15423,11468,1954,32419,50906,14.2,5.5,3619,5510,2807,1915,1572,82575,8737,15046,1010,94.0,6934,8489,20.2,6.6,13.0,26.3,10.1,17.6,931,1005,3096,32090,15046,153
"Allen County, Indiana: Summary level: 050, state:18> county:003",56762,51798,13742,46211,56519,30.8,8.9,20110,14122,10195,6996,5339,373251,37899,55092,3174,95.4,25168,31594,11.5,4.7,6.1,19.1,6.5,11.7,6001,5009,12155,146280,55092,94
"Delaware County, Indiana: Summary level: 050, state:18> county:035",20305,18694,4935,44078,45065,23.5,5.6,6732,4308,4339,2381,2545,106480,24266,19058,1188,94.2,8941,11364,14.6,5.2,8.1,23.3,7.9,12.3,1438,1505,6075,45640,19058,90
"Floyd County, Indiana: Summary level: 050, state:18> county:043",12963,11558,2585,56343,63219,33.9,6.7,4698,3357,1551,1493,1864,76516,8591,12209,414,96.2,5476,7487,12.9,3.9,10.5,20.5,8.6,15.3,1181,1124,2038,28544,12209,0
"Johnson County, Indiana: Summary level: 050, state:18> county:081",23720,21503,4988,52910,73651,30.8,5.2,7238,6890,4569,3167,1856,154441,7480,22939,1252,95.7,10454,13266,8.3,6.4,5.0,19.7,4.0,6.8,2141,2428,3043,57160,22939,0
"Morgan County, Indiana: Summary level: 050, state:18> county:109",11945,10347,2143,51152,62862,35.3,4.8,4344,2963,2112,926,1600,69117,5694,11470,405,98.7,5434,6511,16.2,4.4,5.3,18.7,1.1,7.8,1518,677,1518,25863,11470,0
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",43445,38950,11483,39588,53456,23.0,5.7,13231,11843,6921,5648,5802,258532,40679,42271,3707,95.8,19095,24350,17.6,9.2,9.2,23.6,7.9,12.8,3810,3894,10883,105250,42271,206
"Kosciusko County, Indiana: Summary level: 050, state:18> county:085",13523,11433,3650,47054,64099,28.0,13.1,4487,3540,2617,1867,1012,77978,7555,13344,825,101.6,6181,7342,15.7,3.1,7.9,11.0,3.3,6.0,1370,1256,2579,30991,13344,0
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",31414,27515,6793,42004,51350,28.0,8.5,10227,8174,5270,4140,3603,174496,25708,29994,1645,92.7,13229,18185,14.1,5.6,3.8,19.1,4.1,11.6,3424,1972,7800,75522,29994,300
"Monroe County, Indiana: Summary level: 050, state:18> county:105",19781,18254,8258,55554,52453,29.4,9.8,5693,5919,3189,2180,2800,131954,29419,19194,772,99.5,8877,10904,16.5,3.7,4.3,19.1,7.5,11.5,1385,1460,3701,54053,19194,0
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",31486,26245,6605,40206,54531,31.0,7.9,10436,7490,5626,2674,5260,201420,18484,30187,3426,97.6,13792,17694,12.4,6.1,5.9,19.9,5.7,13.9,2696,2079,4287,68553,30187,40
"Marion County, Indiana: Summary level: 050, state:18> county:097",124041,107206,31276,42325,50458,26.5,8.8,41610,33114,21414,10965,16938,943196,141354,120556,12414,93.4,52365,71676,13.2,7.3,10.0,26.1,11.2,16.2,11977,8104,42727,379451,120556,1105
"Wayne County, Indiana: Summary level: 050, state:18> county:177",12721,10869,2082,40008,47944,26.7,11.7,3331,3805,2481,1818,1286,62747,9536,12202,1146,92.0,5359,7362,13.3,8.7,8.1,22.5,6.8,11.8,1198,967,3797,27561,12202,0
"Johnson County, Iowa: Summary level: 050, state:19> county:103",18383,17232,8919,67549,66011,33.3,6.6,6283,4912,2856,2049,2283,143912,24820,18153,588,98.4,8416,9967,8.2,4.6,7.5,14.2,6.8,11.0,1329,1392,3557,60782,18153,217
"Lewis and Clark County, Montana: Summary level: 050, state:30> county:049",13692,13131,5629,50379,67616,17.9,7.5,4908,3703,2985,1323,773,67670,5615,13474,736,97.6,6514,7178,10.5,3.1,4.2,13.0,4.4,9.3,1629,1529,2099,27405,13474,84
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",28393,25783,8162,48268,61186,30.3,11.3,9478,7128,4916,2961,3910,157348,18686,27619,2034,98.3,12768,15625,17.6,5.5,8.7,16.5,3.8,9.6,2743,2071,6715,69989,27619,19
"Missoula County, Montana: Summary level: 050, state:30> county:063",19518,18796,8286,55128,57347,25.2,2.3,6694,5664,3514,1502,2144,117012,13463,19216,942,96.2,8968,10550,13.5,3.1,9.8,17.7,6.5,8.7,1845,1448,3526,50853,19216,0
"Cascade County, Montana: Summary level: 050, state:30> county:013",15378,13902,3359,45901,51227,27.4,10.8,4353,4137,2574,1466,2848,78728,12153,15029,1039,102.1,7302,8076,12.7,6.7,11.3,23.2,8.7,14.6,1876,1928,4069,32816,15029,0
"Gallatin County, Montana: Summary level: 050, state:30> county:031",15501,14938,7797,62433,75418,38.4,6.0,5428,4295,3071,1721,986,110024,13052,15304,1332,110.7,7561,7940,19.1,5.3,7.6,11.1,4.7,7.5,1796,1115,1440,46990,15304,0
"Flathead County, Montana: Summary level: 050, state:30> county:029",20928,19514,7050,47083,62588,28.8,8.5,7701,5485,4149,1940,1653,102779,8040,20541,1565,101.3,10240,10688,15.6,3.9,6.4,12.4,3.7,8.1,2144,1961,3037,40681,20541,0
"Lancaster County, Nebraska: Summary level: 050, state:31> county:109",45473,42242,15116,57883,61175,34.0,7.2,15210,11894,8184,4561,5624,305208,33200,44723,2614,100.9,20227,25246,16.0,5.2,5.3,19.6,5.7,12.0,4245,4461,9400,128385,44723,0
"Douglas County, Nebraska: Summary level: 050, state:31> county:055",76854,71290,24831,50774,67133,31.1,8.2,26815,20101,13063,8942,7933,559234,57056,74750,6597,97.2,33794,43060,13.4,7.0,6.2,16.7,5.4,11.3,6821,5946,18427,222819,74750,142
"Suffolk city, Virginia: Summary level: 050, state:51> county:800",13818,11549,3907,57531,80481,25.7,6.1,4936,3413,2506,1469,1494,91512,7662,13586,703,96.0,6051,7767,11.1,5.0,6.9,18.2,6.5,12.9,1601,878,4829,34597,13586,184
"Norfolk city, Virginia: Summary level: 050, state:51> county:710",28254,23281,7523,44113,53093,28.1,8.3,9998,7248,4648,2855,3505,217451,39030,27568,2858,109.4,12070,16184,11.2,7.6,9.1,23.2,7.8,14.7,4038,2284,12848,88387,27568,236
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",54227,49641,19756,59466,81297,33.1,11.0,19771,15054,8902,5343,5157,347984,22942,53859,2845,93.4,24164,30063,12.4,7.3,6.6,18.0,6.6,12.2,4554,4616,6563,128920,53859,197
"Fairfax County, Virginia: Summary level: 050, state:51> county:059",160629,146848,91569,104826,128374,36.8,9.2,52577,43574,28446,18541,17491,1136115,68141,159143,7404,98.5,73452,87177,10.6,3.8,6.8,17.0,7.7,13.1,14381,12897,14483,400186,159143,2807
"Benton County, Washington: Summary level: 050, state:53> county:005",31023,28275,10325,58269,72084,20.7,5.7,12164,6712,5596,3266,3285,202390,22932,30735,1495,99.7,14216,16807,17.5,4.9,12.0,26.8,7.9,15.0,3334,2301,10275,73678,30735,0
"Clark County, Washington: Summary level: 050, state:53> county:011",78374,73685,24585,59097,80555,22.8,4.2,26403,22982,12984,8699,7306,483997,44734,77601,5122,98.0,35864,42510,13.4,5.4,9.6,21.5,9.1,12.9,8009,6828,17682,180862,77601,392
"Mason County, Washington: Summary level: 050, state:53> county:045",15873,15541,4172,57678,63983,17.8,2.6,6386,3897,2993,1135,1462,65650,8386,15661,1183,106.5,7551,8322,16.8,6.0,12.5,26.8,14.0,16.0,2406,1571,2853,24820,15661,50
"Skagit County, Washington: Summary level: 050, state:53> county:057",27917,25779,9111,50569,67175,21.8,5.6,7938,8686,5056,3917,2320,125891,14978,27590,1710,95.0,12951,14966,14.8,1.6,7.3,16.8,5.7,11.4,3188,2303,4791,49043,27590,22
"Spokane County, Washington: Summary level: 050, state:53> county:063",86520,81065,28992,46569,59974,22.7,3.5,25722,26664,14776,10191,9167,507100,66260,84625,6117,98.3,39201,47319,14.5,4.1,9.6,18.5,6.3,14.4,11992,9988,31163,211723,84625,721
"Chelan County, Washington: Summary level: 050, state:53> county:007",14643,13197,4605,46917,59161,-999999999.0,-999999999.0,5272,3015,1885,2650,1821,76110,11052,14352,1268,101.3,7056,7587,22.9,6.8,14.1,18.2,7.8,15.6,1798,1049,3323,28974,14352,120
"Kitsap County, Washington: Summary level: 050, state:53> county:035",49907,47228,18056,60741,79624,20.8,8.3,16957,14214,10944,3887,3905,262465,18090,49185,2319,104.0,22797,27110,11.7,3.1,7.2,17.4,3.7,8.7,8268,4728,8414,107525,49185,64
"King County, Washington: Summary level: 050, state:53> county:033",304058,274757,138703,61509,102594,28.8,7.7,101601,81261,50557,31290,39349,2221060,168639,297997,28107,100.7,134990,169068,13.3,5.2,8.5,19.1,7.0,13.7,22888,24291,67566,907761,297997,4662
"Yakima County, Washington: Summary level: 050, state:53> county:077",35395,27854,5995,45656,56233,27.1,8.3,13671,7159,5581,3902,5082,247015,41667,34757,3085,100.5,16420,18975,20.7,8.3,11.4,22.9,11.8,19.1,2895,3154,16476,83992,34757,718
"Clallam County, Washington: Summary level: 050, state:53> county:009",23599,22106,7782,55680,57126,19.1,10.2,6912,6945,4478,3086,2178,75805,7732,23259,669,98.2,10968,12631,18.7,3.0,8.1,19.3,7.6,8.5,2844,2989,4885,33022,23259,193
"Cowlitz County, Washington: Summary level: 050, state:53> county:015",21012,19232,3789,49420,55497,12.8,3.7,6391,6179,3561,2443,2438,108899,13295,20575,1159,98.1,9861,11151,21.6,5.3,10.6,24.2,8.0,14.6,2209,2503,7809,42790,20575,83
"Lewis County, Washington: Summary level: 050, state:53> county:041",17307,15268,4049,42763,58911,17.6,3.9,6140,4261,3064,2162,1680,79399,9199,17136,1202,103.8,8165,9142,16.9,5.0,8.9,30.8,10.9,16.6,2387,1661,5105,31879,17136,32
"Island County, Washington: Summary level: 050, state:53> county:029",20580,20159,9444,64727,72066,17.9,10.8,6423,6027,4590,1829,1711,82344,5412,20417,1272,105.2,9520,11060,12.8,4.8,4.7,11.8,5.5,7.6,2847,2310,1495,35586,20417,83
"Pierce County, Washington: Summary level: 050, state:53> county:053",128251,118166,37641,58382,79243,24.2,5.5,42070,36732,21223,14482,13744,886807,81121,126360,9547,99.6,57257,70994,14.9,5.6,9.0,22.0,7.8,14.0,18756,12228,36971,333657,126360,354
"Franklin County, Washington: Summary level: 050, state:53> county:021",8820,6731,1929,56352,61951,15.5,2.0,3545,2461,1131,601,1082,92844,15020,8592,560,105.0,4260,4560,16.7,8.1,11.7,30.1,10.2,23.8,845,759,4314,28162,8592,311
"Whatcom County, Washington: Summary level: 050, state:53> county:073",41896,39440,15383,60105,69372,22.0,5.0,14819,11049,7142,4314,4572,223451,28926,41320,3751,97.1,19370,22526,14.6,7.6,8.8,19.7,5.9,10.7,4551,3827,9758,88794,41320,58
"Roanoke city, Virginia: Summary level: 050, state:51> county:770",16657,13853,3498,36020,45838,25.8,8.3,5310,4767,2435,1436,2709,97441,20092,15758,2004,91.3,6690,9967,7.3,2.4,8.1,20.7,10.5,13.5,1783,967,5827,40810,15758,0
"Guaynabo Municipio, Puerto Rico: Summary level: 050, state:72> county:061",19340,14719,6966,29456,37499,16.4,7.0,6116,3890,3604,2250,3480,83386,19101,19340,4253,88.7,7946,11394,13.3,13.2,22.0,37.3,18.3,32.9,592,870,7566,33125,19340,76
"Mayagüez Municipio, Puerto Rico: Summary level: 050, state:72> county:097",17767,9916,3217,17166,14525,11.1,1.3,4018,4732,3628,2922,2467,70715,37217,17666,6924,91.1,7266,10501,15.8,18.2,18.9,35.7,14.3,29.9,257,861,15129,28649,17666,78
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",16718,15130,3102,41018,60056,29.6,12.0,5822,4021,2532,2429,1914,91059,9491,16381,1953,98.4,7585,9133,14.2,3.8,5.7,21.0,6.9,14.3,1591,1085,4147,37344,16381,212
"Clark County, Nevada: Summary level: 050, state:32> county:003",342659,300978,94532,50191,62107,23.5,6.6,114510,94628,64934,38263,30324,2239097,287386,339883,34678,99.5,159229,183430,13.9,6.8,8.8,23.0,8.7,14.2,33641,31477,89152,813607,339883,5623
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",15759,14525,5510,48735,66088,29.1,5.3,5265,4327,2087,1597,2483,71554,7038,15412,928,94.6,7191,8568,13.3,7.1,6.1,23.0,5.7,12.1,2029,1592,1996,29698,15412,12
"Wood County, West Virginia: Summary level: 050, state:54> county:107",17261,15402,3280,41843,47944,23.5,10.4,5584,4229,3187,2411,1850,82497,11610,16903,1222,93.3,7589,9672,17.5,5.6,8.2,23.0,6.1,13.3,1725,1490,6263,34182,16903,55
"Cabell County, West Virginia: Summary level: 050, state:54> county:011",17477,13794,3814,39047,40788,21.9,11.5,5406,4520,3402,2651,1498,88407,16684,17095,1348,97.9,7629,9848,15.3,7.9,11.7,23.9,13.9,21.1,1211,1472,6731,38040,17095,0
"Harrison County, West Virginia: Summary level: 050, state:54> county:033",13152,11283,2909,40080,54314,27.9,7.5,4791,2706,2764,981,1910,66000,5508,12540,818,94.5,5824,7328,9.6,5.8,9.4,19.8,8.5,11.5,1043,884,2753,25905,12540,12
"Raleigh County, West Virginia: Summary level: 050, state:54> county:081",15601,11918,2379,38076,46540,20.3,1.1,4568,5006,1767,1978,2282,70498,11697,15170,1912,99.5,7007,8594,23.9,19.6,15.6,38.0,13.1,24.0,1529,687,6529,31331,15170,88
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",17796,14856,3828,51784,62370,19.1,3.9,6193,5501,2448,1987,1667,115470,14605,17730,1937,97.9,8488,9308,11.3,4.9,10.0,24.7,10.5,13.7,2482,1004,6809,46395,17730,463
"St. Croix County, Wisconsin: Summary level: 050, state:55> county:109",13297,12287,4943,60785,85594,25.4,11.7,4141,4096,2650,956,1454,89989,6794,12850,690,98.8,6211,7086,15.9,2.9,3.3,11.8,2.2,5.5,1288,1125,1495,34731,12850,0
"Milwaukee County, Wisconsin: Summary level: 050, state:55> county:079",132248,114045,36542,44235,53418,21.9,6.6,42149,35821,20157,15647,18474,923498,153639,129025,13231,93.7,56535,75713,12.3,5.6,7.9,22.1,10.1,16.0,10261,9536,67155,383665,129025,1011
"Racine County, Wisconsin: Summary level: 050, state:55> county:101",33579,30881,8229,44829,60779,24.4,5.3,10906,9239,5633,3996,3805,190703,24604,32369,2043,98.6,15165,18414,11.5,4.0,6.0,17.9,5.6,10.2,3538,3917,11925,78905,32369,188
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",28994,26325,6662,39143,58347,24.7,4.5,9959,6505,5200,3663,3667,164592,16457,28288,2210,102.4,13097,15897,13.7,5.8,9.1,19.8,7.3,12.8,2255,2400,5284,71238,28288,141
"Outagamie County, Wisconsin: Summary level: 050, state:55> county:087",28502,25699,6229,38125,66234,22.7,4.7,8898,7883,5029,3445,3247,184311,13477,27876,2471,99.2,12858,15644,11.6,4.2,3.7,14.7,4.1,9.6,2415,2406,3855,74974,27876,0
"Butte County, California: Summary level: 050, state:06> county:007",40559,35952,13211,48567,62563,24.1,5.9,13176,11323,6963,4905,4192,213523,34050,39773,4316,97.8,18351,22208,16.4,5.2,8.4,22.5,8.6,14.3,3732,4160,9201,77651,39773,311
"Kings County, California: Summary level: 050, state:06> county:031",16107,10837,2768,43613,58453,16.2,7.9,5276,4282,3623,1419,1507,138401,21063,15583,1485,121.8,7725,8382,16.5,4.9,9.7,29.0,7.6,20.6,1545,622,6380,44761,15583,449
"San Luis Obispo County, California: Summary level: 050, state:06> county:079",59624,56188,24624,64199,77265,28.6,6.2,20055,15259,11366,6834,6110,267499,31960,58573,3616,100.6,27849,31775,15.5,5.2,8.0,14.7,4.9,10.2,5367,5826,5602,106512,58573,481
"Fresno County, California: Summary level: 050, state:06> county:019",125736,93084,28648,44335,57518,24.5,5.9,41781,32225,21329,13259,17142,981920,202698,123119,18923,99.9,56541,69195,16.3,9.1,14.4,28.6,11.8,21.8,8842,7663,55077,315974,123119,1519
"Kern County, California: Summary level: 050, state:06> county:029",101660,76334,19667,41088,53067,19.5,4.8,34564,27974,17988,11096,10038,872223,166768,99984,13499,104.7,46551,55109,12.3,8.0,9.0,27.8,9.7,18.4,7760,8586,46194,272888,99984,869
"Orange County, California: Summary level: 050, state:06> county:059",485296,410827,178898,68418,95934,28.6,8.2,145403,128829,89593,58897,62574,3138405,296159,478660,41503,97.5,215928,269368,10.4,4.3,7.7,18.5,7.9,13.8,25873,30491,51112,1044280,478660,5018
"Ventura County, California: Summary level: 050, state:06> county:111",136623,117183,50711,76764,92236,30.3,5.9,41766,36775,23435,16889,17758,832477,66011,135107,9758,97.6,61034,75589,13.6,6.6,8.8,20.3,8.3,15.6,9958,10174,17360,268524,135107,780
"Sutter County, California: Summary level: 050, state:06> county:101",15122,11776,3101,61551,62777,22.7,9.1,4658,3490,2935,1951,2088,96166,11950,14606,1830,101.7,6793,8329,13.5,6.4,5.7,25.7,8.3,12.9,1260,1224,4255,33039,14606,106
"San Mateo County, California: Summary level: 050, state:06> county:081",126636,109855,51161,84842,138500,32.8,9.4,38451,32008,22745,17265,16167,761098,45632,124943,7507,97.6,55626,71010,9.5,3.9,6.1,16.0,6.8,13.9,6118,8526,7540,265003,124943,798
"San Joaquin County, California: Summary level: 050, state:06> county:077",99410,75561,19540,50763,68997,20.4,6.0,31234,27256,17620,10859,12441,742138,101591,95509,10536,99.9,43788,55622,16.8,8.5,11.6,26.9,9.7,20.1,7757,5855,33867,230241,95509,625
"Denver County, Colorado: Summary level: 050, state:08> county:031",86752,74527,38488,46783,75646,29.5,5.7,29143,23831,11738,9710,12330,714823,83601,84694,8315,100.6,38247,48505,13.3,6.4,9.1,20.5,7.4,14.2,6278,6586,21672,318445,84694,1360
"Weld County, Colorado: Summary level: 050, state:08> county:123",40855,35045,11264,46688,78615,28.2,4.3,15774,9478,6657,5061,3885,317062,24966,39962,2779,102.4,18889,21966,17.9,7.0,6.3,20.4,4.6,11.5,3644,3272,5796,111298,39962,482
"Douglas County, Colorado: Summary level: 050, state:08> county:035",44191,43540,22112,87603,122867,33.6,8.0,14348,14161,7625,3715,4342,350203,8875,43946,1147,100.0,20082,24109,10.4,2.7,5.1,11.2,3.6,9.1,4166,3842,1903,127476,43946,0
"Madison County, Illinois: Summary level: 050, state:17> county:119",46399,43140,9590,50202,67440,22.7,5.7,14944,12011,9002,4893,5549,257967,27263,44958,3397,95.0,19938,26461,16.5,5.2,8.3,27.1,6.2,15.6,5092,4445,12703,108104,44958,61
"Kankakee County, Illinois: Summary level: 050, state:17> county:091",18716,16085,2828,44658,60923,27.6,8.7,5540,4866,3176,2587,2547,105150,12847,17761,1652,97.1,8577,10139,12.8,5.7,6.9,19.2,9.3,11.6,1573,2043,6345,39583,17761,48
"DuPage County, Illinois: Summary level: 050, state:17> county:043",148896,137941,62785,66460,96403,31.8,9.1,51594,36229,27881,15984,17208,910155,53282,145131,6100,96.9,66146,82750,9.7,3.4,5.3,15.7,5.6,11.5,8950,8486,19052,342195,145131,979
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",21282,19453,3125,45658,59130,30.8,5.5,6038,5717,3511,2380,3636,104738,13510,20161,1539,103.0,9630,11652,18.0,4.2,7.2,19.9,6.0,11.6,2492,1498,5956,45411,20161,14
"Cook County, Illinois: Summary level: 050, state:17> county:031",776131,637647,231011,45364,69429,28.1,6.9,250067,195474,136085,93332,101173,5061831,657797,754901,85557,94.4,329127,447004,10.7,6.4,8.0,22.0,8.3,15.8,36926,43188,257382,1985613,754901,9256
"Macon County, Illinois: Summary level: 050, state:17> county:115",21175,19436,4359,45651,50839,19.7,4.8,6695,5189,3476,2737,3078,100138,17411,20343,2205,91.5,9201,11974,13.9,6.9,6.5,17.0,6.9,13.7,2226,1771,7142,42741,20343,206
"McHenry County, Illinois: Summary level: 050, state:17> county:111",46647,42206,12334,58152,88879,27.9,10.2,16749,11884,8720,4253,5041,304840,15508,45659,2327,99.4,21818,24829,11.8,5.8,6.8,19.0,3.8,13.0,4134,3144,6516,112669,45659,77
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",42002,37138,9214,44719,57169,25.4,6.5,12920,11774,7535,4887,4886,254964,32878,40850,3134,92.8,17933,24069,12.5,6.8,8.0,24.5,9.6,16.1,5882,3555,16849,106156,40850,168
"Champaign County, Illinois: Summary level: 050, state:17> county:019",27885,26036,10608,53826,52405,28.1,8.6,8442,7981,4261,3148,4053,194307,40998,27477,2419,98.5,12073,15812,13.7,4.7,6.4,15.2,3.3,10.4,2113,2087,9143,81764,27477,451
"Kane County, Illinois: Summary level: 050, state:17> county:089",75940,65365,22734,57045,84368,30.0,8.6,28246,17586,13828,9979,6301,524677,43021,74609,4642,99.1,34203,41737,12.5,4.5,7.0,19.7,4.9,11.4,4706,5819,19627,182223,74609,431
"Kendall County, Illinois: Summary level: 050, state:17> county:093",14737,12675,3946,72338,104858,32.1,5.2,5987,3612,2869,1248,1021,128659,4180,14585,604,89.7,6432,8305,8.8,3.0,9.1,12.1,3.8,10.4,1021,203,3533,41364,14585,620
