,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Iredell County, North Carolina: Summary level: 050, state:37> county:097",23674,82.1,19.3,33520,49488,21.3,6.8,4.4,4.2,2.5,2.0,1.3,162950,20337,23313,2244,101.5,12.6,16.2,15.2,6.1,6.5,21.7,7.1,12.9,26.2,21.2,4895,58106,23313,164
"Johnston County, North Carolina: Summary level: 050, state:37> county:101",20904,76.5,15.6,35256,50492,17.8,5.8,4.6,2.8,2.0,1.4,1.0,175248,29407,20168,2313,95.9,10.4,13.0,11.7,7.3,12.3,24.8,8.5,20.0,17.0,12.5,9194,61412,20168,138
"Lincoln County, North Carolina: Summary level: 050, state:37> county:109",12321,78.6,11.2,32288,49079,24.1,8.6,5.1,4.7,2.4,1.2,2.1,79182,12420,12091,1017,98.3,14.6,16.3,21.8,6.1,11.1,18.7,6.3,16.8,36.2,15.5,4439,30124,12091,27
"Mecklenburg County, North Carolina: Summary level: 050, state:37> county:119",96252,83.5,30.3,40374,54278,24.4,4.9,3.5,2.3,1.5,1.3,1.1,974793,147896,93904,9794,93.0,8.4,11.0,10.9,7.1,8.9,22.1,7.5,15.4,20.3,17.1,46518,377213,93904,1093
"Moore County, North Carolina: Summary level: 050, state:37> county:125",22145,90.0,28.9,44370,49959,20.0,7.0,6.6,6.1,3.8,3.1,4.5,90730,12596,21354,1127,92.2,22.6,25.6,13.6,6.3,6.6,19.4,8.0,12.4,25.5,37.5,2372,36502,21354,0
"Nash County, North Carolina: Summary level: 050, state:37> county:127",15119,77.9,15.2,28092,40057,24.0,4.2,5.7,3.7,2.7,1.9,1.9,93264,13482,14598,2310,92.2,13.7,17.9,13.7,8.2,6.9,29.9,10.7,20.8,24.2,16.3,7502,37913,14598,58
"New Hanover County, North Carolina: Summary level: 050, state:37> county:129",32515,88.3,37.3,43894,48688,26.9,5.5,4.8,4.2,2.6,2.1,1.5,207193,41067,31665,2116,92.3,13.7,16.7,17.0,7.6,10.7,26.3,9.7,15.6,25.6,22.2,12211,87148,31665,84
"Onslow County, North Carolina: Summary level: 050, state:37> county:133",14625,79.3,14.7,31852,44673,17.0,4.5,2.7,1.9,1.3,1.1,0.9,170510,28935,14194,1808,120.0,6.2,9.9,22.0,6.7,17.8,27.8,11.8,19.8,12.6,7.9,6236,60764,14194,111
"Orange County, North Carolina: Summary level: 050, state:37> county:135",15216,89.6,48.8,57232,59409,33.3,9.7,4.1,2.4,1.8,1.3,1.2,130094,20787,15006,908,88.8,9.9,11.7,10.7,3.6,4.8,14.8,6.4,10.6,17.2,25.8,4470,51867,15006,0
"Pitt County, North Carolina: Summary level: 050, state:37> county:147",19240,76.2,16.1,35751,40639,21.2,9.3,4.0,2.4,2.2,1.0,1.5,168611,43223,18626,1755,90.6,9.8,12.1,10.5,13.7,11.3,32.6,13.2,24.4,24.8,14.7,10798,67573,18626,225
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",22553,69.5,10.2,34289,40109,17.5,6.7,5.4,4.1,2.6,2.0,1.8,140471,29867,21870,2164,97.7,14.2,17.4,12.1,6.2,11.3,21.2,6.9,13.3,19.7,22.7,8800,52337,21870,152
"Robeson County, North Carolina: Summary level: 050, state:37> county:155",16897,66.9,12.0,26786,29542,13.7,1.9,4.1,3.7,1.8,1.4,1.6,131285,39045,16277,3149,92.6,11.1,13.8,19.5,17.4,21.9,41.0,13.7,27.0,22.7,18.2,15024,45641,16277,47
"Rockingham County, North Carolina: Summary level: 050, state:37> county:157",16884,68.5,13.4,29455,41335,22.4,1.2,6.6,4.3,3.2,2.3,1.9,90352,20249,16191,2102,94.0,16.7,20.0,15.7,7.7,10.3,25.3,5.9,16.0,20.6,25.1,6499,37261,16191,0
"Rowan County, North Carolina: Summary level: 050, state:37> county:159",21433,76.0,15.4,28404,41154,19.8,3.8,5.3,3.3,2.9,1.9,2.2,133631,25014,20827,2176,99.4,13.2,17.8,19.5,8.4,11.3,30.5,11.6,18.3,19.9,19.0,7542,50249,20827,162
"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",12631,75.3,19.3,31542,34993,13.8,4.4,7.2,3.6,3.0,3.2,1.7,65219,17054,12580,1088,95.9,17.1,20.5,11.9,12.6,9.0,28.6,11.5,15.3,31.9,24.8,7605,26213,12580,36
"Surry County, North Carolina: Summary level: 050, state:37> county:171",13578,66.7,8.5,24360,35579,14.8,7.5,5.7,4.6,3.6,1.9,2.8,72239,15773,13064,1908,96.5,16.4,20.7,17.9,11.2,9.6,24.6,7.7,16.8,31.4,23.5,5498,30156,13064,85
"Union County, North Carolina: Summary level: 050, state:37> county:179",22776,82.0,23.7,38428,63355,26.6,9.8,4.2,2.5,1.6,1.1,1.2,210480,20393,22221,1435,97.2,9.6,11.8,12.5,3.7,7.3,23.2,9.1,17.5,21.9,17.2,7012,69841,22221,0
"Wake County, North Carolina: Summary level: 050, state:37> county:183",94108,88.2,36.1,47901,65160,27.7,5.9,3.5,2.4,1.5,1.1,1.2,950090,101753,91106,4995,95.0,8.5,10.8,13.0,5.5,7.3,19.4,5.5,12.9,22.8,16.5,26319,364717,91106,2003
"Wayne County, North Carolina: Summary level: 050, state:37> county:191",17218,74.5,18.6,36268,42193,21.6,7.8,4.0,3.9,2.8,1.6,1.5,120867,25910,16762,1179,95.4,11.7,15.8,17.5,8.7,7.8,23.2,7.0,14.2,17.8,17.0,9127,46834,16762,10
"Wilkes County, North Carolina: Summary level: 050, state:37> county:193",13448,70.4,10.1,23901,31135,15.9,1.1,6.7,4.4,4.0,2.5,1.9,67640,17669,12964,1996,95.9,17.3,21.6,27.0,5.4,8.8,32.0,11.7,19.0,34.7,22.8,6828,27557,12964,0
"Wilson County, North Carolina: Summary level: 050, state:37> county:195",13064,76.8,14.2,36937,41095,25.6,2.0,6.2,2.9,3.2,1.6,2.1,79918,15261,12416,1094,95.0,13.8,18.1,13.3,10.7,14.0,28.0,11.1,22.7,22.7,20.0,4990,31657,12416,0
"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",12410,84.6,20.4,44772,64388,40.1,10.2,4.0,3.2,2.4,1.8,2.5,85548,7072,11851,420,98.7,12.2,15.9,19.6,5.3,7.9,23.1,7.2,14.2,22.3,19.2,2193,36812,11851,0
"Cass County, North Dakota: Summary level: 050, state:38> county:017",17010,88.4,28.2,38219,52015,31.1,4.5,3.5,2.0,1.7,1.4,1.9,157950,23213,16332,884,103.1,9.0,11.9,19.5,5.8,6.6,19.2,7.3,13.6,18.9,17.4,7141,68282,16332,39
"Grand Forks County, North Dakota: Summary level: 050, state:38> county:035",7542,83.3,16.3,37992,49248,37.2,11.3,3.9,1.8,1.9,1.5,1.8,64353,10519,7176,969,107.6,9.1,12.8,13.9,8.3,2.7,18.5,2.6,9.5,16.3,16.7,1795,28233,7176,44
"Ward County, North Dakota: Summary level: 050, state:38> county:101",7898,80.4,18.4,33528,57679,36.5,2.7,3.1,2.8,2.5,1.4,1.8,65454,4865,7501,724,112.4,9.7,13.8,16.5,3.3,11.2,17.1,5.7,14.3,13.8,22.1,1024,26680,7501,0
"Allen County, Ohio: Summary level: 050, state:39> county:003",16574,85.1,17.9,31039,43030,27.1,8.8,5.3,3.1,2.6,2.2,2.6,101118,15154,16026,1459,100.3,13.6,17.9,11.9,9.3,9.2,16.8,5.2,11.2,19.9,31.0,6534,40359,16026,43
"Ashtabula County, Ohio: Summary level: 050, state:39> county:007",16732,79.5,12.9,31400,40839,21.6,2.3,5.1,4.4,2.9,1.4,3.0,95812,17940,15606,1066,97.1,14.7,18.7,18.3,5.7,9.4,23.0,7.4,17.0,22.5,25.8,8042,39393,15606,0
"Belmont County, Ohio: Summary level: 050, state:39> county:013",12715,84.8,8.0,27677,38224,22.1,4.1,5.8,3.8,3.3,2.6,2.8,65667,10479,11929,1506,103.9,15.3,21.4,19.0,10.4,9.8,19.6,9.8,14.0,21.9,24.7,4381,28002,11929,0
"Butler County, Ohio: Summary level: 050, state:39> county:017",47477,80.6,21.6,42301,55958,25.2,4.3,4.2,3.1,2.0,1.6,1.8,359313,47726,45747,2327,95.9,11.5,14.0,13.5,3.8,7.2,18.4,6.9,14.0,22.2,21.1,16949,134073,45747,233
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",204270,81.3,23.1,32918,43501,24.4,5.3,4.8,3.5,2.7,2.4,2.8,1236419,235122,195159,23143,90.7,13.9,18.3,14.2,7.0,9.3,24.4,8.3,16.4,23.7,29.1,99319,535088,195159,965
"Clark County, Ohio: Summary level: 050, state:39> county:023",23854,82.6,17.6,38070,43742,26.0,4.5,5.4,4.3,3.2,2.6,2.0,132887,24653,22654,2057,94.1,15.9,19.1,14.4,6.7,9.1,22.6,4.8,15.4,28.5,24.5,10831,54372,22654,0
"Clermont County, Ohio: Summary level: 050, state:39> county:025",27027,83.2,23.8,44795,61702,26.7,11.2,4.8,3.5,2.0,1.8,1.5,197877,17390,26272,1651,98.1,12.4,14.6,15.9,5.8,11.2,21.3,9.0,16.4,27.6,19.9,6558,73238,26272,162
"Columbiana County, Ohio: Summary level: 050, state:39> county:029",18781,84.3,10.6,32149,42100,24.1,8.6,5.7,4.2,3.2,1.8,2.8,102041,18687,17661,1462,98.6,16.0,19.5,18.7,7.5,12.3,22.3,6.6,13.9,25.7,20.5,6929,40274,17661,254
"Delaware County, Ohio: Summary level: 050, state:39> county:041",20103,93.6,37.9,49119,84159,24.5,6.3,3.7,3.1,1.8,1.6,0.7,181922,11760,19670,898,98.1,10.0,11.7,13.0,4.1,7.0,19.8,7.4,13.8,25.0,16.9,2777,65807,19670,97
"Erie County, Ohio: Summary level: 050, state:39> county:043",14229,83.7,17.7,37733,46073,23.5,4.0,6.0,4.3,3.1,2.5,2.8,75114,11707,13486,754,94.6,17.4,19.9,12.9,5.2,7.0,23.1,6.9,13.8,24.6,31.0,6036,33168,13486,60
"Fairfield County, Ohio: Summary level: 050, state:39> county:045",20889,81.8,19.1,40458,56286,18.1,4.4,4.5,3.9,2.3,1.6,1.7,146036,18263,20255,1487,98.4,12.3,15.7,15.8,7.7,10.7,21.9,10.2,15.3,22.4,22.1,9054,54886,20255,310
"Franklin County, Ohio: Summary level: 050, state:39> county:049",128273,84.0,26.4,38817,51460,28.2,7.1,3.7,2.4,1.8,1.2,1.5,1183643,209500,124715,11491,95.0,9.0,12.1,14.9,6.5,11.3,25.5,9.5,17.9,20.6,20.0,74016,476532,124715,1061
"Geauga County, Ohio: Summary level: 050, state:39> county:055",16568,89.9,37.5,45377,66428,24.1,12.3,5.6,4.7,3.6,2.0,1.7,93378,6849,16237,769,96.0,16.3,18.9,13.0,3.4,4.8,12.8,4.7,10.4,31.3,29.5,1916,34280,16237,118
"Greene County, Ohio: Summary level: 050, state:39> county:057",25539,86.6,29.3,46492,59872,25.3,9.9,5.1,3.6,3.0,1.5,2.5,153817,20789,24694,1993,94.2,14.2,17.0,16.3,4.8,8.8,21.8,6.2,15.2,20.7,19.5,5966,62236,24694,119
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",111785,82.1,27.7,36798,46967,27.2,5.6,4.2,3.2,2.4,1.9,2.2,786061,146667,106732,12125,92.6,12.0,15.7,12.2,5.1,7.5,21.6,7.8,14.9,20.3,28.0,52688,334957,106732,709
"Hancock County, Ohio: Summary level: 050, state:39> county:063",11441,85.6,20.0,28550,46382,26.7,5.7,5.0,3.2,1.4,2.5,3.0,72118,9985,10759,383,101.6,13.1,17.1,13.1,5.3,4.2,21.0,8.1,13.4,25.4,17.4,3626,31732,10759,0
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",13187,86.5,12.8,31781,37012,18.9,7.6,5.7,5.0,4.0,2.5,2.2,65301,11917,12640,949,91.9,17.3,21.4,16.6,4.0,7.4,24.1,6.7,15.1,28.1,24.8,5884,27814,12640,91
"Lake County, Ohio: Summary level: 050, state:39> county:085",39929,88.2,17.3,34150,54906,24.2,5.5,5.6,3.9,3.2,2.5,2.2,226871,20388,38580,3098,95.9,15.1,19.5,18.0,5.9,8.2,20.3,8.4,15.6,29.2,28.2,8374,92428,38580,8
"Licking County, Ohio: Summary level: 050, state:39> county:089",24897,80.8,13.0,37370,54875,26.0,3.5,5.3,3.5,2.6,1.8,1.6,164386,16838,23986,1113,95.3,13.6,15.9,15.1,6.9,6.3,20.8,7.5,13.3,18.6,17.1,9292,63267,23986,83
"Lorain County, Ohio: Summary level: 050, state:39> county:093",47984,81.3,17.2,37482,52687,24.2,5.5,5.2,3.8,2.9,1.9,2.1,293694,42971,46344,3624,96.9,14.1,17.6,16.7,5.6,6.8,20.1,6.5,14.8,24.8,22.0,17186,116671,46344,146
"Lucas County, Ohio: Summary level: 050, state:39> county:095",61928,80.5,20.0,32990,40245,19.2,3.7,4.5,3.2,2.4,2.1,2.0,426404,92077,59873,6194,94.0,12.4,15.9,15.1,5.1,10.3,24.7,8.2,15.7,23.8,24.8,37087,177064,59873,40
"Mahoning County, Ohio: Summary level: 050, state:39> county:099",44048,83.3,13.6,29275,40843,23.2,3.0,5.3,4.1,2.8,2.8,3.7,226032,40145,41634,3586,94.2,16.2,21.3,14.1,7.4,10.8,25.9,12.3,20.4,28.0,29.2,19272,97861,41634,163
"Marion County, Ohio: Summary level: 050, state:39> county:101",10245,79.5,7.4,32055,41849,16.7,1.7,4.2,4.4,2.7,2.0,2.2,59335,8590,9746,741,116.4,12.7,18.9,16.4,4.8,9.8,19.9,6.4,15.1,24.9,17.9,5479,24084,9746,0
"Medina County, Ohio: Summary level: 050, state:39> county:103",26045,84.6,18.8,39978,66477,24.7,6.2,5.1,3.8,2.6,1.6,1.9,173136,10051,25632,1151,96.4,13.9,15.8,11.2,4.0,5.7,20.6,6.3,13.5,26.6,21.8,5146,65961,25632,440
"Miami County, Ohio: Summary level: 050, state:39> county:109",17289,78.5,16.0,35611,51581,23.3,8.3,4.7,4.8,3.7,1.6,1.9,102251,9105,16837,892,94.5,15.3,18.1,11.6,5.4,4.0,17.3,4.7,10.5,29.6,21.0,3130,40970,16837,0
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",86884,82.7,21.8,34197,42776,23.9,6.6,5.0,3.7,2.8,2.3,2.3,520853,97360,83217,7156,92.5,14.1,18.1,15.5,7.4,9.6,24.6,9.0,17.2,24.6,25.3,37939,220684,83217,177
"Muskingum County, Ohio: Summary level: 050, state:39> county:119",13852,81.1,15.7,31413,39212,22.5,6.9,5.1,3.8,3.6,2.1,1.7,83057,17749,13319,1297,95.8,14.0,18.4,18.0,6.6,7.9,20.9,8.0,13.8,31.5,17.9,8120,34207,13319,107
"Portage County, Ohio: Summary level: 050, state:39> county:133",22725,86.2,21.1,41321,52337,29.5,5.3,4.6,3.5,1.9,2.3,1.6,157054,28356,22006,1710,95.1,13.0,14.7,11.0,4.4,4.1,17.6,4.6,11.3,27.0,20.1,7634,61623,22006,134
"Richland County, Ohio: Summary level: 050, state:39> county:139",21596,78.1,12.2,29183,39455,19.8,2.9,5.5,4.0,3.3,2.4,2.5,114496,20114,20680,1736,101.8,15.2,20.3,15.7,6.9,7.6,26.7,9.2,17.2,25.1,28.3,9858,47847,20680,204
"Ross County, Ohio: Summary level: 050, state:39> county:141",11171,83.8,8.3,32967,40493,15.6,1.2,4.4,3.7,3.2,1.3,1.8,71506,13667,10717,609,108.3,11.8,17.1,17.5,10.3,10.6,27.5,9.8,14.4,21.3,19.2,6201,28189,10717,0
"Scioto County, Ohio: Summary level: 050, state:39> county:145",12963,69.8,12.4,28296,37351,14.6,4.0,5.5,3.6,2.8,1.9,2.7,73504,18090,11976,1620,100.0,14.1,19.1,23.0,9.1,12.3,24.8,11.1,18.0,22.7,24.5,7021,29356,11976,0
"Stark County, Ohio: Summary level: 050, state:39> county:151",65157,81.0,15.7,33899,44979,22.6,4.7,5.5,4.0,3.0,2.3,2.6,366158,56465,61803,5032,94.2,15.3,19.3,13.1,5.2,8.7,19.6,7.6,15.3,23.7,23.3,24055,149919,61803,73
"Summit County, Ohio: Summary level: 050, state:39> county:153",85584,84.8,23.5,35754,49232,28.1,5.8,4.9,3.7,2.5,2.0,2.8,533277,78021,82568,6577,94.2,13.8,17.6,12.5,5.6,9.0,22.2,10.4,15.9,23.9,27.9,31472,219701,82568,516
"Trumbull County, Ohio: Summary level: 050, state:39> county:155",38857,83.0,15.8,36205,41798,14.2,6.7,5.9,4.4,3.0,2.7,2.9,202499,38963,37174,2483,94.2,17.1,20.5,15.6,4.4,7.7,21.4,5.3,13.2,31.6,24.9,13473,85623,37174,30
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",16435,80.8,8.2,33202,44130,24.2,6.8,5.1,4.5,2.8,2.6,2.8,91406,13355,15657,959,96.5,15.2,20.2,11.5,3.7,5.3,17.7,3.9,11.4,23.1,21.8,4596,34949,15657,0
"Warren County, Ohio: Summary level: 050, state:39> county:165",27588,81.9,27.2,39910,73432,23.4,5.6,4.6,2.8,2.2,1.7,1.3,211221,17500,26773,851,101.5,11.5,13.7,14.1,3.1,8.5,19.9,5.7,14.9,17.3,23.7,4375,77173,26773,162
"Wayne County, Ohio: Summary level: 050, state:39> county:169",18208,79.9,14.4,36282,49849,20.0,5.1,4.8,4.0,2.8,2.4,1.9,111343,14687,17488,994,97.4,14.1,17.5,14.0,6.0,8.0,21.7,8.1,15.8,26.0,25.8,5504,43848,17488,136
"Wood County, Ohio: Summary level: 050, state:39> county:173",16921,89.8,25.2,39057,51680,27.8,5.9,4.1,3.0,2.2,2.0,1.7,122342,16844,16298,904,95.5,11.7,14.4,17.2,3.7,7.0,17.6,5.3,11.2,25.8,20.7,4076,49396,16298,0
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",14612,88.2,18.6,53095,63549,28.6,4.2,4.3,2.8,2.1,1.0,1.4,124066,6608,14190,540,99.3,10.5,12.7,19.4,10.5,8.8,26.6,8.9,16.1,26.6,14.8,3496,41819,14190,0
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",30571,82.5,23.1,47944,54340,31.2,5.6,3.7,3.0,2.3,1.1,1.2,258103,33971,29337,1265,99.5,10.2,12.5,19.2,6.2,8.2,23.8,5.7,13.9,21.6,16.2,10728,100126,29382,146
"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",13515,81.7,17.2,34675,41488,26.8,8.1,3.4,3.0,1.7,1.1,1.5,115612,24336,12860,1156,109.6,9.0,12.8,23.2,13.3,12.0,35.0,12.4,16.4,17.1,11.8,7328,43506,12860,51
"Creek County, Oklahoma: Summary level: 050, state:40> county:037",11676,77.8,10.6,31581,44469,19.2,7.3,5.2,4.6,3.0,2.3,1.4,69591,9875,11180,1151,98.1,15.0,18.1,19.2,7.9,8.5,27.0,9.7,15.7,25.0,18.2,2981,25430,11180,171
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",10566,81.2,19.3,31431,39130,21.3,3.8,4.7,3.5,2.0,2.5,2.4,66266,12841,10028,1033,94.5,13.0,16.9,22.6,14.5,13.2,38.1,10.7,19.7,18.4,17.6,5395,26529,10028,77
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",93326,85.3,26.2,38889,45810,26.2,9.2,4.2,2.8,2.1,1.6,1.7,738345,132693,90642,8347,96.1,10.7,14.0,17.7,9.1,10.4,28.6,9.2,15.8,21.6,19.8,44425,290073,90642,1081
"Payne County, Oklahoma: Summary level: 050, state:40> county:119",8836,90.4,37.3,50610,36087,25.6,9.0,3.4,2.9,1.9,1.6,1.5,70779,18435,8565,583,103.5,9.8,12.6,14.0,5.7,12.1,22.9,6.9,14.2,22.3,14.9,4070,30026,8565,0
"Pottawatomie County, Oklahoma: Summary level: 050, state:40> county:125",10770,80.2,13.2,37715,45012,22.0,5.4,4.9,4.0,3.3,1.7,1.3,66992,13232,10263,938,91.5,14.2,16.0,17.3,8.3,7.5,21.4,6.5,10.0,22.3,21.8,4376,25894,10263,87
"Rogers County, Oklahoma: Summary level: 050, state:40> county:131",13293,84.8,16.7,34727,54425,22.5,4.9,5.4,3.5,2.9,1.8,1.4,87756,7533,12652,851,98.2,14.1,15.7,23.0,7.4,11.4,33.6,11.4,15.6,22.0,18.2,3237,33316,12652,47
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",79207,88.2,28.7,36642,47949,29.5,6.7,4.4,2.7,2.3,1.6,1.7,612322,98715,77110,6796,95.1,11.0,14.4,17.5,7.9,8.9,24.3,8.1,15.1,25.1,19.8,33571,244173,77110,738
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",10788,83.4,18.9,39180,52108,23.4,8.9,4.3,4.9,2.0,1.9,1.1,75115,8967,10688,919,98.4,13.6,14.9,21.3,10.5,9.3,26.0,9.0,15.0,31.1,20.7,3026,27553,10688,82
"Benton County, Oregon: Summary level: 050, state:41> county:003",11973,92.4,55.0,49789,47808,19.7,7.9,4.5,3.4,2.3,1.8,1.8,81212,18762,11900,1178,99.9,12.6,15.1,15.2,4.1,7.5,15.3,6.4,10.4,33.1,29.1,4183,33609,11900,277
"Clackamas County, Oregon: Summary level: 050, state:41> county:005",60666,91.5,31.1,49753,66758,20.2,5.4,5.4,4.0,2.5,1.8,2.0,384708,36076,59882,4747,98.9,14.2,17.0,16.5,3.9,8.1,19.9,6.4,11.8,26.4,24.0,20564,150382,59882,212
"Deschutes County, Oregon: Summary level: 050, state:41> county:017",28499,90.0,36.9,39254,46791,14.5,4.6,6.2,4.4,2.8,1.9,1.8,164655,26397,28271,3303,101.4,16.4,17.9,17.2,6.4,8.3,18.7,6.5,10.3,32.1,26.0,12922,65065,28271,56
"Douglas County, Oregon: Summary level: 050, state:41> county:019",24281,86.6,15.9,35016,40605,12.6,5.8,7.3,5.5,4.1,2.9,2.9,105348,20306,23949,1903,96.0,21.9,23.5,23.3,11.3,12.0,26.3,7.4,13.4,27.6,24.2,10193,43389,23949,0
"Jackson County, Oregon: Summary level: 050, state:41> county:029",40072,90.2,31.3,36081,43363,20.0,5.0,5.9,4.9,3.0,2.5,2.9,205687,38784,39592,3225,95.2,18.2,20.2,20.7,7.8,12.3,25.2,7.4,14.6,27.3,25.6,18218,82983,39592,14
"Josephine County, Oregon: Summary level: 050, state:41> county:033",20166,87.2,19.2,29887,38298,16.1,4.1,7.8,5.8,4.3,2.6,3.7,82361,14035,19793,1887,91.2,23.0,25.3,15.0,4.1,8.8,20.0,7.2,14.3,28.3,25.5,8382,34517,19793,0
"Klamath County, Oregon: Summary level: 050, state:41> county:035",12109,85.0,14.5,34522,36885,17.8,6.4,5.7,4.9,2.8,2.7,2.2,65381,10512,11931,883,101.4,17.8,19.0,29.2,12.8,14.4,25.5,8.5,20.1,30.3,25.0,7948,25746,11931,0
"Lane County, Oregon: Summary level: 050, state:41> county:039",59678,90.5,31.7,36434,43459,26.1,3.2,5.9,3.7,2.4,2.2,2.5,349317,75232,58929,5615,96.2,15.4,18.1,18.6,6.5,10.6,21.0,7.5,14.4,26.3,23.9,30850,144166,58929,100
"Linn County, Oregon: Summary level: 050, state:41> county:043",19496,84.5,16.0,38125,45130,18.4,4.6,6.1,3.4,2.8,2.2,1.9,117252,23986,19213,1139,98.1,15.4,17.5,18.1,10.9,11.6,27.0,9.5,16.6,30.3,19.9,9597,43911,19213,89
"Marion County, Oregon: Summary level: 050, state:41> county:047",44853,87.5,22.4,39657,46873,21.3,3.5,4.5,3.4,2.5,1.3,2.1,312681,58746,43647,3540,99.8,12.2,15.5,18.1,6.3,12.3,23.2,9.0,14.6,24.8,21.6,27121,114077,43647,575
"Multnomah County, Oregon: Summary level: 050, state:41> county:051",89227,87.7,36.2,37361,54024,21.2,6.1,4.0,2.8,1.8,1.4,1.7,750599,138635,86825,9399,97.7,10.1,13.1,16.2,6.5,12.8,25.2,13.1,18.8,27.2,17.5,63090,309552,86825,503
"Polk County, Oregon: Summary level: 050, state:41> county:053",11925,90.7,30.5,42352,49781,18.5,8.3,4.4,4.1,3.2,2.1,1.8,75008,16350,11848,918,92.4,14.5,16.4,16.6,10.2,9.3,20.6,10.4,16.0,28.1,23.2,6773,28097,11848,0
"Umatilla County, Oregon: Summary level: 050, state:41> county:059",10468,84.3,22.6,35877,48514,27.8,8.2,4.9,2.9,2.5,2.0,1.3,72018,12146,10018,1452,111.0,12.4,15.1,16.2,4.0,6.2,19.7,8.3,10.7,26.7,17.6,6295,26943,10018,0
"Washington County, Oregon: Summary level: 050, state:41> county:067",63442,89.0,30.8,41153,63238,22.6,4.6,3.8,2.9,1.8,1.1,1.8,549420,59893,62486,4650,96.8,10.0,12.8,14.4,4.5,8.7,20.4,8.5,14.8,24.4,20.9,27706,203665,62486,146
"Yamhill County, Oregon: Summary level: 050, state:41> county:071",15046,90.7,26.5,39983,58612,23.7,4.1,4.4,3.7,2.4,2.4,2.0,95762,13220,14896,727,102.3,13.1,16.9,24.0,9.7,9.1,23.8,9.5,16.0,29.0,21.2,7491,35454,14896,0
"Adams County, Pennsylvania: Summary level: 050, state:42> county:001",17853,80.5,22.4,44220,59029,25.2,6.0,5.4,4.3,3.3,2.6,1.9,97009,8620,17092,905,98.9,15.9,19.3,15.3,3.4,7.9,20.5,5.1,11.1,27.1,22.1,3034,37242,17092,137
"Allegheny County, Pennsylvania: Summary level: 050, state:42> county:003",210950,87.7,24.9,33004,51424,29.0,8.5,4.8,3.9,3.0,2.6,2.9,1197745,164774,203386,19795,92.7,14.6,19.5,13.5,6.0,7.8,21.2,6.4,14.7,24.6,29.7,63530,530213,203386,469
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",13407,77.5,10.1,27105,43191,15.0,5.0,6.8,3.6,3.7,3.2,2.4,67237,10237,13122,1496,99.9,17.4,22.0,17.5,6.9,9.6,23.0,10.0,17.9,28.5,26.0,4478,28289,13122,28
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",33116,84.7,15.7,31487,49937,21.6,4.5,5.9,4.0,3.5,3.2,2.8,167725,17861,32492,3148,92.7,17.1,21.6,15.6,4.8,7.0,21.8,5.9,16.7,23.6,29.3,8157,70865,32492,0
"Berks County, Pennsylvania: Summary level: 050, state:42> county:011",64463,77.7,15.1,35904,56043,28.8,4.6,4.8,3.4,2.9,2.2,2.3,399792,57698,61989,4241,96.8,13.9,17.2,13.6,4.9,8.6,19.9,7.0,13.7,25.7,29.4,21002,153271,61989,323
"Blair County, Pennsylvania: Summary level: 050, state:42> county:013",24072,83.6,10.1,33639,42164,22.7,3.4,6.0,4.0,3.3,2.7,3.1,123730,20392,22702,1408,94.1,16.8,21.2,14.8,5.8,6.0,22.4,5.2,13.1,24.8,21.8,9098,51284,22702,48
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",101690,86.4,26.1,45249,73594,27.8,9.6,5.0,3.7,2.8,2.3,2.4,618745,38013,98515,4925,96.1,14.4,17.9,11.2,6.1,8.1,18.9,7.8,14.3,28.0,30.7,12176,231765,98515,343
"Hamilton County, Tennessee: Summary level: 050, state:47> county:065",54396,83.0,23.3,39055,47415,21.5,5.5,5.4,3.2,2.6,2.3,2.0,339371,58171,52816,4863,93.4,13.5,17.6,14.9,5.0,10.1,24.9,8.4,16.1,25.6,23.7,22226,136188,52816,194
