,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Polk County, Florida: Summary level: 050, state:12> county:105",143426,123172,28430,40291,51670,17.7,7.2,40854,40292,30432,16855,14993,694899,109468,141922,16935,96.2,65407,78019,15.1,7.6,8.2,21.6,7.0,12.9,14995,13242,35651,241171,141922,1344
"Champaign County, Illinois: Summary level: 050, state:17> county:019",26318,25088,9675,60019,52725,28.7,8.8,8277,7392,4085,2902,3662,194474,38811,25460,1167,100.5,11832,14486,13.1,2.6,4.4,20.4,6.0,11.3,3013,2105,9720,84290,25460,135
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",13098,10440,1299,43175,58119,18.6,2.8,4009,4207,2258,1748,876,79894,8401,13021,953,100.0,6279,6819,19.1,9.8,5.5,27.2,6.3,11.6,1793,1349,2465,29789,13021,0
"Isabella County, Michigan: Summary level: 050, state:26> county:073",9094,8346,2073,38059,46198,20.1,6.1,3026,2362,1615,1101,990,64251,15805,8837,993,94.7,3965,5129,13.2,3.7,10.7,20.0,8.4,15.5,1073,748,2405,25367,8837,0
"Forrest County, Mississippi: Summary level: 050, state:28> county:035",10366,8785,2943,38034,38837,15.9,8.4,3650,2692,1687,1142,1195,71314,18496,10066,1223,96.9,4574,5792,18.7,20.2,15.8,40.6,17.1,24.0,991,839,6045,27248,10066,32
"Bergen County, New Jersey: Summary level: 050, state:34> county:003",160999,139137,58357,60163,100361,35.6,11.1,46591,40901,27091,20360,26056,927422,64303,157334,11633,94.3,69648,91351,10.6,4.5,6.5,18.8,8.5,13.0,6786,9505,15897,339953,157334,1751
"Warren County, New Jersey: Summary level: 050, state:34> county:041",19193,16733,5479,39408,77452,26.6,4.5,5678,5116,4109,1435,2855,104295,6310,18727,1640,96.7,8390,10803,17.4,5.0,9.4,21.3,5.9,14.2,1602,1895,2150,41742,18727,171
"Allen County, Ohio: Summary level: 050, state:39> county:003",17930,15361,2971,34450,49063,20.1,5.2,5083,4988,3095,2833,1931,98896,13745,17325,1552,103.1,7934,9996,20.2,8.0,7.9,22.3,6.3,15.4,1459,1765,5140,41204,17325,145
"Erie County, Ohio: Summary level: 050, state:39> county:043",16157,14192,2768,33304,49751,23.7,10.0,4504,4648,2730,1557,2718,73515,6637,15625,952,97.2,7197,8960,13.6,6.7,7.3,20.8,10.2,13.5,1583,1032,2743,31675,15625,0
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",12971,11231,2291,47797,62421,19.7,6.7,4321,3690,2554,1447,959,79495,7907,12821,733,97.9,6142,6829,21.7,6.7,10.4,28.7,8.2,12.2,1750,1109,3085,30186,12821,87
"Polk County, Oregon: Summary level: 050, state:41> county:053",15300,14385,5185,53544,61616,12.8,5.5,5167,3732,2616,2219,1566,83296,11754,15038,1209,92.4,7230,8070,12.4,3.7,3.1,19.8,4.0,8.4,1858,1169,5818,31218,15038,45
"Dauphin County, Pennsylvania: Summary level: 050, state:42> county:043",46818,39897,9525,44820,57814,26.3,9.6,15879,11098,7084,6373,6384,271543,37075,45432,3483,94.5,20069,26749,12.0,6.2,8.3,21.3,7.9,17.0,3608,3914,13156,112559,45432,92
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",28128,24107,6588,45719,64170,27.0,13.1,10108,6886,5008,3555,2571,167049,20597,27665,3037,97.7,12994,15134,14.6,3.5,8.5,20.2,10.2,14.0,2581,2641,7573,55109,27665,0
"Newport County, Rhode Island: Summary level: 050, state:44> county:005",18639,16113,7568,50861,83822,30.0,11.9,5623,5102,3529,2587,1798,78732,5487,18157,1918,100.5,8756,9883,15.3,3.6,3.5,16.4,3.3,7.4,2480,2028,3282,34316,18157,0
"Washington County, Rhode Island: Summary level: 050, state:44> county:009",26155,23846,12976,68457,89847,31.7,8.3,9077,6535,5174,2149,3220,119796,8785,25534,1324,94.7,11795,14360,12.5,4.8,5.9,12.4,5.0,10.3,2482,2126,2427,47680,25534,40
"Oconee County, South Carolina: Summary level: 050, state:45> county:073",18633,14600,4829,35825,47132,12.6,5.0,6263,5099,3617,2172,1482,77627,11907,18446,1705,98.1,8517,10116,17.9,11.3,19.5,16.9,5.2,18.9,1845,2040,3500,31612,18446,0
"Guadalupe County, Texas: Summary level: 050, state:48> county:187",22092,19254,5830,53375,74459,25.3,3.4,7886,6021,3824,2532,1829,162000,12858,21584,2447,98.5,9805,12287,15.7,11.3,9.1,20.6,12.3,13.6,2962,2035,2668,54789,21584,456
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",96015,44552,11736,26392,39165,22.6,3.6,30878,22625,17757,14213,10542,855885,260759,94360,27442,96.6,42240,53775,20.3,13.3,14.4,30.2,17.3,22.2,4844,3864,68837,237323,94360,4138
"Midland County, Texas: Summary level: 050, state:48> county:329",18200,14138,6036,46334,81210,44.1,4.4,6739,3657,2801,2670,2333,171088,17138,18012,1694,99.6,8050,10150,18.1,11.3,14.1,28.0,6.6,19.6,1082,1558,2254,57636,18012,162
"Snohomish County, Washington: Summary level: 050, state:53> county:061",109883,98589,33476,54757,87440,27.1,5.5,39357,29533,19202,9760,12031,802700,60142,108036,7501,100.2,49304,60579,15.0,5.9,8.0,20.2,8.0,14.5,12555,8870,24383,300215,108036,652
"Milwaukee County, Wisconsin: Summary level: 050, state:55> county:079",128936,110792,32627,36457,49636,21.1,4.9,44117,30393,20811,14450,19165,926620,175379,125723,15697,93.9,55098,73838,12.6,6.0,9.2,22.4,9.3,17.1,10642,8777,71490,384281,125723,909
"Racine County, Wisconsin: Summary level: 050, state:55> county:101",32401,29104,8767,45036,59759,23.1,6.1,10876,8049,5638,4137,3701,190105,24719,31024,2998,98.4,14395,18006,11.3,5.6,7.8,17.0,6.6,14.3,3690,2587,12396,76808,31024,0
"Ponce Municipio, Puerto Rico: Summary level: 050, state:72> county:113",29386,18625,5398,18335,17906,10.3,0.7,8983,7168,5449,4506,3280,130211,64952,28976,10925,92.3,12619,16767,7.6,8.2,10.4,32.7,12.3,21.9,1005,889,26397,53450,28976,30
"Merced County, California: Summary level: 050, state:06> county:047",30748,18735,4362,42311,57745,25.0,4.7,9009,8507,6579,3178,3475,268968,59283,30551,4261,101.7,14214,16534,21.1,8.2,12.5,28.4,10.7,19.6,1816,2072,11651,79487,30551,532
"San Mateo County, California: Summary level: 050, state:06> county:081",124038,107736,54770,80772,124425,33.5,9.2,40952,28942,21766,13610,18768,764657,51863,121881,8925,98.4,54381,69657,11.7,4.9,7.5,18.2,8.1,13.2,5905,8468,8320,259654,121881,1072
"Matanuska-Susitna Borough, Alaska: Summary level: 050, state:02> county:170",13051,11835,3219,44906,72667,17.9,5.2,4911,3868,2144,837,1291,105239,11011,12965,1358,106.4,6475,6576,21.8,16.3,11.3,24.1,10.3,17.6,2176,1154,3716,32198,12965,11
"Yuma County, Arizona: Summary level: 050, state:04> county:027",39979,27768,5328,33236,43403,11.3,2.9,10038,9660,9338,7789,3154,205802,40295,39721,5689,106.7,19118,20861,16.2,4.5,6.1,17.6,6.5,7.5,3100,4674,12266,74532,39721,575
"Pulaski County, Arkansas: Summary level: 050, state:05> county:119",61104,53182,19219,44832,49613,26.5,6.9,20929,16236,10061,6391,7487,386172,65513,58941,6479,91.5,26314,34790,13.4,5.3,9.3,24.1,8.3,15.1,6077,4688,16478,157678,58941,305
"Carroll County, Georgia: Summary level: 050, state:13> county:045",16788,12788,3173,39000,51545,12.9,1.1,5656,4609,2798,2464,1261,113659,20027,16509,2512,97.2,7753,9035,10.6,7.9,6.3,26.9,4.5,13.3,1547,1173,5461,41197,16509,0
"Cobb County, Georgia: Summary level: 050, state:13> county:067",92828,85390,37969,57919,78894,31.5,11.3,31828,26903,14312,10432,9353,743993,64966,91501,4698,94.1,40597,52231,10.7,5.8,6.5,18.9,6.1,13.4,11975,6571,16106,283094,91501,1999
"Hall County, Georgia: Summary level: 050, state:13> county:139",30078,24324,8617,49653,61699,18.5,7.5,8010,9494,5546,3831,3197,200254,27106,29623,2532,98.5,13843,16235,16.6,7.6,8.2,16.1,7.1,12.6,3316,3316,5096,64990,29623,176
"Kosciusko County, Indiana: Summary level: 050, state:18> county:085",13068,11511,3745,49604,55253,24.9,9.8,3848,3844,2638,1190,1548,77435,6583,12668,960,99.8,6033,7035,10.8,5.6,3.0,14.3,1.1,6.1,1378,1362,1762,30798,12668,158
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",30123,25969,7216,36911,50325,25.9,7.8,10287,6921,4996,3415,4504,174506,26294,28712,2836,95.3,12909,17214,15.4,7.8,5.4,22.2,6.3,11.9,3066,3143,8253,75058,28712,107
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",62577,55701,22526,51068,52947,25.4,11.4,21971,15936,10629,7470,6571,431849,69618,61472,5834,91.5,26390,36187,13.6,10.4,7.3,22.5,8.6,12.8,5690,4359,21443,163274,61472,294
"Carroll County, Maryland: Summary level: 050, state:24> county:013",27509,23690,6942,57145,97430,24.6,5.7,8838,7076,4412,3813,3370,165024,10609,26663,1335,98.5,12328,15181,12.5,7.6,5.7,15.8,5.6,13.4,2492,2454,4224,60371,26663,0
"Wicomico County, Maryland: Summary level: 050, state:24> county:045",16246,13499,3801,40131,57249,24.2,12.3,5404,3871,3032,2188,1751,99407,14227,15909,1606,89.5,6951,9295,12.5,6.5,9.8,22.1,5.4,12.5,1851,1131,6227,38084,15909,0
"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",129842,111441,37919,43702,71853,27.6,6.8,43247,33252,21523,16224,15596,803261,71000,124906,10320,97.3,58023,71819,12.1,4.9,7.4,17.9,6.2,10.8,11279,10849,37121,308831,124906,252
"Ingham County, Michigan: Summary level: 050, state:26> county:065",39816,35704,13320,45961,52691,25.2,6.1,14561,9877,5817,3802,5759,273994,50107,39227,3816,94.8,17536,22280,15.0,7.5,8.7,24.5,7.3,12.9,3691,2139,14026,112170,39227,175
"Hunterdon County, New Jersey: Summary level: 050, state:34> county:019",23280,21815,8782,71856,111269,31.3,4.2,8320,5809,3851,2378,2922,120990,5826,23033,729,98.9,10741,12539,8.4,2.4,5.4,12.5,4.5,10.1,1640,2437,1995,47733,23033,99
"Niagara County, New York: Summary level: 050, state:36> county:063",39813,33779,7810,37743,55306,16.7,4.5,12809,10225,6390,4589,5800,207113,27143,38575,4535,95.4,17666,22147,13.2,6.5,8.1,24.8,7.4,11.9,4389,3685,11106,89765,38575,0
"Putnam County, New York: Summary level: 050, state:36> county:079",17094,15928,5899,64787,102525,36.6,15.9,6186,4248,3614,1450,1596,97616,6208,16882,942,100.3,7793,9301,10.4,4.4,4.7,16.0,5.3,9.0,1929,1458,1726,35425,16882,140
"Craven County, North Carolina: Summary level: 050, state:37> county:049",19588,17109,5300,34723,50509,18.9,3.9,5346,5693,4036,2883,1630,97743,15006,19181,2166,104.1,8579,11009,13.4,4.1,6.5,21.4,7.9,8.2,2817,1913,6310,40412,19181,218
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",25207,19612,4033,36237,47653,29.0,4.0,8848,5904,4583,3420,2452,141597,19883,24528,2444,96.9,11307,13900,15.7,10.5,9.4,21.3,6.9,12.8,2749,1867,7228,54783,24528,0
"Ross County, Ohio: Summary level: 050, state:39> county:141",13356,11199,2415,34007,46769,11.4,6.7,4094,3569,3794,1207,692,71409,14675,12815,1177,109.3,5963,7393,19.2,9.9,9.5,30.5,9.2,18.5,1696,955,6102,29779,12815,0
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",108277,95762,34065,45801,52214,29.4,10.6,36279,28033,17847,12216,13902,776306,133723,105615,9414,96.0,47138,61139,17.3,7.8,10.3,27.7,8.8,16.1,14114,10125,37627,302645,105615,796
"Jefferson County, Texas: Summary level: 050, state:48> county:245",36578,30107,7849,34208,47177,22.6,6.2,10331,9837,7374,3910,5126,238819,44133,35485,4258,104.3,15922,20656,18.0,11.4,11.3,28.6,9.4,13.8,3582,2891,19034,90839,35485,560
"Lubbock County, Texas: Summary level: 050, state:48> county:303",37599,31634,11035,53971,50505,29.8,8.8,13296,8180,6843,4882,4398,294817,52764,36612,2709,97.6,16059,21540,18.2,7.8,6.0,24.4,6.8,14.6,3129,3085,13889,115686,36612,217
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",17561,14681,3467,45129,59328,19.8,5.8,6452,5248,2661,1767,1433,116337,14176,17498,1157,101.7,8493,9068,14.2,2.9,9.5,22.0,2.1,9.2,3157,1605,5616,45800,17498,71
"Marathon County, Wisconsin: Summary level: 050, state:55> county:073",23770,20227,5121,38645,62890,23.2,3.5,7413,6033,3772,3526,3026,133011,9252,23145,1674,100.2,11104,12666,10.9,3.4,5.8,19.8,6.5,11.9,2129,1962,4217,56245,23145,0
"Fairbanks North Star Borough, Alaska: Summary level: 050, state:02> county:090",10213,8584,3315,74368,75448,31.8,8.9,5350,1996,1133,868,866,94455,7651,10147,942,117.2,5211,5002,25.7,9.4,12.1,16.7,6.9,7.4,2565,402,1930,36378,10147,52
"Lonoke County, Arkansas: Summary level: 050, state:05> county:085",9757,7609,1009,43170,53782,15.2,5.9,3463,2368,1973,990,963,72534,10059,9373,291,96.6,4296,5461,12.4,5.8,8.1,22.7,9.3,12.2,1251,827,4081,28132,9373,38
"Alameda County, California: Summary level: 050, state:06> county:001",230510,195583,86871,61059,102125,29.1,7.8,77899,58843,38789,27415,27564,1642667,146199,226406,21524,96.9,101082,129428,11.0,6.4,8.4,20.8,9.3,16.4,10694,13101,37052,575410,226406,2254
"Sonoma County, California: Summary level: 050, state:06> county:097",98030,90185,40109,57797,81395,30.7,10.8,34672,25550,16420,9408,11980,493293,49845,96495,6478,95.3,43522,54508,13.8,4.2,7.0,19.2,7.3,12.7,7455,7636,8631,187434,96495,1169
"Yolo County, California: Summary level: 050, state:06> county:113",27177,22668,11975,64710,68670,22.7,5.6,9101,6663,4310,3558,3545,212296,45864,26699,2501,94.4,12244,14933,12.1,5.0,6.4,18.5,7.6,15.5,2023,1988,7892,74428,26699,483
"Windham County, Connecticut: Summary level: 050, state:09> county:015",18926,16360,5043,55450,65765,24.6,5.4,6057,4980,3455,1733,2701,111707,14112,18135,1679,94.3,8512,10414,17.7,6.3,10.9,22.7,12.0,18.9,1660,2106,6385,44571,18135,114
"Broward County, Florida: Summary level: 050, state:12> county:011",324525,268632,90158,40980,57278,28.7,8.2,100463,80671,61632,41215,40544,1935744,240832,320063,43930,95.0,142626,181899,12.1,7.3,9.6,22.4,9.4,16.3,15596,20909,96601,694980,320063,9057
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",32776,29891,8615,42669,52104,21.0,7.2,12909,6426,5705,4121,3615,172811,24839,31498,3762,95.0,14717,18059,16.8,4.8,6.5,21.2,6.6,12.3,4276,2703,6199,72788,31498,226
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",42959,39515,18122,51536,54896,32.1,12.1,15345,10170,8238,4728,4478,310981,45230,41963,2126,95.5,18332,24627,11.0,6.5,6.9,21.9,6.0,13.0,3533,2804,11066,131067,41963,0
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",41620,34487,8442,38313,39077,25.4,5.7,15666,8373,7013,5357,5211,237840,52842,39446,4051,89.6,17385,24235,14.6,6.6,9.0,24.1,9.7,12.9,3882,3186,15296,94778,39446,152
"Rapides Parish, Louisiana: Summary level: 050, state:22> county:079",21274,18742,3673,34434,49175,26.5,3.4,6357,6168,3648,3047,2054,126219,24399,20226,2710,95.5,9279,11995,18.6,7.9,9.5,31.4,10.3,16.1,2154,1925,7495,48915,20226,0
"St. Clair County, Michigan: Summary level: 050, state:26> county:147",30013,26838,4672,42805,56441,17.6,6.1,9853,7989,6231,3133,2807,156928,22946,29347,2866,99.8,13900,16113,20.3,4.6,10.6,24.3,8.7,17.1,3665,2776,8763,65751,29347,53
"Wright County, Minnesota: Summary level: 050, state:27> county:171",17122,15523,3245,45324,88359,25.2,12.5,5606,4609,3497,2010,1400,134110,5950,16814,1271,104.0,7964,9158,20.1,3.5,6.3,23.0,4.1,12.4,2247,1112,2391,48863,16814,0
"Jackson County, Missouri: Summary level: 050, state:29> county:095",104740,93583,26132,43533,55929,25.6,8.7,32898,28060,18659,11375,13748,687991,88942,101152,7472,93.4,44666,60074,12.8,6.2,7.6,22.6,6.0,13.4,11787,7933,30651,288752,101152,573
"Livingston County, New York: Summary level: 050, state:36> county:051",11117,9899,2652,48765,61609,27.2,4.4,3165,3297,2019,1620,1016,56798,7368,10808,391,102.7,5125,5992,18.3,6.6,6.7,15.8,5.1,9.9,855,797,2329,23746,10808,0
"Suffolk County, New York: Summary level: 050, state:36> county:103",250082,219892,75661,63326,100468,29.3,7.6,72299,68169,47481,31030,31103,1457692,104264,244295,14434,97.1,109628,140454,10.3,4.7,6.5,16.6,6.7,11.4,17507,18795,31650,496784,244295,937
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",37308,34310,11676,51369,62096,29.8,11.4,11434,11289,7246,3513,3826,270259,33005,36523,2086,99.0,16839,20469,19.0,5.8,6.0,25.9,6.0,11.6,5400,3720,10074,110775,36523,511
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",11320,9764,2385,36215,45290,20.8,4.6,3494,2762,1936,1650,1478,63775,8762,10785,1201,95.2,4956,6364,18.9,8.7,12.6,27.2,6.7,15.3,1138,983,4992,26566,10785,23
"Klamath County, Oregon: Summary level: 050, state:41> county:035",14610,12759,3635,35648,45354,17.5,7.6,4914,4060,2157,1898,1581,66546,12435,14517,1634,99.4,7045,7565,19.7,5.6,7.9,20.9,10.4,11.7,1824,1788,6279,26798,14517,0
"Philadelphia County, Pennsylvania: Summary level: 050, state:42> county:101",215755,168822,48462,31824,46116,21.5,8.0,69777,54218,38731,26859,26170,1538479,377116,209117,36525,89.9,86658,129097,10.5,8.2,12.1,31.6,11.2,20.8,17478,14911,161745,608233,209117,2237
"Charleston County, South Carolina: Summary level: 050, state:45> county:019",66098,60178,27582,52038,63459,24.3,6.5,21728,19462,10760,5892,8256,394291,55588,65228,5344,93.8,28942,37156,9.9,3.5,7.3,19.6,9.0,13.6,7834,6450,11945,160457,65228,40
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",12995,10647,3429,35379,42245,16.0,13.0,3494,3397,2773,1627,1704,68409,12702,12448,1132,85.0,5590,7405,17.4,5.4,8.3,20.9,12.6,16.0,1623,1401,4681,27962,12448,0
"Putnam County, Tennessee: Summary level: 050, state:47> county:141",13201,10625,2712,35659,45199,20.9,4.4,3987,3337,2751,1367,1759,75727,9864,12811,697,96.3,5829,7372,24.2,6.1,19.5,29.8,8.7,18.6,985,1384,3544,33388,12811,0
"Kaufman County, Texas: Summary level: 050, state:48> county:257",15025,11463,2915,53500,66668,37.9,5.6,4620,4549,2045,2189,1622,127283,17026,14541,1660,94.6,7098,7927,16.5,4.3,6.1,19.0,5.3,13.2,1607,1319,4123,39049,14541,261
"Randall County, Texas: Summary level: 050, state:48> county:381",20619,17378,8174,48223,70108,32.1,7.0,6820,5141,3106,2946,2606,133515,10165,20448,629,97.5,9027,11592,13.9,5.3,7.1,18.1,7.2,10.1,2142,1761,2460,49457,20448,0
"Manitowoc County, Wisconsin: Summary level: 050, state:55> county:071",15941,14027,2530,35381,54393,19.2,4.3,5527,3360,2814,1907,2333,77855,8896,15598,1084,102.1,7328,8613,11.3,3.8,5.8,16.4,7.5,11.3,1859,1308,3286,35259,15598,0
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",27997,25653,6217,37327,56589,18.4,6.4,9101,6697,4751,3062,4386,162762,17567,27320,2045,101.9,12508,15489,13.2,3.7,6.6,17.8,7.1,13.9,3114,3008,5860,71332,27320,0
"Carolina Municipio, Puerto Rico: Summary level: 050, state:72> county:031",33410,24920,6882,17826,25189,14.0,3.3,8754,8287,7281,4481,4607,146998,49298,32985,10967,84.1,13400,20010,17.2,12.2,17.4,32.3,13.4,24.6,1126,1397,18345,61313,32985,309
"Marshall County, Alabama: Summary level: 050, state:01> county:095",16487,13371,3718,39081,47528,22.2,10.0,5119,4225,3470,1917,1756,94435,18550,15978,1493,96.7,7026,9461,14.5,5.3,7.6,26.8,9.9,18.4,996,1378,4281,36022,15978,85
"Navajo County, Arizona: Summary level: 050, state:04> county:017",20162,16131,3814,36983,40463,15.8,7.3,6477,5649,3918,1934,2184,107624,31654,20067,2516,99.3,9481,10681,20.9,13.6,7.9,21.1,6.8,13.7,2606,1767,7436,34285,20067,240
"Tulare County, California: Summary level: 050, state:06> county:107",52622,36313,8488,40377,48817,18.5,6.7,16441,14594,8854,6439,6294,460709,103711,51376,7246,101.2,23626,28996,17.1,8.9,11.0,25.0,9.0,19.6,3515,3298,28329,139197,51376,123
"Mesa County, Colorado: Summary level: 050, state:08> county:077",28801,26164,8611,40594,49848,25.2,6.1,8335,8190,4253,4073,3950,150185,24869,28439,2200,95.6,13200,15601,16.8,5.3,11.3,25.0,9.1,13.1,3102,2893,7210,61848,28439,0
"Fairfield County, Connecticut: Summary level: 050, state:09> county:001",149824,130245,61637,61304,91079,36.8,11.2,43371,38652,27938,17973,21890,926707,94304,145361,12132,94.9,64953,84871,10.3,4.8,6.6,16.4,6.3,11.4,8723,12136,28859,345634,145361,1920
"Nassau County, Florida: Summary level: 050, state:12> county:089",18787,17006,6670,59725,63913,22.2,8.5,5561,6010,3512,2545,1159,85278,10602,18599,2210,99.0,9087,9700,12.2,6.7,6.6,18.0,5.3,9.2,2031,2082,4849,32624,18599,0
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",40953,34466,9679,41865,59141,23.1,7.9,14340,9357,8429,4134,4693,256652,37241,39779,3036,94.7,17572,23381,15.6,8.0,6.8,21.3,7.6,14.1,5407,3836,13823,104803,39779,263
"Delaware County, Indiana: Summary level: 050, state:18> county:035",19931,16998,4389,38031,41662,24.0,5.6,5556,5449,3220,2521,3185,107717,24394,18784,978,93.2,8329,11602,16.2,6.9,8.5,23.0,6.2,11.7,1528,1987,5708,45311,18784,0
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",19676,16509,4082,38730,51584,21.3,7.5,6533,5409,3931,1860,1943,102117,16770,19403,1427,112.3,8822,10854,13.5,4.5,7.7,25.3,7.2,11.6,2936,1682,5426,43122,19403,122
"Madison County, Indiana: Summary level: 050, state:18> county:095",23638,20586,4389,41135,49615,19.8,6.3,7254,6443,4863,2187,2891,123260,21802,22775,1329,98.1,10461,13177,17.7,4.8,8.7,26.2,7.7,14.0,3168,2142,6221,50426,22775,52
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",24028,21668,6451,49420,64441,27.7,10.2,8738,6167,4069,2567,2487,163327,15899,23455,1423,97.0,10465,13563,13.4,5.8,7.1,17.0,8.4,11.9,2423,2083,5064,64611,23455,178
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",31864,27554,9000,42056,60071,30.1,7.2,12488,6999,5610,3373,3394,237706,36016,30949,1943,94.2,13795,18069,10.7,4.5,5.5,22.4,9.0,15.0,2369,2510,11588,94002,30949,0
"Charles County, Maryland: Summary level: 050, state:24> county:017",19917,17311,4408,68245,94368,20.5,8.8,7674,4532,3507,1882,2322,159465,9063,19667,1295,92.3,8720,11197,11.1,5.7,6.6,21.0,9.7,13.3,2212,2620,2889,56947,19667,0
"Kalamazoo County, Michigan: Summary level: 050, state:26> county:077",39828,36480,13228,40641,55416,23.5,4.2,12211,11463,7564,4165,4425,256825,37449,39084,2411,97.8,17468,22360,10.1,4.4,5.3,17.0,6.5,14.3,3832,3555,11128,104234,39084,119
"Olmsted County, Minnesota: Summary level: 050, state:27> county:109",24295,22707,9740,47576,75327,28.6,5.7,7025,6174,4974,2639,3483,154128,10062,23321,1427,95.9,10667,13628,13.0,4.4,8.1,17.7,5.7,12.1,2670,2122,4581,63462,23321,0
"Sherburne County, Minnesota: Summary level: 050, state:27> county:141",10593,9804,2916,49296,80643,23.2,1.8,3435,3205,1632,961,1360,93818,7438,10213,1020,106.2,4880,5713,18.8,5.6,8.1,20.8,4.6,8.7,1276,1302,1066,32033,10213,0
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",24068,21623,7528,54050,67007,17.7,9.5,7150,6435,4966,2882,2635,90737,8487,23214,1059,98.5,10931,13137,12.3,4.2,6.7,20.9,4.8,9.9,2078,2275,1359,39208,23214,30
"San Juan County, New Mexico: Summary level: 050, state:35> county:045",19101,15755,3842,38127,44841,17.1,8.3,6990,4240,3592,2056,2223,122966,30022,18785,2968,97.3,8759,10342,24.3,5.7,9.4,23.3,4.8,9.2,1944,1767,7784,43707,18785,279
"St. Lawrence County, New York: Summary level: 050, state:36> county:089",18468,15774,2870,33354,49681,20.0,3.1,5466,5265,2806,2381,2550,96405,13708,17579,1684,106.1,8486,9982,19.0,6.6,10.4,25.2,9.0,17.6,2395,1734,6572,41680,17579,0
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",80474,69768,25138,42272,51803,26.1,7.8,27097,20522,13366,8891,10598,514062,80039,78344,6918,90.0,34298,46176,12.9,4.5,8.1,19.5,6.6,13.2,7050,6294,28757,209842,78344,412
"Lucas County, Ohio: Summary level: 050, state:39> county:095",70209,59762,18472,40180,47360,20.5,8.1,26526,14906,10899,9417,8461,421106,78373,67644,8006,94.1,30482,39727,15.9,4.5,9.8,21.4,7.2,15.8,5589,5453,29114,178289,67644,316
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",93319,84613,28656,44404,55638,26.8,8.9,32376,23300,15714,10954,10975,639072,91225,91042,6412,95.3,40125,53194,14.6,6.8,7.9,23.3,6.8,14.0,9650,8562,27495,250492,91042,1293
"Kent County, Rhode Island: Summary level: 050, state:44> county:003",30919,26930,8464,37717,68994,23.7,5.3,8842,8866,5230,3547,4434,162558,11565,30046,3357,95.4,13153,17766,14.6,3.5,6.9,17.7,4.8,9.4,3987,2487,6854,69115,30046,39
"Brazoria County, Texas: Summary level: 050, state:48> county:039",43656,36414,9947,52066,73623,28.2,8.7,16238,11686,7176,4933,3623,357781,35451,42202,3579,102.1,19992,23664,12.5,4.4,7.2,19.5,7.2,12.7,4029,3263,8887,120802,42202,1014
"Williamson County, Texas: Summary level: 050, state:48> county:491",68659,62060,27359,61118,87454,27.3,5.6,22494,20583,9894,8376,7312,562076,38299,67789,2480,96.9,30334,38325,15.8,6.6,6.9,18.8,5.6,15.9,7255,5284,8583,185345,67789,2330
"Mason County, Washington: Summary level: 050, state:53> county:045",14862,13457,3730,52683,58094,18.2,2.4,4752,4593,2665,1260,1592,64467,8837,14636,972,105.1,6998,7864,16.5,6.4,10.5,24.6,13.7,15.4,2045,1138,3850,25864,14636,0
"Rock County, Wisconsin: Summary level: 050, state:55> county:105",27151,25245,4687,39189,57037,24.0,7.0,9235,6581,3745,4366,3224,158918,17350,26391,1785,98.4,11888,15263,13.5,2.8,6.6,22.9,5.6,12.6,3526,2783,10015,64632,26391,237
"Mayagüez Municipio, Puerto Rico: Summary level: 050, state:72> county:097",17503,9242,3597,16027,11940,9.9,2.2,4637,4174,4156,2397,2139,71123,39726,17252,6973,91.3,7190,10313,20.3,23.7,19.3,33.9,10.8,30.0,719,656,15114,30909,17252,120
