,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",114265.0,3328.0,12.0,4994.0,0.0,1051.0,1838.0,125488.0,3584,1894,612,5928,3317,1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Midland County, Michigan: Summary level: 050, state:26> county:111",240995.0,76228.0,200.0,40989.0,17.0,7537.0,5432.0,371398.0,3573,1743,891,11726,6382,4658,,,,2701.0,1057.0,1226.0,,,,,,,1087.0,521.0,110.0,1142.0,492.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",504867.0,85573.0,1773.0,202150.0,204.0,27548.0,18785.0,840900.0,9732,4166,2472,25377,14276,10062,729.0,567.0,31.0,2856.0,1703.0,469.0,,,,,,,5384.0,2154.0,772.0,5961.0,2979.0,713.0,,,,,,,454.0,156.0,0.0,290.0,335.0,43.0,762.0,242.0,91.0,350.0,94.0,,720.0,367.0,0.0,1163.0,293.0,64.0
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",513647.0,46377.0,1207.0,33671.0,466.0,21803.0,11544.0,628715.0,230,176,149,26944,13918,9847,,,,2106.0,1286.0,351.0,,,,,,,1267.0,568.0,121.0,1607.0,646.0,94.0,,,,,,,121.0,0.0,0.0,57.0,0.0,0.0,181.0,38.0,38.0,240.0,99.0,,26.0,86.0,201.0,432.0,201.0,146.0
"Crawford County, Pennsylvania: Summary level: 050, state:42> county:039",407191.0,16557.0,948.0,50898.0,0.0,12354.0,11561.0,499509.0,4561,2202,633,20115,10823,8242,,,,800.0,229.0,168.0,,,,,,,1767.0,786.0,164.0,1874.0,759.0,342.0,,,,,,,,,,,,,134.0,107.0,13.0,208.0,140.0,,,,,,,
"Cole County, Missouri: Summary level: 050, state:29> county:051",536710.0,18766.0,173.0,11816.0,187.0,9826.0,11243.0,588721.0,2882,1280,454,36291,21861,13816,91.0,0.0,0.0,793.0,369.0,163.0,,,,,,,375.0,363.0,94.0,740.0,398.0,96.0,,,,,,,124.0,97.0,0.0,300.0,69.0,0.0,76.0,0.0,0.0,0.0,142.0,,,,,,,
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",299987.0,58441.0,2278.0,27531.0,185.0,102969.0,19525.0,510916.0,4549,2641,517,14719,9221,4841,,,,2516.0,1248.0,376.0,,,,,,,947.0,260.0,297.0,1112.0,473.0,134.0,,,,,,,2076.0,927.0,0.0,2702.0,1047.0,282.0,294.0,101.0,37.0,399.0,300.0,,,,,,,
"Craven County, North Carolina: Summary level: 050, state:37> county:049",51720.0,8337.0,62.0,794.0,0.0,1012.0,2255.0,64180.0,4032,1831,1047,2843,1310,1389,676.0,342.0,232.0,386.0,265.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jackson County, Mississippi: Summary level: 050, state:28> county:059",219720.0,31905.0,175.0,58195.0,0.0,15776.0,7883.0,333654.0,4781,2463,502,11187,6419,4539,698.0,377.0,132.0,1242.0,409.0,306.0,,,,,,,1712.0,924.0,57.0,2006.0,836.0,191.0,,,,,,,0.0,155.0,0.0,149.0,109.0,0.0,,,,,,,,,,,,
"Benton County, Oregon: Summary level: 050, state:41> county:003",133596.0,3094.0,0.0,3056.0,26.0,1591.0,2310.0,143673.0,3547,1423,709,6662,2680,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,46.0,0.0
"Ward County, North Dakota: Summary level: 050, state:38> county:101",322650.0,118490.0,1008.0,27386.0,0.0,68074.0,18178.0,555786.0,1937,1337,201,14836,8622,6457,,,,5453.0,3138.0,891.0,,,,,,,836.0,375.0,81.0,1019.0,638.0,24.0,,,,,,,1638.0,271.0,0.0,742.0,576.0,82.0,121.0,104.0,20.0,336.0,0.0,,,,,,,
"Osceola County, Florida: Summary level: 050, state:12> county:097",95175.0,4395.0,281.0,3392.0,35.0,1776.0,1815.0,106869.0,9110,4065,1697,5015,2966,1414,1136.0,628.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205.0,1723.0,578.0,5327.0,2599.0,944.0
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",479945.0,21402.0,31876.0,16021.0,391.0,94771.0,32279.0,676685.0,4695,1889,1117,25297,13947,6529,,,,439.0,569.0,77.0,238.0,600.0,59.0,722.0,305.0,168.0,501.0,74.0,133.0,614.0,248.0,260.0,,,,,,,1346.0,1168.0,243.0,3180.0,1586.0,216.0,511.0,169.0,62.0,756.0,309.0,,,,,,,
"Bedford County, Virginia: Summary level: 050, state:51> county:019",58125.0,896.0,1409.0,448.0,0.0,2934.0,1952.0,65764.0,4437,2236,247,2601,1387,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",191138.0,3623.0,2238.0,2454.0,0.0,10979.0,3863.0,214295.0,3551,2019,394,8653,5020,2160,,,,,,,,,,,,,,,,,,,,,,,,,161.0,170.0,0.0,456.0,0.0,0.0,,,,,,,42.0,42.0,69.0,438.0,0.0,0.0
"Rensselaer County, New York: Summary level: 050, state:36> county:083",60734.0,3216.0,408.0,55.0,137.0,4828.0,1802.0,71180.0,6505,3005,915,2087,770,730,142.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",12645.0,663.0,57008.0,1579.0,0.0,1662.0,3151.0,76708.0,4285,1762,508,545,395,255,,,,,,,1279.0,468.0,318.0,1876.0,1013.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",49852.0,2474.0,4842.0,602.0,0.0,5529.0,1063.0,64362.0,6456,3318,1246,2824,1311,745,609.0,72.0,0.0,,,,59.0,83.0,0.0,59.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelby County, Alabama: Summary level: 050, state:01> county:117",92026.0,3586.0,17831.0,1586.0,250.0,18974.0,5141.0,139394.0,7407,3624,400,5844,2394,1109,420.0,190.0,49.0,,,,441.0,178.0,54.0,618.0,316.0,104.0,,,,,,,,,,,,,438.0,148.0,92.0,637.0,361.0,132.0,,,,,,,45.0,0.0,0.0,45.0,155.0,0.0
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",65856.0,536.0,45158.0,1005.0,69.0,3268.0,2845.0,118737.0,2071,805,381,3316,1670,1229,1353.0,204.0,0.0,,,,1241.0,567.0,90.0,1504.0,738.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,95.0,0.0,0.0
"Whitfield County, Georgia: Summary level: 050, state:13> county:313",123460.0,1540.0,4624.0,1301.0,38.0,12975.0,4748.0,148686.0,3201,1722,256,9701,3859,1828,,,,,,,244.0,213.0,0.0,171.0,14.0,5.0,,,,,,,,,,,,,387.0,210.0,58.0,524.0,229.0,90.0,,,,,,,122.0,0.0,0.0,145.0,194.0,78.0
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",63342.0,904.0,3573.0,431.0,0.0,5824.0,1663.0,75737.0,4506,1839,207,3289,1868,305,1062.0,436.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luzerne County, Pennsylvania: Summary level: 050, state:42> county:079",237074.0,36840.0,613.0,19602.0,325.0,4000.0,10927.0,309381.0,14814,6428,3717,12320,7340,4863,165.0,68.0,0.0,1195.0,487.0,324.0,,,,,,,358.0,130.0,34.0,511.0,273.0,84.0,,,,,,,,,,,,,0.0,83.0,124.0,141.0,62.0,,237.0,162.0,0.0,207.0,189.0,147.0
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",296739.0,475704.0,9275.0,53593.0,63.0,567160.0,52910.0,1455444.0,6596,2555,963,16967,10581,7623,519.0,377.0,129.0,19144.0,10073.0,5448.0,,,,,,,1552.0,781.0,195.0,2029.0,878.0,438.0,,,,,,,10704.0,3759.0,846.0,15026.0,7331.0,3385.0,718.0,337.0,0.0,1733.0,692.0,,530.0,133.0,0.0,613.0,395.0,0.0
"Allegany County, Maryland: Summary level: 050, state:24> county:001",169170.0,11374.0,335.0,8411.0,107.0,1745.0,5425.0,196567.0,3354,1837,698,9181,5775,4222,,,,55.0,45.0,56.0,,,,,,,154.0,30.0,33.0,108.0,126.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,
"Boone County, Missouri: Summary level: 050, state:29> county:019",71494.0,1389.0,2286.0,791.0,0.0,507.0,1455.0,77922.0,4755,2261,637,3779,2079,1220,67.0,29.0,42.0,,,,18.0,33.0,23.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",72240.0,3663.0,107.0,248.0,0.0,405.0,1625.0,78288.0,6109,1942,844,3758,2311,1122,1521.0,720.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,10.0,0.0,557.0,0.0,0.0
"Comal County, Texas: Summary level: 050, state:48> county:091",121646.0,3224.0,755.0,844.0,142.0,2033.0,2135.0,130779.0,6534,2425,1039,6738,4144,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,245.0,258.0,1205.0,345.0,142.0
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",76618.0,6638.0,180.0,927.0,28.0,630.0,2050.0,87071.0,3609,1508,618,4108,2661,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Putnam County, Tennessee: Summary level: 050, state:47> county:141",74541.0,3815.0,49.0,1268.0,10.0,670.0,898.0,81251.0,3187,1429,531,3626,2141,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Talladega County, Alabama: Summary level: 050, state:01> county:121",228378.0,31237.0,799.0,11505.0,259.0,14671.0,8905.0,295754.0,2901,1251,415,12243,7146,3782,818.0,273.0,127.0,1040.0,300.0,367.0,,,,,,,563.0,211.0,0.0,598.0,154.0,39.0,,,,,,,71.0,34.0,0.0,129.0,146.0,26.0,90.0,0.0,0.0,204.0,69.0,,,,,,,
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",718294.0,126063.0,4275.0,32105.0,285.0,23033.0,18523.0,922578.0,4145,1662,1395,39182,24188,15073,290.0,0.0,0.0,4360.0,2607.0,1285.0,,,,,,,560.0,316.0,36.0,703.0,457.0,84.0,,,,,,,85.0,324.0,0.0,597.0,94.0,0.0,405.0,0.0,0.0,493.0,48.0,,,,,,,
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",101377.0,7831.0,546.0,2350.0,225.0,1123.0,4183.0,117635.0,15254,7925,2936,4348,2104,1515,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",1143422.0,861059.0,10021.0,319263.0,375.0,234735.0,67860.0,2636735.0,4258,2289,698,46914,27765,18240,,,,40760.0,22084.0,8200.0,385.0,26.0,0.0,305.0,90.0,121.0,9712.0,4394.0,1278.0,9610.0,4923.0,1936.0,,,,,,,4072.0,1674.0,546.0,5361.0,3520.0,1266.0,615.0,661.0,0.0,1523.0,571.0,,,,,,,
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",60291.0,813.0,95.0,940.0,0.0,684.0,1894.0,64717.0,6259,2722,1201,3023,1415,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",68113.0,2015.0,21.0,489.0,0.0,89.0,1122.0,71849.0,2767,1245,348,3569,1835,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,35.0,0.0,0.0
"Orange County, Texas: Summary level: 050, state:48> county:361",570572.0,118054.0,3564.0,29177.0,99.0,10714.0,17420.0,749600.0,3161,1508,550,30612,15861,13008,233.0,113.0,79.0,3909.0,2078.0,321.0,,,,,,,845.0,216.0,42.0,1122.0,137.0,0.0,,,,,,,194.0,75.0,0.0,322.0,203.0,0.0,313.0,24.0,0.0,234.0,74.0,,78.0,43.0,0.0,194.0,36.0,82.0
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",934951.0,161031.0,2675.0,125694.0,116.0,96174.0,40709.0,1361350.0,7969,4373,1547,50752,29393,24900,173.0,222.0,57.0,7133.0,4339.0,947.0,,,,,,,4723.0,1624.0,781.0,4960.0,2502.0,724.0,,,,,,,1853.0,783.0,64.0,1865.0,939.0,458.0,429.0,278.0,11.0,494.0,291.0,,,,,,,
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",927335.0,242485.0,5653.0,200997.0,695.0,194722.0,72631.0,1644518.0,3763,1973,372,49410,25844,15381,,,,12006.0,7000.0,3462.0,,,,,,,5651.0,3401.0,1521.0,7590.0,5304.0,2052.0,,,,,,,4929.0,1287.0,1070.0,6830.0,3199.0,2073.0,1061.0,510.0,115.0,768.0,919.0,,,,,,,
"Clermont County, Ohio: Summary level: 050, state:39> county:025",185129.0,15160.0,1485.0,2853.0,0.0,2134.0,5891.0,212652.0,8430,3318,1111,10372,5303,4361,,,,468.0,307.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Newport News city, Virginia: Summary level: 050, state:51> county:700",197395.0,12862.0,593.0,9268.0,533.0,4705.0,7144.0,232500.0,3556,1807,576,11106,6967,4031,1713.0,299.0,511.0,267.0,111.0,106.0,,,,,,,359.0,25.0,103.0,265.0,106.0,100.0,,,,,,,,,,,,,,,,,,,183.0,121.0,37.0,298.0,0.0,46.0
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",375090.0,51850.0,3022.0,17422.0,169.0,4861.0,16049.0,468463.0,10453,5119,1400,19224,9985,8737,1020.0,0.0,16.0,1433.0,606.0,342.0,,,,,,,530.0,198.0,0.0,539.0,194.0,0.0,,,,,,,,,,,,,91.0,122.0,77.0,107.0,58.0,,,,,,,
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",102195.0,3577.0,42.0,1707.0,91.0,1063.0,886.0,109561.0,7604,3233,1660,5918,2858,1908,251.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,0.0,0.0,164.0,0.0,0.0
"Navajo County, Arizona: Summary level: 050, state:04> county:017",277839.0,40664.0,1461.0,9508.0,55.0,37578.0,10542.0,377647.0,3612,1709,686,12831,6078,4325,,,,1572.0,407.0,259.0,,,,,,,510.0,166.0,0.0,403.0,381.0,45.0,,,,,,,54.0,0.0,0.0,519.0,212.0,216.0,49.0,0.0,0.0,41.0,115.0,,189.0,180.0,164.0,229.0,187.0,55.0
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",115345.0,791.0,160.0,966.0,0.0,803.0,2081.0,120146.0,5020,2395,1382,5398,2661,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,134.0,0.0,189.0,0.0,98.0
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",87642.0,2815.0,318.0,2173.0,42.0,3467.0,2585.0,99042.0,3361,1708,295,4592,2268,984,267.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chemung County, New York: Summary level: 050, state:36> county:015",917559.0,425453.0,9780.0,591840.0,451.0,313989.0,80078.0,2339150.0,3635,1973,618,45530,29565,18522,,,,20596.0,11686.0,5603.0,433.0,205.0,64.0,405.0,192.0,0.0,20949.0,9418.0,2279.0,23402.0,10954.0,4019.0,,,,,,,6730.0,2721.0,348.0,8645.0,4643.0,1728.0,1707.0,1069.0,173.0,2048.0,605.0,,,,,,,
"Cameron County, Texas: Summary level: 050, state:48> county:061",139035.0,10090.0,119.0,4386.0,0.0,627.0,6009.0,160266.0,12535,7442,2147,7185,3628,2354,,,,226.0,139.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9909.0,4904.0,1324.0,12441.0,7723.0,2262.0
"Lauderdale County, Mississippi: Summary level: 050, state:28> county:075",354859.0,50436.0,888.0,39628.0,280.0,17763.0,10704.0,474558.0,2237,1149,350,18567,9878,5279,813.0,242.0,234.0,1733.0,863.0,192.0,,,,,,,1758.0,647.0,85.0,1860.0,781.0,320.0,,,,,,,406.0,73.0,77.0,438.0,446.0,31.0,193.0,113.0,0.0,273.0,0.0,,,,,,,
"Linn County, Oregon: Summary level: 050, state:41> county:043",225743.0,41472.0,320.0,20003.0,59.0,28702.0,9738.0,326037.0,5846,2867,744,11119,6905,4159,,,,1810.0,788.0,484.0,,,,,,,982.0,589.0,5.0,1292.0,540.0,158.0,,,,,,,236.0,114.0,0.0,478.0,182.0,52.0,171.0,27.0,35.0,73.0,37.0,,167.0,0.0,0.0,162.0,120.0,0.0
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",102843.0,2480.0,713.0,1219.0,0.0,1286.0,2466.0,111007.0,6434,3647,1022,4928,2655,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pottawatomie County, Oklahoma: Summary level: 050, state:40> county:125",210629.0,3664.0,146.0,6704.0,65.0,1338.0,3703.0,226249.0,2757,1723,163,11232,5387,2981,,,,,,,,,,,,,90.0,114.0,0.0,281.0,0.0,0.0,,,,,,,,,,,,,,,,,,,75.0,99.0,0.0,86.0,25.0,0.0
"Valencia County, New Mexico: Summary level: 050, state:35> county:061",118714.0,15094.0,164.0,7200.0,0.0,6091.0,7341.0,154604.0,3255,1205,664,5987,4248,2345,,,,263.0,48.0,0.0,,,,,,,206.0,116.0,36.0,139.0,144.0,39.0,,,,,,,,,,,,,,,,,,,1545.0,752.0,152.0,1688.0,937.0,194.0
"Ottawa County, Michigan: Summary level: 050, state:26> county:139",92559.0,1724.0,54.0,1659.0,10.0,481.0,1144.0,97631.0,10088,5520,1246,4953,2862,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,362.0,0.0,515.0,27.0,135.0
"Christian County, Kentucky: Summary level: 050, state:21> county:047",1211538.0,116194.0,2489.0,62769.0,276.0,68703.0,39618.0,1501587.0,1750,794,452,64443,34706,20821,175.0,199.0,45.0,4058.0,1947.0,1128.0,,,,,,,2100.0,714.0,353.0,2127.0,1094.0,257.0,,,,,,,194.0,498.0,37.0,619.0,339.0,207.0,383.0,196.0,0.0,504.0,142.0,,,,,,,
"Warren County, New Jersey: Summary level: 050, state:34> county:041",59702.0,6673.0,64.0,1460.0,0.0,4218.0,2760.0,74877.0,4315,1965,821,3518,1442,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,151.0,39.0,0.0
"Portsmouth city, Virginia: Summary level: 050, state:51> county:740",84161.0,2894.0,563.0,11332.0,0.0,1245.0,4731.0,104926.0,1863,825,348,3876,1940,1071,1359.0,539.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Broomfield County, Colorado: Summary level: 050, state:08> county:014",153351.0,11145.0,324.0,3805.0,318.0,4834.0,6366.0,180143.0,2046,991,184,9333,5632,1838,,,,540.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,153.0,0.0,148.0,0.0,0.0
"Ector County, Texas: Summary level: 050, state:48> county:135",85292.0,3110.0,194.0,559.0,318.0,778.0,1195.0,91446.0,3628,1769,534,4598,2238,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.0,621.0,207.0,1754.0,786.0,249.0
"Cecil County, Maryland: Summary level: 050, state:24> county:015",648511.0,142311.0,2861.0,58978.0,338.0,94465.0,28932.0,976396.0,4245,1749,354,32932,21489,14777,,,,6808.0,3910.0,1525.0,,,,,,,2156.0,1035.0,127.0,2602.0,1473.0,118.0,,,,,,,1341.0,375.0,87.0,1745.0,660.0,521.0,412.0,117.0,0.0,413.0,212.0,,,,,,,
"Buchanan County, Missouri: Summary level: 050, state:29> county:021",111955.0,29618.0,335.0,2643.0,48.0,9281.0,4396.0,158276.0,3264,1765,426,6466,3333,2567,,,,1450.0,620.0,391.0,,,,,,,,,,,,,,,,,,,207.0,0.0,0.0,206.0,0.0,0.0,,,,,,,68.0,92.0,0.0,143.0,50.0,102.0
"Stearns County, Minnesota: Summary level: 050, state:27> county:145",101206.0,13087.0,641.0,929.0,46.0,4444.0,2412.0,122765.0,5455,3342,856,11191,3828,1377,,,,700.0,387.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grant County, Indiana: Summary level: 050, state:18> county:053",226088.0,16385.0,1328.0,2663.0,177.0,1488.0,5049.0,253178.0,2909,1324,673,13834,7481,3671,,,,777.0,267.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jefferson County, Wisconsin: Summary level: 050, state:55> county:055",74904.0,5315.0,462.0,3253.0,0.0,3371.0,1537.0,88842.0,3731,1756,498,4842,2452,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumner County, Tennessee: Summary level: 050, state:47> county:165",137868.0,9010.0,595.0,2413.0,0.0,5053.0,1344.0,156283.0,7128,2791,1120,11667,7412,5306,438.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0,0.0,111.0,104.0,0.0
"Cayuga County, New York: Summary level: 050, state:36> county:011",2032881.0,495903.0,1741.0,42970.0,310.0,79066.0,40246.0,2693117.0,3643,1690,678,99055,67462,33338,,,,19523.0,11192.0,4346.0,,,,,,,1420.0,950.0,31.0,1421.0,1099.0,444.0,,,,,,,2078.0,679.0,516.0,3344.0,1451.0,261.0,1315.0,262.0,76.0,1611.0,1045.0,,,,,,,
"Roanoke city, Virginia: Summary level: 050, state:51> county:770",69180.0,5711.0,110.0,521.0,0.0,323.0,1637.0,77482.0,3063,1157,661,4529,1993,830,814.0,250.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",158059.0,21964.0,307.0,5259.0,0.0,5280.0,7795.0,198664.0,4674,2367,924,7692,4926,2033,,,,597.0,89.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clayton County, Georgia: Summary level: 050, state:13> county:063",829874.0,263369.0,2783.0,68409.0,1617.0,85157.0,36917.0,1288126.0,2404,1101,428,32904,16312,9557,3604.0,831.0,271.0,8281.0,3146.0,1984.0,,,,,,,2063.0,1103.0,80.0,2786.0,1003.0,243.0,,,,,,,1974.0,314.0,0.0,1299.0,927.0,705.0,705.0,518.0,55.0,431.0,298.0,,309.0,119.0,0.0,441.0,46.0,33.0
"Kendall County, Illinois: Summary level: 050, state:17> county:093",234791.0,36530.0,1274.0,8414.0,340.0,30308.0,12336.0,323993.0,3272,1112,364,10414,5200,2538,,,,1574.0,986.0,301.0,,,,,,,,,,,,,,,,,,,962.0,0.0,0.0,972.0,0.0,12.0,,,,,,,445.0,0.0,0.0,0.0,0.0,0.0
"Merrimack County, New Hampshire: Summary level: 050, state:33> county:013",1052547.0,259040.0,2400.0,36883.0,339.0,41437.0,30143.0,1422789.0,6743,2991,1036,76582,54708,32917,,,,8529.0,4553.0,1157.0,,,,,,,1295.0,554.0,200.0,1650.0,915.0,60.0,,,,,,,561.0,110.0,0.0,314.0,583.0,65.0,810.0,100.0,69.0,648.0,490.0,,,,,,,
"Moore County, North Carolina: Summary level: 050, state:37> county:125",438341.0,27792.0,2548.0,12256.0,405.0,5729.0,10838.0,497909.0,5023,3297,909,31632,18842,7489,643.0,64.0,76.0,575.0,574.0,150.0,,,,,,,235.0,99.0,101.0,552.0,245.0,216.0,,,,,,,,,,,,,404.0,77.0,0.0,88.0,381.0,,,,,,,
"Wood County, Wisconsin: Summary level: 050, state:55> county:141",781900.0,97404.0,2801.0,32986.0,871.0,8537.0,25328.0,949827.0,3518,1818,857,57108,35071,21895,,,,3631.0,2079.0,353.0,,,,,,,1161.0,425.0,280.0,1543.0,554.0,374.0,,,,,,,,,,,,,647.0,35.0,0.0,403.0,209.0,,,,,,,
"Houston County, Georgia: Summary level: 050, state:13> county:153",510686.0,98182.0,1953.0,11084.0,267.0,12095.0,15825.0,650092.0,3673,1926,713,34474,20304,6813,1201.0,302.0,0.0,3467.0,1532.0,799.0,,,,,,,554.0,67.0,220.0,464.0,0.0,18.0,,,,,,,354.0,332.0,0.0,276.0,187.0,0.0,196.0,0.0,60.0,169.0,95.0,,35.0,235.0,59.0,458.0,46.0,83.0
"Athens County, Ohio: Summary level: 050, state:39> county:009",57777.0,12485.0,130.0,369.0,0.0,326.0,936.0,72023.0,2113,609,508,4070,2212,847,,,,680.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carroll County, Maryland: Summary level: 050, state:24> county:013",199165.0,13284.0,947.0,7032.0,0.0,1660.0,4552.0,226640.0,6827,2878,1259,12393,5738,2831,220.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adams County, Illinois: Summary level: 050, state:17> county:001",219571.0,57621.0,1797.0,6434.0,0.0,6588.0,6552.0,298563.0,2951,1958,410,16849,9330,5291,,,,2241.0,1414.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clinton County, New York: Summary level: 050, state:36> county:019",141407.0,8081.0,601.0,3159.0,271.0,4077.0,9444.0,167040.0,3416,1820,419,7185,3849,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Muscogee County, Georgia: Summary level: 050, state:13> county:215",371156.0,20147.0,418.0,5799.0,70.0,2217.0,5742.0,405549.0,3461,1363,1043,37487,22769,13463,2366.0,1060.0,147.0,903.0,161.0,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0,63.0,157.0,55.0,301.0
"Walker County, Alabama: Summary level: 050, state:01> county:127",354278.0,52300.0,977.0,19083.0,381.0,9589.0,12536.0,449144.0,3057,1608,278,16925,8262,6493,,,,1570.0,748.0,569.0,,,,,,,440.0,151.0,86.0,447.0,394.0,193.0,,,,,,,,,,,,,360.0,132.0,174.0,300.0,168.0,,,,,,,
"Warren County, Ohio: Summary level: 050, state:39> county:165",109243.0,6147.0,573.0,161.0,0.0,1636.0,1131.0,118891.0,8058,3321,1481,20952,7959,3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
