,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Clearfield County, Pennsylvania: Summary level: 050, state:42> county:033",354807.0,15277.0,258.0,9876.0,0.0,1260.0,14026.0,395504.0,4290,2229,718,17216,9447,3913,,,,631.0,200.0,89.0,,,,,,,415.0,0.0,0.0,238.0,132.0,0.0,,,,,,,,,,,,,136.0,121.0,0.0,423.0,140.0,,,,,,,
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",61832.0,2411.0,367.0,596.0,0.0,441.0,1058.0,66705.0,3307,1439,758,3016,1549,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,72.0,0.0,208.0,9.0,3.0
"Butler County, Kansas: Summary level: 050, state:20> county:015",674608.0,241023.0,1539.0,43613.0,217.0,10988.0,24738.0,996726.0,2830,1256,373,41887,21745,17985,,,,11264.0,4474.0,2643.0,,,,,,,1150.0,418.0,252.0,1458.0,833.0,52.0,,,,,,,153.0,0.0,0.0,61.0,0.0,0.0,233.0,161.0,0.0,229.0,71.0,,,,,,,
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",142956.0,144539.0,1196.0,10477.0,0.0,3537.0,5921.0,308626.0,6326,2481,891,6409,2932,1689,,,,6187.0,3501.0,1710.0,,,,,,,308.0,102.0,0.0,338.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
"Missoula County, Montana: Summary level: 050, state:30> county:063",71284.0,1109.0,4071.0,533.0,28.0,822.0,3807.0,81654.0,5463,2294,503,3985,2613,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sandoval County, New Mexico: Summary level: 050, state:35> county:043",94051.0,79.0,1651.0,748.0,0.0,1014.0,2457.0,100000.0,6435,2599,645,5685,2122,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,709.0,111.0,1914.0,820.0,328.0
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",101167.0,178.0,1141.0,1063.0,14.0,1502.0,2745.0,107810.0,15132,7616,1990,4048,1673,843,3602.0,1125.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,978.0,115.0,1841.0,1364.0,344.0
"Tompkins County, New York: Summary level: 050, state:36> county:109",63583.0,87.0,539.0,294.0,0.0,457.0,2813.0,67773.0,3916,1661,499,3690,1946,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Webb County, Texas: Summary level: 050, state:48> county:479",107415.0,140.0,2711.0,1888.0,243.0,536.0,4508.0,117441.0,6395,2426,1135,5289,2137,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.0,2631.0,1093.0,7524.0,3811.0,2136.0
"Van Buren County, Michigan: Summary level: 050, state:26> county:159",143589.0,1236.0,6041.0,907.0,579.0,1327.0,5301.0,158980.0,3717,1684,364,7698,4625,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,0.0,0.0,48.0,0.0,0.0
"St. Johns County, Florida: Summary level: 050, state:12> county:109",448115.0,61381.0,2358.0,21631.0,356.0,9385.0,18394.0,561620.0,13108,6128,1728,20282,9476,6008,,,,2040.0,1096.0,256.0,,,,,,,326.0,138.0,0.0,299.0,164.0,0.0,,,,,,,39.0,0.0,0.0,38.0,0.0,0.0,200.0,0.0,0.0,105.0,35.0,,101.0,47.0,167.0,696.0,191.0,0.0
"Lubbock County, Texas: Summary level: 050, state:48> county:303",270827.0,11792.0,2095.0,14122.0,174.0,4110.0,11238.0,314358.0,8818,4748,1197,12842,6553,3192,238.0,221.0,75.0,187.0,197.0,69.0,,,,,,,253.0,154.0,0.0,229.0,153.0,67.0,,,,,,,,,,,,,262.0,27.0,0.0,205.0,77.0,,2134.0,1089.0,37.0,2410.0,1385.0,210.0
"Lonoke County, Arkansas: Summary level: 050, state:05> county:085",158472.0,6062.0,761.0,5216.0,296.0,4690.0,5942.0,181439.0,2571,1261,140,6611,2981,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,0.0,0.0,192.0,0.0,,,,,,,
"Flathead County, Montana: Summary level: 050, state:30> county:029",1296594.0,258429.0,16275.0,224757.0,16380.0,283503.0,108141.0,2204079.0,5696,2403,776,71591,33154,13967,,,,9755.0,4511.0,868.0,544.0,93.0,0.0,705.0,0.0,101.0,9712.0,4594.0,799.0,14116.0,6085.0,1914.0,561.0,230.0,55.0,633.0,331.0,0.0,4508.0,2039.0,603.0,5662.0,2582.0,425.0,1819.0,450.0,524.0,1605.0,1059.0,,,,,,,
"Polk County, Oregon: Summary level: 050, state:41> county:053",358987.0,10492.0,8417.0,25117.0,2928.0,32476.0,22170.0,460587.0,3853,1957,890,20463,9099,3855,,,,513.0,47.0,0.0,352.0,78.0,18.0,286.0,100.0,0.0,945.0,447.0,117.0,1524.0,472.0,148.0,,,,,,,478.0,185.0,0.0,717.0,0.0,39.0,536.0,36.0,0.0,303.0,170.0,,218.0,236.0,110.0,231.0,116.0,0.0
"Leon County, Florida: Summary level: 050, state:12> county:073",72438.0,1135.0,141.0,787.0,0.0,192.0,1267.0,75960.0,8685,3219,1171,4412,2076,1286,1927.0,759.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,137.0,0.0,226.0,157.0,0.0
"Shiawassee County, Michigan: Summary level: 050, state:26> county:155",82723.0,1114.0,169.0,3614.0,47.0,119.0,1600.0,89386.0,3393,1857,268,5186,2550,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gloucester County, New Jersey: Summary level: 050, state:34> county:015",367100.0,12484.0,445.0,16540.0,280.0,2453.0,10395.0,409697.0,10943,4864,1440,18480,9513,4973,650.0,794.0,168.0,181.0,146.0,0.0,,,,,,,601.0,18.0,0.0,385.0,153.0,88.0,,,,,,,,,,,,,106.0,0.0,0.0,238.0,64.0,,360.0,146.0,0.0,75.0,307.0,0.0
"Monongalia County, West Virginia: Summary level: 050, state:54> county:061",140437.0,2340.0,405.0,2970.0,0.0,282.0,2782.0,149216.0,3643,1634,281,7944,3702,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",291639.0,2599.0,491.0,5998.0,0.0,957.0,4679.0,306363.0,6377,3013,954,16792,8231,3173,,,,,,,,,,,,,124.0,0.0,0.0,80.0,121.0,41.0,,,,,,,,,,,,,,,,,,,76.0,147.0,0.0,194.0,0.0,0.0
"Geauga County, Ohio: Summary level: 050, state:39> county:055",119382.0,1347.0,22.0,4398.0,0.0,235.0,3229.0,128613.0,5263,2000,1166,5718,2679,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bay County, Michigan: Summary level: 050, state:26> county:017",174454.0,38933.0,1934.0,23250.0,125.0,22087.0,9135.0,269918.0,5440,2748,647,11021,5911,3136,,,,1605.0,880.0,638.0,,,,,,,1014.0,291.0,152.0,963.0,388.0,164.0,,,,,,,204.0,717.0,0.0,565.0,456.0,0.0,,,,,,,,,,,,
"Coweta County, Georgia: Summary level: 050, state:13> county:077",681675.0,57359.0,1325.0,161307.0,744.0,21817.0,24179.0,948406.0,4590,2376,312,36496,21877,15119,745.0,362.0,0.0,2662.0,1307.0,743.0,,,,,,,5449.0,3079.0,500.0,6749.0,3263.0,1165.0,,,,,,,617.0,187.0,14.0,520.0,156.0,0.0,262.0,196.0,92.0,252.0,252.0,,,,,,,
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",324376.0,78368.0,151.0,22557.0,304.0,6606.0,16234.0,448596.0,7338,3955,877,18317,10975,5164,556.0,196.0,0.0,3245.0,1554.0,1057.0,,,,,,,789.0,517.0,4.0,917.0,372.0,388.0,,,,,,,39.0,0.0,0.0,185.0,0.0,0.0,301.0,74.0,9.0,343.0,0.0,,38.0,72.0,194.0,0.0,71.0,0.0
"Sumter County, South Carolina: Summary level: 050, state:45> county:085",330346.0,96908.0,1394.0,29625.0,622.0,34974.0,16850.0,510719.0,2442,1353,318,18243,10529,5133,1918.0,828.0,170.0,4253.0,2572.0,497.0,,,,,,,1141.0,674.0,75.0,1404.0,716.0,139.0,,,,,,,538.0,48.0,148.0,613.0,291.0,106.0,130.0,0.0,4.0,119.0,296.0,,,,,,,
"York County, South Carolina: Summary level: 050, state:45> county:091",85921.0,4270.0,41.0,654.0,0.0,842.0,1825.0,93553.0,9070,3978,920,7027,3796,1839,1944.0,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,102.0,80.0,411.0,240.0,0.0
"Sullivan County, Tennessee: Summary level: 050, state:47> county:163",107450.0,31131.0,1569.0,2386.0,199.0,6103.0,3700.0,152538.0,8749,4318,1506,5632,3152,1759,,,,903.0,116.0,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fond du Lac County, Wisconsin: Summary level: 050, state:55> county:039",345870.0,321415.0,775.0,44333.0,506.0,76091.0,19295.0,808285.0,4942,2350,846,16666,9085,7011,,,,13342.0,7676.0,2661.0,,,,,,,1665.0,673.0,187.0,1946.0,872.0,118.0,,,,,,,1459.0,320.0,404.0,1733.0,932.0,284.0,18.0,492.0,0.0,653.0,500.0,,,,,,,
"St. Croix County, Wisconsin: Summary level: 050, state:55> county:109",238405.0,30397.0,125.0,9036.0,116.0,6267.0,7860.0,292206.0,3686,1489,435,12253,6645,3071,,,,1364.0,785.0,166.0,,,,,,,211.0,0.0,75.0,236.0,497.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,
"Mobile County, Alabama: Summary level: 050, state:01> county:097",375365.0,80772.0,2660.0,108481.0,70.0,97592.0,26703.0,691643.0,12667,5958,1260,15309,10602,4648,4630.0,1517.0,853.0,3369.0,1452.0,664.0,,,,,,,2649.0,1345.0,125.0,3423.0,1358.0,580.0,,,,,,,2346.0,902.0,459.0,3063.0,1012.0,415.0,370.0,171.0,82.0,432.0,346.0,,333.0,62.0,32.0,344.0,0.0,62.0
"Columbia County, Florida: Summary level: 050, state:12> county:023",113585.0,3175.0,109.0,5235.0,0.0,1179.0,1776.0,125059.0,3031,1420,718,6250,3559,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",237298.0,78243.0,117.0,41449.0,94.0,7460.0,10072.0,374733.0,3802,1745,694,12182,6390,4947,,,,3059.0,1654.0,744.0,,,,,,,1213.0,505.0,152.0,1431.0,555.0,164.0,,,,,,,,,,,,,215.0,59.0,0.0,372.0,39.0,,,,,,,
"Midland County, Michigan: Summary level: 050, state:26> county:111",483880.0,87425.0,1857.0,211307.0,154.0,34796.0,23379.0,842798.0,3714,1800,903,25952,14684,9619,,,,3318.0,1114.0,1049.0,,,,,,,6294.0,3264.0,395.0,6756.0,3165.0,1077.0,,,,,,,763.0,251.0,210.0,1027.0,42.0,558.0,281.0,183.0,9.0,496.0,85.0,,,,,,,
"Crawford County, Pennsylvania: Summary level: 050, state:42> county:039",514895.0,43140.0,1312.0,35766.0,0.0,18106.0,13132.0,626351.0,4846,2495,491,28316,15676,8707,,,,2311.0,1567.0,313.0,,,,,,,1418.0,537.0,247.0,2141.0,448.0,44.0,,,,,,,217.0,72.0,42.0,228.0,107.0,0.0,40.0,0.0,0.0,145.0,62.0,,,,,,,
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",406647.0,17476.0,1433.0,53060.0,110.0,10271.0,10696.0,499693.0,10159,5127,1808,21605,12240,7082,942.0,516.0,0.0,631.0,606.0,200.0,,,,,,,1800.0,1191.0,0.0,2132.0,1143.0,276.0,,,,,,,,,,,,,193.0,128.0,0.0,0.0,33.0,,760.0,262.0,159.0,846.0,433.0,339.0
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",541143.0,18755.0,360.0,12338.0,112.0,16287.0,8948.0,597943.0,861,200,0,37587,25212,11068,,,,1133.0,117.0,13.0,,,,,,,498.0,289.0,152.0,657.0,609.0,0.0,,,,,,,168.0,54.0,0.0,187.0,158.0,0.0,269.0,212.0,0.0,289.0,0.0,,188.0,170.0,0.0,335.0,273.0,138.0
"Cole County, Missouri: Summary level: 050, state:29> county:051",336747.0,56046.0,746.0,27549.0,64.0,80677.0,10778.0,512607.0,3188,1636,289,17011,9887,5278,85.0,0.0,0.0,2461.0,1601.0,252.0,,,,,,,1246.0,274.0,80.0,1324.0,629.0,69.0,,,,,,,1776.0,799.0,42.0,1717.0,944.0,180.0,259.0,102.0,29.0,203.0,221.0,,,,,,,
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",50757.0,8812.0,362.0,420.0,0.0,1005.0,1436.0,62792.0,4981,2231,964,2923,1591,948,,,,454.0,124.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Craven County, North Carolina: Summary level: 050, state:37> county:049",228114.0,32683.0,290.0,62387.0,119.0,5727.0,6112.0,335432.0,4264,2010,799,11070,7848,3598,536.0,662.0,58.0,1552.0,516.0,212.0,,,,,,,1735.0,843.0,279.0,2204.0,1240.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,
"Jackson County, Mississippi: Summary level: 050, state:28> county:059",129803.0,3756.0,143.0,3603.0,0.0,2885.0,1492.0,141682.0,5096,2540,582,7386,3421,1414,1040.0,533.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Benton County, Oregon: Summary level: 050, state:41> county:003",310993.0,123985.0,1140.0,28984.0,432.0,86031.0,12327.0,563892.0,4068,1524,722,15082,9137,6328,,,,5574.0,2904.0,1555.0,,,,,,,1266.0,126.0,234.0,1313.0,351.0,364.0,,,,,,,1686.0,515.0,0.0,1996.0,753.0,122.0,159.0,208.0,0.0,223.0,0.0,,,,,,,
"Ward County, North Dakota: Summary level: 050, state:38> county:101",94514.0,4523.0,0.0,2534.0,0.0,1568.0,3659.0,106798.0,2178,921,658,5376,2666,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",521615.0,19273.0,33502.0,17249.0,627.0,59459.0,25048.0,676773.0,5483,2512,523,29598,14680,6945,,,,794.0,346.0,0.0,791.0,257.0,105.0,1441.0,309.0,0.0,729.0,80.0,84.0,871.0,325.0,70.0,,,,,,,1917.0,1290.0,171.0,1649.0,1175.0,188.0,511.0,326.0,60.0,518.0,311.0,,,,,,,
"Bedford County, Virginia: Summary level: 050, state:51> county:019",57382.0,941.0,339.0,20.0,0.0,3972.0,2212.0,64866.0,4589,2006,604,2664,1779,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rensselaer County, New York: Summary level: 050, state:36> county:083",184095.0,4639.0,1975.0,2064.0,114.0,17942.0,4750.0,215579.0,7055,2861,1158,8694,5102,1786,126.0,7.0,51.0,,,,,,,,,,,,,,,,,,,,,,613.0,77.0,0.0,834.0,432.0,0.0,,,,,,,51.0,18.0,0.0,265.0,149.0,0.0
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",60490.0,2793.0,679.0,0.0,0.0,3298.0,1499.0,68759.0,3952,1793,672,2274,1101,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,0.0,0.0,95.0,0.0,0.0
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",10559.0,567.0,55221.0,554.0,128.0,2064.0,3471.0,72564.0,4645,1942,493,594,637,138,,,,,,,1355.0,687.0,191.0,1913.0,1006.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelby County, Alabama: Summary level: 050, state:01> county:117",53443.0,1870.0,4261.0,700.0,266.0,2447.0,2830.0,65817.0,8312,3748,954,2970,1318,989,466.0,221.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,108.0,0.0,103.0,319.0,59.0
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",107314.0,2343.0,18557.0,2111.0,135.0,6656.0,5391.0,142507.0,7163,3490,1138,6947,2540,1532,699.0,34.0,23.0,,,,411.0,218.0,37.0,689.0,403.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",65216.0,1181.0,50014.0,849.0,74.0,5008.0,4584.0,126926.0,4805,2251,144,3511,2152,847,1568.0,184.0,0.0,,,,1362.0,563.0,215.0,1689.0,955.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",124135.0,1689.0,4418.0,1935.0,318.0,13060.0,3195.0,148750.0,2033,1265,16,11221,4357,1886,1469.0,368.0,0.0,,,,52.0,59.0,16.0,142.0,5.0,4.0,,,,,,,,,,,,,262.0,28.0,11.0,240.0,141.0,72.0,,,,,,,,,,,,
"Whitfield County, Georgia: Summary level: 050, state:13> county:313",62916.0,1130.0,2952.0,1454.0,0.0,4960.0,2528.0,75940.0,3400,1828,497,3580,1699,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,0.0,184.0,361.0,55.0,0.0
"Luzerne County, Pennsylvania: Summary level: 050, state:42> county:079",231896.0,39413.0,577.0,21130.0,0.0,4337.0,12259.0,309612.0,15628,7114,3240,13630,7242,4719,335.0,66.0,0.0,1372.0,746.0,175.0,,,,,,,414.0,105.0,61.0,512.0,0.0,0.0,,,,,,,,,,,,,77.0,0.0,0.0,59.0,0.0,,493.0,159.0,69.0,426.0,104.0,159.0
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",328383.0,517433.0,12908.0,57247.0,1570.0,505698.0,47921.0,1471160.0,7362,2804,1133,18452,13433,7463,529.0,869.0,0.0,20301.0,9889.0,6826.0,64.0,85.0,0.0,509.0,542.0,150.0,2015.0,774.0,258.0,2421.0,1116.0,364.0,,,,,,,10826.0,5653.0,977.0,16175.0,7473.0,3381.0,706.0,220.0,20.0,1086.0,970.0,,695.0,66.0,0.0,635.0,49.0,373.0
"Allegany County, Maryland: Summary level: 050, state:24> county:001",165668.0,11181.0,397.0,8895.0,90.0,1284.0,6124.0,193639.0,3459,1720,858,9629,6421,3512,,,,159.0,375.0,32.0,,,,,,,163.0,137.0,0.0,147.0,179.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,195.0,0.0,,,,,,,
"Boone County, Missouri: Summary level: 050, state:29> county:019",71195.0,1099.0,2370.0,754.0,0.0,245.0,1685.0,77348.0,5409,2551,524,4032,2158,1225,535.0,100.0,0.0,,,,70.0,83.0,0.0,94.0,48.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",70967.0,2879.0,7.0,410.0,0.0,561.0,2779.0,77603.0,6888,3190,477,4086,1850,1610,1776.0,780.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,226.0,48.0,205.0,262.0,47.0
"Comal County, Texas: Summary level: 050, state:48> county:091",118064.0,3079.0,127.0,800.0,0.0,3769.0,3207.0,129046.0,7205,3144,931,7084,3689,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,318.0,200.0,1242.0,519.0,205.0
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",74963.0,6317.0,55.0,1677.0,0.0,698.0,1847.0,85557.0,3721,2092,103,4378,1614,2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Putnam County, Tennessee: Summary level: 050, state:47> county:141",73166.0,3749.0,204.0,1167.0,128.0,1415.0,1151.0,80980.0,3349,1540,547,3823,2024,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",232355.0,30371.0,946.0,11881.0,48.0,10066.0,9901.0,295568.0,4703,1973,1139,12706,7497,4107,,,,1166.0,738.0,123.0,,,,,,,312.0,152.0,302.0,440.0,241.0,162.0,,,,,,,168.0,135.0,0.0,366.0,97.0,57.0,78.0,0.0,0.0,203.0,54.0,,179.0,60.0,0.0,51.0,4.0,0.0
"Talladega County, Alabama: Summary level: 050, state:01> county:121",716718.0,123182.0,4812.0,33896.0,234.0,20568.0,26118.0,925528.0,2960,1081,729,42099,24362,14920,842.0,557.0,15.0,4770.0,3124.0,894.0,,,,,,,549.0,238.0,302.0,1052.0,313.0,0.0,,,,,,,335.0,8.0,0.0,272.0,228.0,120.0,0.0,0.0,66.0,162.0,0.0,,,,,,,
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",98132.0,7565.0,664.0,1591.0,293.0,1453.0,4489.0,114187.0,16203,7900,3496,4437,2373,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",1145345.0,850150.0,7169.0,324552.0,711.0,241515.0,79329.0,2648771.0,4679,2460,608,49774,29699,18721,,,,43519.0,25530.0,8711.0,,,,,,,11151.0,5370.0,1311.0,11447.0,6034.0,2029.0,,,,,,,4714.0,2155.0,118.0,7483.0,4418.0,773.0,962.0,525.0,31.0,1710.0,861.0,,,,,,,
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",58682.0,2474.0,20.0,316.0,0.0,815.0,1492.0,63799.0,6298,2921,1270,3279,1793,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,0.0,147.0,58.0,52.0,8.0
"Orange County, Texas: Summary level: 050, state:48> county:361",66940.0,988.0,596.0,785.0,0.0,587.0,1069.0,70965.0,3182,1705,318,3626,1873,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",563542.0,114666.0,3537.0,29616.0,69.0,12669.0,23543.0,747642.0,2901,1414,203,32936,17906,10861,,,,4202.0,1981.0,581.0,,,,,,,563.0,477.0,46.0,717.0,578.0,112.0,,,,,,,122.0,106.0,0.0,248.0,309.0,0.0,171.0,103.0,34.0,258.0,148.0,,,,,,,
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",916648.0,161012.0,3453.0,134515.0,100.0,109696.0,44090.0,1369514.0,8437,4473,1341,53754,30755,23291,658.0,43.0,0.0,7166.0,4264.0,1876.0,,,,,,,4999.0,2495.0,208.0,5499.0,2343.0,831.0,,,,,,,2226.0,568.0,0.0,2479.0,1348.0,61.0,501.0,667.0,130.0,838.0,404.0,,,,,,,
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",925117.0,247139.0,4847.0,207799.0,934.0,200412.0,78479.0,1664727.0,4141,1414,1019,52893,29215,14778,,,,12932.0,7795.0,4315.0,,,,,,,6238.0,3892.0,1720.0,8131.0,6022.0,2455.0,,,,,,,5648.0,3237.0,489.0,7755.0,4860.0,2040.0,1111.0,197.0,225.0,2262.0,1049.0,,,,,,,
"Clermont County, Ohio: Summary level: 050, state:39> county:025",185351.0,16271.0,2697.0,1850.0,0.0,1466.0,3693.0,211328.0,9034,3747,1295,11001,5706,3974,,,,159.0,444.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",197001.0,14495.0,566.0,10563.0,0.0,4193.0,4514.0,231332.0,11493,5600,1512,11441,6875,4093,835.0,127.0,357.0,186.0,569.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",369735.0,53626.0,1768.0,19377.0,114.0,3844.0,16934.0,465398.0,8217,3151,2121,20637,12163,6593,,,,1659.0,793.0,241.0,,,,,,,226.0,257.0,58.0,551.0,85.0,64.0,,,,,,,,,,,,,153.0,0.0,192.0,278.0,105.0,,163.0,235.0,0.0,206.0,82.0,0.0
"Navajo County, Arizona: Summary level: 050, state:04> county:017",100665.0,2438.0,471.0,1497.0,0.0,2413.0,2415.0,109899.0,3878,1862,501,6377,4045,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,0.0,0.0,140.0,0.0,156.0
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",283643.0,42896.0,1488.0,9694.0,396.0,31864.0,12245.0,382226.0,5206,2330,1278,14129,7020,4160,,,,1240.0,797.0,52.0,,,,,,,375.0,111.0,177.0,502.0,71.0,25.0,,,,,,,824.0,104.0,0.0,394.0,321.0,48.0,35.0,51.0,0.0,49.0,45.0,,157.0,101.0,0.0,15.0,74.0,5.0
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",113066.0,1266.0,231.0,914.0,0.0,477.0,2524.0,118478.0,3588,1760,351,5770,2732,1440,478.0,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",87125.0,2522.0,0.0,1919.0,38.0,4058.0,3661.0,99323.0,4711,2309,762,4881,2007,1504,743.0,543.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.0,357.0,189.0,1065.0,349.0,273.0
"Chemung County, New York: Summary level: 050, state:36> county:015",885312.0,427999.0,9181.0,617230.0,1286.0,339412.0,78162.0,2358582.0,3885,1397,1226,48722,31408,19846,,,,21412.0,12416.0,5668.0,,,,,,,24270.0,10256.0,2966.0,26275.0,13260.0,4592.0,,,,,,,7413.0,2690.0,786.0,10904.0,4937.0,1767.0,1752.0,793.0,199.0,2085.0,776.0,,,,,,,
"Cameron County, Texas: Summary level: 050, state:48> county:061",136267.0,9860.0,85.0,4503.0,112.0,2222.0,6673.0,159722.0,13351,7235,2036,7741,3830,2277,,,,252.0,531.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10701.0,5355.0,1205.0,13281.0,8234.0,2087.0
"Lauderdale County, Mississippi: Summary level: 050, state:28> county:075",351632.0,51411.0,1019.0,45761.0,0.0,20230.0,9405.0,479458.0,2305,1002,496,20006,10374,5214,944.0,450.0,219.0,2226.0,985.0,187.0,,,,,,,2034.0,800.0,199.0,2108.0,964.0,357.0,,,,,,,50.0,88.0,0.0,379.0,0.0,0.0,252.0,22.0,0.0,212.0,134.0,,,,,,,
"Linn County, Oregon: Summary level: 050, state:41> county:043",240807.0,40540.0,581.0,20214.0,0.0,17857.0,8869.0,328868.0,6443,2896,864,11621,7627,3914,,,,1826.0,859.0,530.0,,,,,,,1343.0,285.0,20.0,1733.0,127.0,192.0,,,,,,,0.0,52.0,0.0,494.0,0.0,0.0,0.0,0.0,89.0,41.0,0.0,,157.0,148.0,0.0,146.0,0.0,0.0
