County,state,value,range,year
Cattaraugus,NY,10.1,9.0 - 10.7 (571),2014-2016
Allegany,NY,10.1,9.0 - 10.7 (571),2014-2016
Kings,NY,10.1,9.0 - 10.7 (571),2014-2016
Nelson,ND,10.1,9.0 - 10.7 (571),2014-2016
Suffolk,NY,10.1,9.0 - 10.7 (571),2014-2016
Wyoming,NY,10.1,9.0 - 10.7 (571),2014-2016
Eaton,MI,10.1,9.0 - 10.7 (571),2014-2016
Penobscot,ME,10.1,9.0 - 10.7 (571),2014-2016
Finney,KS,10.1,9.0 - 10.7 (571),2014-2016
Greene,IN,10.1,9.0 - 10.7 (571),2014-2016
Montgomery,IN,10.1,9.0 - 10.7 (571),2014-2016
Kosciusko,IN,10.1,9.0 - 10.7 (571),2014-2016
Jefferson,IA,10.1,9.0 - 10.7 (571),2014-2016
Mercer,IL,10.1,9.0 - 10.7 (571),2014-2016
Schuyler,IL,10.1,9.0 - 10.7 (571),2014-2016
Franklin,AR,10.1,9.0 - 10.7 (571),2014-2016
Navajo,AZ,10.1,9.0 - 10.7 (571),2014-2016
Maricopa,AZ,10.1,9.0 - 10.7 (571),2014-2016
Pueblo,CO,10.1,9.0 - 10.7 (571),2014-2016
Logan,CO,10.1,9.0 - 10.7 (571),2014-2016
Alamosa,CO,10.1,9.0 - 10.7 (571),2014-2016
Nevada,CA,10.1,9.0 - 10.7 (571),2014-2016
Alameda,CA,10.1,9.0 - 10.7 (571),2014-2016
Pickens,GA,10.1,9.0 - 10.7 (571),2014-2016
Pickens,GA,10.1,9.0 - 10.7 (571),2014-2016
Columbia,GA,10.2,9.0 - 10.7 (571),2014-2016
Oglethorpe,GA,10.2,9.0 - 10.7 (571),2014-2016
Tift,GA,10.2,9.0 - 10.7 (571),2014-2016
Madera,CA,10.2,9.0 - 10.7 (571),2014-2016
San Benito,CA,10.2,9.0 - 10.7 (571),2014-2016
Sutter,CA,10.2,9.0 - 10.7 (571),2014-2016
Howard,AR,10.2,9.0 - 10.7 (571),2014-2016
Jackson,IL,10.2,9.0 - 10.7 (571),2014-2016
Payette,ID,10.2,9.0 - 10.7 (571),2014-2016
DuPage,IL,10.2,9.0 - 10.7 (571),2014-2016
Livingston,IL,10.2,9.0 - 10.7 (571),2014-2016
Logan,IL,10.2,9.0 - 10.7 (571),2014-2016
Perry,IN,10.2,9.0 - 10.7 (571),2014-2016
Lincoln,KY,10.2,9.0 - 10.7 (571),2014-2016
Knox,KY,10.2,9.0 - 10.7 (571),2014-2016
Aroostook,ME,10.2,9.0 - 10.7 (571),2014-2016
Sanilac,MI,10.2,9.0 - 10.7 (571),2014-2016
Hennepin,MN,10.2,9.0 - 10.7 (571),2014-2016
Steele,MN,10.2,9.0 - 10.7 (571),2014-2016
Wright,MN,10.2,9.0 - 10.7 (571),2014-2016
Adair,MO,10.2,9.0 - 10.7 (571),2014-2016
Tallahatchie,MS,10.2,9.0 - 10.7 (571),2014-2016
McDowell,NC,10.2,9.0 - 10.7 (571),2014-2016
Henry,OH,10.2,9.0 - 10.7 (571),2014-2016
Seneca,OH,10.2,9.0 - 10.7 (571),2014-2016
Tioga,PA,10.2,9.0 - 10.7 (571),2014-2016
La Crosse,WI,10.2,9.0 - 10.7 (571),2014-2016
King,WA,10.2,9.0 - 10.7 (571),2014-2016
Patrick,VA,10.2,9.0 - 10.7 (571),2014-2016
Bath,VA,10.2,9.0 - 10.7 (571),2014-2016
Northampton,VA,10.2,9.0 - 10.7 (571),2014-2016
Charleston,SC,10.2,9.0 - 10.7 (571),2014-2016
Aiken,SC,10.2,9.0 - 10.7 (571),2014-2016
Washington,RI,10.2,9.0 - 10.7 (571),2014-2016
Andrews,TX,10.2,9.0 - 10.7 (571),2014-2016
Austin,TX,10.2,9.0 - 10.7 (571),2014-2016
Calhoun,TX,10.2,9.0 - 10.7 (571),2014-2016
Lewis,TN,10.2,9.0 - 10.7 (571),2014-2016
Comal,TX,10.3,9.0 - 10.7 (571),2014-2016
Beaufort,SC,10.3,9.0 - 10.7 (571),2014-2016
Val Verde,TX,10.3,9.0 - 10.7 (571),2014-2016
Hood,TX,10.3,9.0 - 10.7 (571),2014-2016
Frio,TX,10.3,9.0 - 10.7 (571),2014-2016
Gilmer,WV,10.3,9.0 - 10.7 (571),2014-2016
Fremont,WY,10.3,9.0 - 10.7 (571),2014-2016
Susquehanna,PA,10.3,9.0 - 10.7 (571),2014-2016
Mifflin,PA,10.3,9.0 - 10.7 (571),2014-2016
Chester,PA,10.3,9.0 - 10.7 (571),2014-2016
Fulton,PA,10.3,9.0 - 10.7 (571),2014-2016
Fulton,PA,10.3,9.0 - 10.7 (571),2014-2016
Monroe,MO,10.3,9.0 - 10.7 (571),2014-2016
Buffalo,NE,10.3,9.0 - 10.7 (571),2014-2016
Winona,MN,10.3,9.0 - 10.7 (571),2014-2016
Frederick,MD,10.3,9.0 - 10.7 (571),2014-2016
Jessamine,KY,10.3,9.0 - 10.7 (571),2014-2016
Pratt,KS,10.3,9.0 - 10.7 (571),2014-2016
Randolph,IL,10.3,9.0 - 10.7 (571),2014-2016
Wayne,IL,10.3,9.0 - 10.7 (571),2014-2016
Elbert,CO,10.3,9.0 - 10.7 (571),2014-2016
Merced,CA,10.3,9.0 - 10.7 (571),2014-2016
Monterey,CA,10.3,9.0 - 10.7 (571),2014-2016
Wilkes,GA,10.3,9.0 - 10.7 (571),2014-2016
McDuffie,GA,10.3,9.0 - 10.7 (571),2014-2016
McIntosh,GA,10.3,9.0 - 10.7 (571),2014-2016
Baldwin,GA,10.3,9.0 - 10.7 (571),2014-2016
Baldwin,GA,10.3,9.0 - 10.7 (571),2014-2016
Martin,FL,10.4,9.0 - 10.7 (571),2014-2016
Brevard,FL,10.4,9.0 - 10.7 (571),2014-2016
Butts,GA,10.4,9.0 - 10.7 (571),2014-2016
Fayette,GA,10.4,9.0 - 10.7 (571),2014-2016
Fulton,GA,10.4,9.0 - 10.7 (571),2014-2016
Sacramento,CA,10.4,9.0 - 10.7 (571),2014-2016
Woodford,IL,10.4,9.0 - 10.7 (571),2014-2016
Edgar,IL,10.4,9.0 - 10.7 (571),2014-2016
Gallatin,IL,10.4,9.0 - 10.7 (571),2014-2016
Owen,IN,10.4,9.0 - 10.7 (571),2014-2016
Black Hawk,IA,10.4,9.0 - 10.7 (571),2014-2016
Jackson,KS,10.4,9.0 - 10.7 (571),2014-2016
Johnson,KS,10.4,9.0 - 10.7 (571),2014-2016
Anderson,KS,10.4,9.0 - 10.7 (571),2014-2016
Lee,KY,10.4,9.0 - 10.7 (571),2014-2016
Suffolk,MA,10.4,9.0 - 10.7 (571),2014-2016
Barnstable,MA,10.4,9.0 - 10.7 (571),2014-2016
Barnstable,MA,10.4,9.0 - 10.7 (571),2014-2016
Dakota,MN,10.4,9.0 - 10.7 (571),2014-2016
Warren,MO,10.4,9.0 - 10.7 (571),2014-2016
Dade,MO,10.4,9.0 - 10.7 (571),2014-2016
Oktibbeha,MS,10.4,9.0 - 10.7 (571),2014-2016
Montgomery,NY,10.4,9.0 - 10.7 (571),2014-2016
Cameron,PA,10.4,9.0 - 10.7 (571),2014-2016
Lancaster,PA,10.4,9.0 - 10.7 (571),2014-2016
Lincoln,OK,10.4,9.0 - 10.7 (571),2014-2016
Morrow,OH,10.4,9.0 - 10.7 (571),2014-2016
Adams,OH,10.4,9.0 - 10.7 (571),2014-2016
Whatcom,WA,10.4,9.0 - 10.7 (571),2014-2016
Floyd,TX,10.4,9.0 - 10.7 (571),2014-2016
Starr,TX,10.4,9.0 - 10.7 (571),2014-2016
Williamson,TX,10.4,9.0 - 10.7 (571),2014-2016
Gloucester,VA,10.4,9.0 - 10.7 (571),2014-2016
Rutland,VT,10.4,9.0 - 10.7 (571),2014-2016
Greenville,SC,10.4,9.0 - 10.7 (571),2014-2016
Brookings,SD,10.4,9.0 - 10.7 (571),2014-2016
Unicoi,TN,10.4,9.0 - 10.7 (571),2014-2016
Washington,TN,10.4,9.0 - 10.7 (571),2014-2016
Barnwell,SC,10.5,9.0 - 10.7 (571),2014-2016
Hanover,VA,10.5,9.0 - 10.7 (571),2014-2016
Fluvanna,VA,10.5,9.0 - 10.7 (571),2014-2016
Nelson,VA,10.5,9.0 - 10.7 (571),2014-2016
Travis,TX,10.5,9.0 - 10.7 (571),2014-2016
Washington,TX,10.5,9.0 - 10.7 (571),2014-2016
Fayette,TX,10.5,9.0 - 10.7 (571),2014-2016
Kleberg,TX,10.5,9.0 - 10.7 (571),2014-2016
Maverick,TX,10.5,9.0 - 10.7 (571),2014-2016
Real,TX,10.5,9.0 - 10.7 (571),2014-2016
Aibonito,PR,10.5,9.0 - 10.7 (571),2014-2016
Anasco,PR,10.5,9.0 - 10.7 (571),2014-2016
Marathon,WI,10.5,9.0 - 10.7 (571),2014-2016
Marathon,WI,10.5,9.0 - 10.7 (571),2014-2016
Darke,OH,10.5,9.0 - 10.7 (571),2014-2016
Medina,OH,10.5,9.0 - 10.7 (571),2014-2016
Roger Mills,OK,10.5,9.0 - 10.7 (571),2014-2016
Union,PA,10.5,9.0 - 10.7 (571),2014-2016
Butler,PA,10.5,9.0 - 10.7 (571),2014-2016
Ontario,NY,10.5,9.0 - 10.7 (571),2014-2016
Lea,NM,10.5,9.0 - 10.7 (571),2014-2016
Bertie,NC,10.5,9.0 - 10.7 (571),2014-2016
Bertie,NC,10.5,9.0 - 10.7 (571),2014-2016
Merrick,NE,10.5,9.0 - 10.7 (571),2014-2016
Kearney,NE,10.5,9.0 - 10.7 (571),2014-2016
Chisago,MN,10.5,9.0 - 10.7 (571),2014-2016
Plymouth,MA,10.5,9.0 - 10.7 (571),2014-2016
Mecosta,MI,10.5,9.0 - 10.7 (571),2014-2016
Wayne,KY,10.5,9.0 - 10.7 (571),2014-2016
Tippecanoe,IN,10.5,9.0 - 10.7 (571),2014-2016
McDonough,IL,10.5,9.0 - 10.7 (571),2014-2016
Lake,IL,10.5,9.0 - 10.7 (571),2014-2016
Jersey,IL,10.5,9.0 - 10.7 (571),2014-2016
Calhoun,IL,10.5,9.0 - 10.7 (571),2014-2016
Monroe,IL,10.5,9.0 - 10.7 (571),2014-2016
Logan,AR,10.5,9.0 - 10.7 (571),2014-2016
Izard,AR,10.5,9.0 - 10.7 (571),2014-2016
Gila,AZ,10.5,9.0 - 10.7 (571),2014-2016
Kenai Peninsula,AK,10.5,9.0 - 10.7 (571),2014-2016
Jerome,ID,10.5,9.0 - 10.7 (571),2014-2016
Camden,GA,10.5,9.0 - 10.7 (571),2014-2016
Union,FL,10.5,9.0 - 10.7 (571),2014-2016
Citrus,FL,10.5,9.0 - 10.7 (571),2014-2016
Manatee,FL,10.5,9.0 - 10.7 (571),2014-2016
Madison,FL,10.6,9.0 - 10.7 (571),2014-2016
Bradford,FL,10.6,9.0 - 10.7 (571),2014-2016
Walton,FL,10.6,9.0 - 10.7 (571),2014-2016
Worth,GA,10.6,9.0 - 10.7 (571),2014-2016
Toombs,GA,10.6,9.0 - 10.7 (571),2014-2016
Johnson,AR,10.6,9.0 - 10.7 (571),2014-2016
Bradley,AR,10.6,9.0 - 10.7 (571),2014-2016
Cullman,AL,10.6,9.0 - 10.7 (571),2014-2016
Humboldt,CA,10.6,9.0 - 10.7 (571),2014-2016
San Joaquin,CA,10.6,9.0 - 10.7 (571),2014-2016
Putnam,IL,10.6,9.0 - 10.7 (571),2014-2016
Kendall,IL,10.6,9.0 - 10.7 (571),2014-2016
Lee,IL,10.6,9.0 - 10.7 (571),2014-2016
Lee,IA,10.6,9.0 - 10.7 (571),2014-2016
Muscatine,IA,10.6,9.0 - 10.7 (571),2014-2016
Russell,KY,10.6,9.0 - 10.7 (571),2014-2016
Garrard,KY,10.6,9.0 - 10.7 (571),2014-2016
Green,KY,10.6,9.0 - 10.7 (571),2014-2016
Elk,KS,10.6,9.0 - 10.7 (571),2014-2016
Marquette,MI,10.6,9.0 - 10.7 (571),2014-2016
Kennebec,ME,10.6,9.0 - 10.7 (571),2014-2016
Jackson,MN,10.6,9.0 - 10.7 (571),2014-2016
Stearns,MN,10.6,9.0 - 10.7 (571),2014-2016
Hyde,NC,10.6,9.0 - 10.7 (571),2014-2016
Iredell,NC,10.6,9.0 - 10.7 (571),2014-2016
Genesee,NY,10.6,9.0 - 10.7 (571),2014-2016
Clark,NV,10.6,9.0 - 10.7 (571),2014-2016
Columbia,PA,10.6,9.0 - 10.7 (571),2014-2016
Blaine,OK,10.6,9.0 - 10.7 (571),2014-2016
Eau Claire,WI,10.6,9.0 - 10.7 (571),2014-2016
Laramie,WY,10.6,9.0 - 10.7 (571),2014-2016
Virginia Beach,VA,10.6,9.0 - 10.7 (571),2014-2016
Madison,VA,10.6,9.0 - 10.7 (571),2014-2016
Fauquier,VA,10.6,9.0 - 10.7 (571),2014-2016
Davison,SD,10.6,9.0 - 10.7 (571),2014-2016
McMinn,TN,10.6,9.0 - 10.7 (571),2014-2016
Eastland,TX,10.6,9.0 - 10.7 (571),2014-2016
Denton,TX,10.7,9.0 - 10.7 (571),2014-2016
Loudon,TN,10.7,9.0 - 10.7 (571),2014-2016
Minnehaha,SD,10.7,9.0 - 10.7 (571),2014-2016
Providence,RI,10.7,9.0 - 10.7 (571),2014-2016
Lancaster,VA,10.7,9.0 - 10.7 (571),2014-2016
Randall,TX,10.7,9.0 - 10.7 (571),2014-2016
Hutchinson,TX,10.7,9.0 - 10.7 (571),2014-2016
Hays,TX,10.7,9.0 - 10.7 (571),2014-2016
Calhoun,WV,10.7,9.0 - 10.7 (571),2014-2016
Clark,WA,10.7,9.0 - 10.7 (571),2014-2016
Rock,WI,10.7,9.0 - 10.7 (571),2014-2016
Outagamie,WI,10.7,9.0 - 10.7 (571),2014-2016
Yauco,PR,10.7,9.0 - 10.7 (571),2014-2016
Hancock,OH,10.7,9.0 - 10.7 (571),2014-2016
Perry,PA,10.7,9.0 - 10.7 (571),2014-2016
Lebanon,PA,10.7,9.0 - 10.7 (571),2014-2016
Marion,OR,10.7,9.0 - 10.7 (571),2014-2016
Belknap,NH,10.7,9.0 - 10.7 (571),2014-2016
Ocean,NJ,10.7,9.0 - 10.7 (571),2014-2016
Livingston,NY,10.7,9.0 - 10.7 (571),2014-2016
Wake,NC,10.7,9.0 - 10.7 (571),2014-2016
Isanti,MN,10.7,9.0 - 10.7 (571),2014-2016
Knox,ME,10.7,9.0 - 10.7 (571),2014-2016
Howard,MD,10.7,9.0 - 10.7 (571),2014-2016
Dickinson,MI,10.7,9.0 - 10.7 (571),2014-2016
Tipton,IN,10.7,9.0 - 10.7 (571),2014-2016
Randolph,IN,10.7,9.0 - 10.7 (571),2014-2016
Orange,IN,10.7,9.0 - 10.7 (571),2014-2016
Jo Daviess,IL,10.7,9.0 - 10.7 (571),2014-2016
Richmond,GA,10.7,9.0 - 10.7 (571),2014-2016
Gwinnett,GA,10.7,9.0 - 10.7 (571),2014-2016
Fannin,GA,10.7,9.0 - 10.7 (571),2014-2016
Peach,GA,10.7,9.0 - 10.7 (571),2014-2016
Seminole,FL,10.7,9.0 - 10.7 (571),2014-2016
Coffee,GA,10.7,9.0 - 10.7 (571),2014-2016
Hamilton,FL,10.7,9.0 - 10.7 (571),2014-2016
Windham,CT,10.8,10.8 - 12.1 (563),2014-2016
Sumter,FL,10.8,10.8 - 12.1 (563),2014-2016
Pinellas,FL,10.8,10.8 - 12.1 (563),2014-2016
Wakulla,FL,10.8,10.8 - 12.1 (563),2014-2016
Meriwether,GA,10.8,10.8 - 12.1 (563),2014-2016
Haralson,GA,10.8,10.8 - 12.1 (563),2014-2016
Harris,GA,10.8,10.8 - 12.1 (563),2014-2016
Upson,GA,10.8,10.8 - 12.1 (563),2014-2016
San Bernardino,CA,10.8,10.8 - 12.1 (563),2014-2016
Fresno,CA,10.8,10.8 - 12.1 (563),2014-2016
Washington,AR,10.8,10.8 - 12.1 (563),2014-2016
Hancock,IL,10.8,10.8 - 12.1 (563),2014-2016
McLean,IL,10.8,10.8 - 12.1 (563),2014-2016
Clay,IN,10.8,10.8 - 12.1 (563),2014-2016
Johnson,IN,10.8,10.8 - 12.1 (563),2014-2016
Kingman,KS,10.8,10.8 - 12.1 (563),2014-2016
Webster,IA,10.8,10.8 - 12.1 (563),2014-2016
Linn,KS,10.8,10.8 - 12.1 (563),2014-2016
Fayette,KY,10.8,10.8 - 12.1 (563),2014-2016
Clinton,KY,10.8,10.8 - 12.1 (563),2014-2016
Alcona,MI,10.8,10.8 - 12.1 (563),2014-2016
Alger,MI,10.8,10.8 - 12.1 (563),2014-2016
Carroll,MD,10.8,10.8 - 12.1 (563),2014-2016
Lincoln,NE,10.8,10.8 - 12.1 (563),2014-2016
Douglas,NE,10.8,10.8 - 12.1 (563),2014-2016
Wright,MO,10.8,10.8 - 12.1 (563),2014-2016
Wilkinson,MS,10.8,10.8 - 12.1 (563),2014-2016
Morton,ND,10.8,10.8 - 12.1 (563),2014-2016
Clinton,NY,10.8,10.8 - 12.1 (563),2014-2016
Somerset,NJ,10.8,10.8 - 12.1 (563),2014-2016
Essex,NJ,10.8,10.8 - 12.1 (563),2014-2016
Webster,NE,10.8,10.8 - 12.1 (563),2014-2016
Mayes,OK,10.8,10.8 - 12.1 (563),2014-2016
Montgomery,PA,10.8,10.8 - 12.1 (563),2014-2016
Beckham,OK,10.8,10.8 - 12.1 (563),2014-2016
Wayne,OH,10.8,10.8 - 12.1 (563),2014-2016
Toa Baja,PR,10.8,10.8 - 12.1 (563),2014-2016
Douglas,WI,10.8,10.8 - 12.1 (563),2014-2016
Shenandoah,VA,10.8,10.8 - 12.1 (563),2014-2016
Warren,VA,10.8,10.8 - 12.1 (563),2014-2016
Grimes,TX,10.8,10.8 - 12.1 (563),2014-2016
Erath,TX,10.8,10.8 - 12.1 (563),2014-2016
Fort Bend,TX,10.8,10.8 - 12.1 (563),2014-2016
Midland,TX,10.8,10.8 - 12.1 (563),2014-2016
Lamb,TX,10.8,10.8 - 12.1 (563),2014-2016
McCulloch,TX,10.8,10.8 - 12.1 (563),2014-2016
Middlesex,VA,10.8,10.8 - 12.1 (563),2014-2016
Essex,VA,10.8,10.8 - 12.1 (563),2014-2016
Terry,TX,10.8,10.8 - 12.1 (563),2014-2016
Greenwood,SC,10.8,10.8 - 12.1 (563),2014-2016
Weakley,TN,10.8,10.8 - 12.1 (563),2014-2016
Kent,RI,10.9,10.8 - 12.1 (563),2014-2016
Bamberg,SC,10.9,10.8 - 12.1 (563),2014-2016
Franklin,VT,10.9,10.8 - 12.1 (563),2014-2016
Culpeper,VA,10.9,10.8 - 12.1 (563),2014-2016
Prince William,VA,10.9,10.8 - 12.1 (563),2014-2016
Chelan,WA,10.9,10.8 - 12.1 (563),2014-2016
Skamania,WA,10.9,10.8 - 12.1 (563),2014-2016
Spokane,WA,10.9,10.8 - 12.1 (563),2014-2016
Pierce,WA,10.9,10.8 - 12.1 (563),2014-2016
Lewis,WA,10.9,10.8 - 12.1 (563),2014-2016
Cabell,WV,10.9,10.8 - 12.1 (563),2014-2016
Ritchie,WV,10.9,10.8 - 12.1 (563),2014-2016
Atoka,OK,10.9,10.8 - 12.1 (563),2014-2016
Licking,OH,10.9,10.8 - 12.1 (563),2014-2016
Cumberland,PA,10.9,10.8 - 12.1 (563),2014-2016
Major,OK,10.9,10.8 - 12.1 (563),2014-2016
Linn,OR,10.9,10.8 - 12.1 (563),2014-2016
Bronx,NY,10.9,10.8 - 12.1 (563),2014-2016
Quitman,MS,10.9,10.8 - 12.1 (563),2014-2016
Cole,MO,10.9,10.8 - 12.1 (563),2014-2016
Dixon,NE,10.9,10.8 - 12.1 (563),2014-2016
Lancaster,NE,10.9,10.8 - 12.1 (563),2014-2016
Ottawa,MI,10.9,10.8 - 12.1 (563),2014-2016
Attala,MS,10.9,10.8 - 12.1 (563),2014-2016
Montgomery,KY,10.9,10.8 - 12.1 (563),2014-2016
Wabaunsee,KS,10.9,10.8 - 12.1 (563),2014-2016
Elkhart,IN,10.9,10.8 - 12.1 (563),2014-2016
Imperial,CA,10.9,10.8 - 12.1 (563),2014-2016
Tehama,CA,10.9,10.8 - 12.1 (563),2014-2016
Pinal,AZ,10.9,10.8 - 12.1 (563),2014-2016
Ware,GA,10.9,10.8 - 12.1 (563),2014-2016
Alachua,FL,10.9,10.8 - 12.1 (563),2014-2016
Marion,FL,11.0,10.8 - 12.1 (563),2014-2016
DeKalb,GA,11.0,10.8 - 12.1 (563),2014-2016
Allen,IN,11.0,10.8 - 12.1 (563),2014-2016
Fayette,IL,11.0,10.8 - 12.1 (563),2014-2016
Hendricks,IN,11.0,10.8 - 12.1 (563),2014-2016
Morris,KS,11.0,10.8 - 12.1 (563),2014-2016
Fulton,KY,11.0,10.8 - 12.1 (563),2014-2016
Lawrence,KY,11.0,10.8 - 12.1 (563),2014-2016
Nantucket,MA,11.0,10.8 - 12.1 (563),2014-2016
Onondaga,NY,11.0,10.8 - 12.1 (563),2014-2016
Hillsborough,NH,11.0,10.8 - 12.1 (563),2014-2016
Haywood,NC,11.0,10.8 - 12.1 (563),2014-2016
Tioga,NY,11.0,10.8 - 12.1 (563),2014-2016
Coos,OR,11.0,10.8 - 12.1 (563),2014-2016
Adams,PA,11.0,10.8 - 12.1 (563),2014-2016
Snyder,PA,11.0,10.8 - 12.1 (563),2014-2016
Rolette,ND,11.0,10.8 - 12.1 (563),2014-2016
Pickaway,OH,11.0,10.8 - 12.1 (563),2014-2016
Calumet,WI,11.0,10.8 - 12.1 (563),2014-2016
Berkeley,WV,11.0,10.8 - 12.1 (563),2014-2016
Mercer,WV,11.0,10.8 - 12.1 (563),2014-2016
Southampton,VA,11.0,10.8 - 12.1 (563),2014-2016
Waynesboro,VA,11.0,10.8 - 12.1 (563),2014-2016
Clarke,VA,11.0,10.8 - 12.1 (563),2014-2016
Isle of Wight,VA,11.0,10.8 - 12.1 (563),2014-2016
Tyler,TX,11.0,10.8 - 12.1 (563),2014-2016
Richland,SC,11.0,10.8 - 12.1 (563),2014-2016
McCook,SD,11.0,10.8 - 12.1 (563),2014-2016
Carter,TN,11.0,10.8 - 12.1 (563),2014-2016
Obion,TN,11.0,10.8 - 12.1 (563),2014-2016
Carson,TX,11.0,10.8 - 12.1 (563),2014-2016
Donley,TX,11.1,10.8 - 12.1 (563),2014-2016
Sullivan,TN,11.1,10.8 - 12.1 (563),2014-2016
Chester,TN,11.1,10.8 - 12.1 (563),2014-2016
Saluda,SC,11.1,10.8 - 12.1 (563),2014-2016
Calhoun,SC,11.1,10.8 - 12.1 (563),2014-2016
Franklin,VA,11.1,10.8 - 12.1 (563),2014-2016
Guadalupe,TX,11.1,10.8 - 12.1 (563),2014-2016
Cowlitz,WA,11.1,10.8 - 12.1 (563),2014-2016
Lafayette,WI,11.1,10.8 - 12.1 (563),2014-2016
Warren,OH,11.1,10.8 - 12.1 (563),2014-2016
Tuscarawas,OH,11.1,10.8 - 12.1 (563),2014-2016
Coshocton,OH,11.1,10.8 - 12.1 (563),2014-2016
Centre,PA,11.1,10.8 - 12.1 (563),2014-2016
McKenzie,ND,11.1,10.8 - 12.1 (563),2014-2016
Lincoln,NV,11.1,10.8 - 12.1 (563),2014-2016
Scotts Bluff,NE,11.1,10.8 - 12.1 (563),2014-2016
Ingham,MI,11.1,10.8 - 12.1 (563),2014-2016
Kent,MD,11.1,10.8 - 12.1 (563),2014-2016
Ramsey,MN,11.1,10.8 - 12.1 (563),2014-2016
Wexford,MI,11.1,10.8 - 12.1 (563),2014-2016
Stone,MO,11.1,10.8 - 12.1 (563),2014-2016
Cooper,MO,11.1,10.8 - 12.1 (563),2014-2016
Sumner,KS,11.1,10.8 - 12.1 (563),2014-2016
Bourbon,KS,11.1,10.8 - 12.1 (563),2014-2016
Hancock,IN,11.1,10.8 - 12.1 (563),2014-2016
Washington,IN,11.1,10.8 - 12.1 (563),2014-2016
Knox,IL,11.1,10.8 - 12.1 (563),2014-2016
Adams,IL,11.1,10.8 - 12.1 (563),2014-2016
Orange,FL,11.1,10.8 - 12.1 (563),2014-2016
Hernando,FL,11.1,10.8 - 12.1 (563),2014-2016
New London,CT,11.1,10.8 - 12.1 (563),2014-2016
Early,GA,11.1,10.8 - 12.1 (563),2014-2016
Oconee,GA,11.1,10.8 - 12.1 (563),2014-2016
Faulkner,AR,11.1,10.8 - 12.1 (563),2014-2016
Trinity,CA,11.1,10.8 - 12.1 (563),2014-2016
Del Norte,CA,11.1,10.8 - 12.1 (563),2014-2016
Amador,CA,11.2,10.8 - 12.1 (563),2014-2016
Glynn,GA,11.2,10.8 - 12.1 (563),2014-2016
Washington,GA,11.2,10.8 - 12.1 (563),2014-2016
Lake,FL,11.2,10.8 - 12.1 (563),2014-2016
La Salle,IL,11.2,10.8 - 12.1 (563),2014-2016
DeKalb,IL,11.2,10.8 - 12.1 (563),2014-2016
Ogle,IL,11.2,10.8 - 12.1 (563),2014-2016
Madison,IN,11.2,10.8 - 12.1 (563),2014-2016
Ellis,KS,11.2,10.8 - 12.1 (563),2014-2016
Campbell,KY,11.2,10.8 - 12.1 (563),2014-2016
Boone,MO,11.2,10.8 - 12.1 (563),2014-2016
Ogemaw,MI,11.2,10.8 - 12.1 (563),2014-2016
Berkshire,MA,11.2,10.8 - 12.1 (563),2014-2016
Warren,NJ,11.2,10.8 - 12.1 (563),2014-2016
Rensselaer,NY,11.2,10.8 - 12.1 (563),2014-2016
Eddy,NM,11.2,10.8 - 12.1 (563),2014-2016
Grand Forks,ND,11.2,10.8 - 12.1 (563),2014-2016
Burke,NC,11.2,10.8 - 12.1 (563),2014-2016
Somerset,PA,11.2,10.8 - 12.1 (563),2014-2016
Pike,PA,11.2,10.8 - 12.1 (563),2014-2016
Juniata,PA,11.2,10.8 - 12.1 (563),2014-2016
Traill,ND,11.2,10.8 - 12.1 (563),2014-2016
Greenbrier,WV,11.2,10.8 - 12.1 (563),2014-2016
Goochland,VA,11.2,10.8 - 12.1 (563),2014-2016
Webb,TX,11.2,10.8 - 12.1 (563),2014-2016
Stewart,TN,11.2,10.8 - 12.1 (563),2014-2016
Rutherford,TN,11.2,10.8 - 12.1 (563),2014-2016
Cameron,TX,11.2,10.8 - 12.1 (563),2014-2016
Callahan,TX,11.3,10.8 - 12.1 (563),2014-2016
Marshall,TN,11.3,10.8 - 12.1 (563),2014-2016
Henry,TN,11.3,10.8 - 12.1 (563),2014-2016
Edgefield,SC,11.3,10.8 - 12.1 (563),2014-2016
Brule,SD,11.3,10.8 - 12.1 (563),2014-2016
Montgomery,VA,11.3,10.8 - 12.1 (563),2014-2016
Louisa,VA,11.3,10.8 - 12.1 (563),2014-2016
Ellis,TX,11.3,10.8 - 12.1 (563),2014-2016
Hidalgo,TX,11.3,10.8 - 12.1 (563),2014-2016
Kimble,TX,11.3,10.8 - 12.1 (563),2014-2016
Yakima,WA,11.3,10.8 - 12.1 (563),2014-2016
Snohomish,WA,11.3,10.8 - 12.1 (563),2014-2016
Page,VA,11.3,10.8 - 12.1 (563),2014-2016
Putnam,WV,11.3,10.8 - 12.1 (563),2014-2016
Penuelas,PR,11.3,10.8 - 12.1 (563),2014-2016
Huntingdon,PA,11.3,10.8 - 12.1 (563),2014-2016
Forest,PA,11.3,10.8 - 12.1 (563),2014-2016
Johnston,OK,11.3,10.8 - 12.1 (563),2014-2016
Pontotoc,OK,11.3,10.8 - 12.1 (563),2014-2016
Wayne,NY,11.3,10.8 - 12.1 (563),2014-2016
Wayne,NC,11.3,10.8 - 12.1 (563),2014-2016
Cayuga,NY,11.3,10.8 - 12.1 (563),2014-2016
Columbia,NY,11.3,10.8 - 12.1 (563),2014-2016
Monmouth,NJ,11.3,10.8 - 12.1 (563),2014-2016
Hudson,NJ,11.3,10.8 - 12.1 (563),2014-2016
